#ratio,1000,2000,4000,8000
0.5,40,6917201984.33,5858973973.25,7269049400.97,9532260869.22
1,40,6061071685.61,5829731504.08,7157216011.94,9529672536.81
1.5,40,5945463561.89,5868863191.44,5961487998.47,9532712834.06
2,40,7302817755.31,6777399448.78,7069497422.53,9529773441.25
