#cores,StencilSEQ,StencilCUDA,StencilCudaCpu,StencilCudaHybrid3
4,29366240083.22,51952727868.48,57913806510.28,27483100934.94
5,29366240083.22,51952727868.48,44654655423.11,24114978921.17
6,29366240083.22,51952727868.48,35723239044.47,20437046445.14
7,29366240083.22,51952727868.48,30651238318.19,20431106458.00
8,29366240083.22,51952727868.48,26260945377.81,15585047806.89
9,29366240083.22,51952727868.48,23793569976.11,15641612985.67
10,29366240083.22,51952727868.48,21437599840.42,15743927021.72
11,29366240083.22,51952727868.48,20919013234.53,15853549968.94
12,29366240083.22,51952727868.48,21008692357.83,15882389123.08
