#cores,1000,3000,5000,7000,9000,11000,13000,15000,17000,19000,21000,23000,25000,27000,29000,31000,33000,35000
4,14501861.86,96382142.89,264862586.67,516895660.86,857917397.25,1265379315.39,1775454557.17,2367753119.78,13068284117.92,17361972602.56,22514462969.14,23241291692.00,27529688604.58,32952309950.75,37976171492.75,41795969895.19,50442941546.94,55672831787.19
5,14453060.17,96775565.31,264137124.86,518805287.00,857346929.06,1266953334.17,1776750281.47,2367602954.86,10279298969.56,12982745782.67,15949393995.72,20455451688.64,24185495524.50,26945377422.39,30625110030.50,35622981147.19,39476226734.61,45383286200.44
6,14475341.58,96667516.75,264469422.42,519198032.25,856866538.75,1265746777.94,1773814037.78,2366948582.00,10277915825.28,10972236432.61,13453210499.81,20457408738.89,20479118771.42,22387132321.81,27379162120.33,29699362849.22,32605823729.94,38796009389.36
7,14649704.39,96578686.25,265513630.31,519780753.64,857273265.86,1267763854.78,1775033132.50,2369508371.00,10285308039.47,10254053584.33,13475146502.25,16492222441.97,16827010170.53,22393402933.81,22525801623.75,26537223870.53,36661625810.67,36511104805.72
8,14464566.67,96665240.97,265989880.67,519130132.81,857925712.31,1267190360.17,1774918278.39,2368884289.92,10319204215.25,10293901437.94,10302862803.53,14780895271.36,15632088725.89,22521822540.03,22562082752.89,22557916142.75,30023880721.33,28990320099.69
9,14495830.31,96501212.83,265902305.31,519169977.36,857108416.83,1268067375.69,1778146311.58,2369582092.47,10339496491.25,10360329069.69,10375965233.00,14854390306.44,15753196032.72,22621014551.00,22619613301.56,22696120781.28,28390234509.94,28537237123.17
10,14431097.11,96491661.94,267015573.03,520370181.86,858420130.94,1267962027.75,1778216360.53,2367648398.39,10365408364.58,10398247367.08,10432779149.72,14961143683.19,15833126278.61,22727386838.31,22761285429.86,22739104669.89,30500432038.03,29222178147.97
11,14377565.56,96604841.69,266819355.53,519984742.92,858251527.94,1267641391.92,1777529947.75,2368863793.39,10372370885.64,10411053589.28,10428090723.89,14932751622.47,15879590383.61,22683282804.11,22786763243.31,22764204473.92,30577533667.97,29950652011.72
12,14450689.47,96788850.56,266520909.89,519095429.39,857303406.28,1267424840.94,1777459144.25,2366900439.97,10401917366.19,10415765668.06,10430315064.72,14952204038.39,15867371554.58,22706450453.00,22804432720.06,23962214081.67,37452412729.83,37128634267.81
