#size,StencilSEQ37,StencilCUDA37,StencilCudaCpu37,StencilCudaGpu37,StencilCudaHybrid37
50*200*200,1,6.81479035860159,0.299187104195359,3.73784477491307,3.19303730652774
100*200*200,1,8.19320504525773,0.564533499817509,5.39143521513849,5.37084118211341
200*200*200,1,8.87335650280368,1.19430308178044,6.86002696748472,7.11148156846383
800*400*400,1,9.14356249124804,4.56298243388204,8.95422661631327,8.96554444481293
200*800*800,1,9.37452827255824,4.89052892572423,9.17527646376722,9.19070830189128
400*800*800,1,2.65134849491157,5.00198672294955,2.16008021736422,4.87113092131098
800*800*800,1,3.22925645623611,5.11389384731521,2.56496170189982,6.13671329337715
800*1000*1000,1,2.52302197533421,4.94630847426864,2.28463891324725,6.28344827500691
1000*1000*1000,1,2.52044353033344,4.92880666464241,2.32776289121641,6.15298033404808
