==10868== NVPROF is profiling process 10868, command: ./StencilCudaGpu37 800 800 400 1 5
==10868== Warning: Unified Memory Profiling is not supported on this device. System requirements for unified memory can be found at: http://docs.nvidia.com/cuda/cuda-c-programming-guide/index.html#um-requirements
==10868== Profiling application: ./StencilCudaGpu37 800 800 400 1 5
==10868== Profiling result:
"Start","Duration","Grid X","Grid Y","Grid Z","Block X","Block Y","Block Z","Registers Per Thread","Static SMem","Dynamic SMem","Device","Context","Stream","Name","Correlation_ID"
ns,ns,,,,,,,,B,B,,,,,
115332470.000000,1123.000000,,,,,,,,,,,,,"cuDeviceGetCount",1
115334298.000000,183,,,,,,,,,,,,,"cuDeviceGetCount",2
115342249.000000,467,,,,,,,,,,,,,"cuDeviceGet",3
115343131.000000,295,,,,,,,,,,,,,"cuDeviceGetAttribute",4
115345334.000000,221,,,,,,,,,,,,,"cuDeviceGetAttribute",5
115345989.000000,196,,,,,,,,,,,,,"cuDeviceGetAttribute",6
115729337.000000,527,,,,,,,,,,,,,"cuDeviceGet",7
115730130.000000,203,,,,,,,,,,,,,"cuDeviceGetAttribute",8
115730670.000000,172,,,,,,,,,,,,,"cuDeviceGetAttribute",9
115731177.000000,179,,,,,,,,,,,,,"cuDeviceGetAttribute",10
115765109.000000,284,,,,,,,,,,,,,"cuDeviceGetCount",11
115765615.000000,211,,,,,,,,,,,,,"cuDeviceGet",12
115766529.000000,34894.000000,,,,,,,,,,,,,"cuDeviceGetName",13
115802269.000000,130619.000000,,,,,,,,,,,,,"cuDeviceTotalMem",14
115933563.000000,358,,,,,,,,,,,,,"cuDeviceGetAttribute",15
115934114.000000,179,,,,,,,,,,,,,"cuDeviceGetAttribute",16
115934489.000000,203,,,,,,,,,,,,,"cuDeviceGetAttribute",17
115934892.000000,192,,,,,,,,,,,,,"cuDeviceGetAttribute",18
115935281.000000,171,,,,,,,,,,,,,"cuDeviceGetAttribute",19
115935650.000000,29566.000000,,,,,,,,,,,,,"cuDeviceGetAttribute",20
115965729.000000,207,,,,,,,,,,,,,"cuDeviceGetAttribute",21
115966136.000000,187,,,,,,,,,,,,,"cuDeviceGetAttribute",22
115966512.000000,186,,,,,,,,,,,,,"cuDeviceGetAttribute",23
115966894.000000,180,,,,,,,,,,,,,"cuDeviceGetAttribute",24
115967283.000000,179,,,,,,,,,,,,,"cuDeviceGetAttribute",25
115967664.000000,195,,,,,,,,,,,,,"cuDeviceGetAttribute",26
115968053.000000,173,,,,,,,,,,,,,"cuDeviceGetAttribute",27
115968428.000000,180,,,,,,,,,,,,,"cuDeviceGetAttribute",28
115968809.000000,173,,,,,,,,,,,,,"cuDeviceGetAttribute",29
115969182.000000,185,,,,,,,,,,,,,"cuDeviceGetAttribute",30
115969569.000000,179,,,,,,,,,,,,,"cuDeviceGetAttribute",31
115969945.000000,181,,,,,,,,,,,,,"cuDeviceGetAttribute",32
115970312.000000,188,,,,,,,,,,,,,"cuDeviceGetAttribute",33
115970695.000000,244,,,,,,,,,,,,,"cuDeviceGetAttribute",34
115971139.000000,173,,,,,,,,,,,,,"cuDeviceGetAttribute",35
115971506.000000,180,,,,,,,,,,,,,"cuDeviceGetAttribute",36
115971886.000000,180,,,,,,,,,,,,,"cuDeviceGetAttribute",37
115972267.000000,244,,,,,,,,,,,,,"cuDeviceGetAttribute",38
115972707.000000,181,,,,,,,,,,,,,"cuDeviceGetAttribute",39
115973084.000000,172,,,,,,,,,,,,,"cuDeviceGetAttribute",40
115973453.000000,251,,,,,,,,,,,,,"cuDeviceGetAttribute",41
115973906.000000,180,,,,,,,,,,,,,"cuDeviceGetAttribute",42
115974288.000000,173,,,,,,,,,,,,,"cuDeviceGetAttribute",43
115974657.000000,181,,,,,,,,,,,,,"cuDeviceGetAttribute",44
115975038.000000,172,,,,,,,,,,,,,"cuDeviceGetAttribute",45
115975410.000000,173,,,,,,,,,,,,,"cuDeviceGetAttribute",46
115975778.000000,185,,,,,,,,,,,,,"cuDeviceGetAttribute",47
115976165.000000,196,,,,,,,,,,,,,"cuDeviceGetAttribute",48
115976558.000000,172,,,,,,,,,,,,,"cuDeviceGetAttribute",49
115976932.000000,172,,,,,,,,,,,,,"cuDeviceGetAttribute",50
115977299.000000,179,,,,,,,,,,,,,"cuDeviceGetAttribute",51
115977664.000000,183,,,,,,,,,,,,,"cuDeviceGetAttribute",52
115978048.000000,171,,,,,,,,,,,,,"cuDeviceGetAttribute",53
