==5095== NVPROF is profiling process 5095, command: ./StencilCudaGpu37 100 100 50 3 5
==5095== Warning: Unified Memory Profiling is not supported on this device. System requirements for unified memory can be found at: http://docs.nvidia.com/cuda/cuda-c-programming-guide/index.html#um-requirements
==5095== Profiling application: ./StencilCudaGpu37 100 100 50 3 5
==5095== Profiling result:
"Start","Duration","Grid X","Grid Y","Grid Z","Block X","Block Y","Block Z","Registers Per Thread","Static SMem","Dynamic SMem","Size","Throughput","SrcMemType","DstMemType","Device","Context","Stream","Name","Correlation_ID"
ns,ns,,,,,,,,B,KB,MB,GB/s,,,,,,,
116592924.000000,1250.000000,,,,,,,,,,,,,,,,,"cuDeviceGetCount",1
116594931.000000,196,,,,,,,,,,,,,,,,,"cuDeviceGetCount",2
116602937.000000,478,,,,,,,,,,,,,,,,,"cuDeviceGet",3
116603900.000000,274,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute",4
116606288.000000,244,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute",5
116607084.000000,214,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute",6
116913156.000000,604,,,,,,,,,,,,,,,,,"cuDeviceGet",7
116914063.000000,222,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute",8
116914672.000000,196,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute",9
116915221.000000,203,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute",10
116941545.000000,380,,,,,,,,,,,,,,,,,"cuDeviceGetCount",11
116942186.000000,196,,,,,,,,,,,,,,,,,"cuDeviceGet",12
116943586.000000,35607.000000,,,,,,,,,,,,,,,,,"cuDeviceGetName",13
116980091.000000,142416.000000,,,,,,,,,,,,,,,,,"cuDeviceTotalMem",14
117123646.000000,449,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute",15
117124327.000000,198,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute",16
117124737.000000,213,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute",17
117125198.000000,220,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute",18
117125630.000000,189,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute",19
117126037.000000,31846.000000,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute",20
117158414.000000,243,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute",21
117158877.000000,190,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute",22
117159286.000000,193,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute",23
