==14688== NVPROF is profiling process 14688, command: ./StencilCudaGpu37 1000 1000 1000 9 5
==14688== Warning: Unified Memory Profiling is not supported on this device. System requirements for unified memory can be found at: http://docs.nvidia.com/cuda/cuda-c-programming-guide/index.html#um-requirements
==14688== Profiling application: ./StencilCudaGpu37 1000 1000 1000 9 5
==14688== Profiling result:
"Start","Duration","Grid X","Grid Y","Grid Z","Block X","Block Y","Block Z","Registers Per Thread","Static SMem","Dynamic SMem","Device","Context","Stream","Name","Correlation_ID"
ns,ns,,,,,,,,B,B,,,,,
115666729.000000,1660.000000,,,,,,,,,,,,,"cuDeviceGetCount",1
115669309.000000,215,,,,,,,,,,,,,"cuDeviceGetCount",2
115677446.000000,409,,,,,,,,,,,,,"cuDeviceGet",3
115678358.000000,302,,,,,,,,,,,,,"cuDeviceGetAttribute",4
115681295.000000,235,,,,,,,,,,,,,"cuDeviceGetAttribute",5
115682077.000000,203,,,,,,,,,,,,,"cuDeviceGetAttribute",6
116041964.000000,576,,,,,,,,,,,,,"cuDeviceGet",7
116042833.000000,239,,,,,,,,,,,,,"cuDeviceGetAttribute",8
116048030.000000,294,,,,,,,,,,,,,"cuDeviceGetAttribute",9
116055341.000000,309,,,,,,,,,,,,,"cuDeviceGetAttribute",10
116102621.000000,384,,,,,,,,,,,,,"cuDeviceGetCount",11
116103348.000000,203,,,,,,,,,,,,,"cuDeviceGet",12
116104767.000000,36350.000000,,,,,,,,,,,,,"cuDeviceGetName",13
116142198.000000,101160.000000,,,,,,,,,,,,,"cuDeviceTotalMem",14
116243944.000000,382,,,,,,,,,,,,,"cuDeviceGetAttribute",15
116244547.000000,189,,,,,,,,,,,,,"cuDeviceGetAttribute",16
116244949.000000,186,,,,,,,,,,,,,"cuDeviceGetAttribute",17
116245353.000000,189,,,,,,,,,,,,,"cuDeviceGetAttribute",18
116245753.000000,172,,,,,,,,,,,,,"cuDeviceGetAttribute",19
116246150.000000,29139.000000,,,,,,,,,,,,,"cuDeviceGetAttribute",20
116275861.000000,200,,,,,,,,,,,,,"cuDeviceGetAttribute",21
116276277.000000,180,,,,,,,,,,,,,"cuDeviceGetAttribute",22
116276680.000000,174,,,,,,,,,,,,,"cuDeviceGetAttribute",23
116277065.000000,185,,,,,,,,,,,,,"cuDeviceGetAttribute",24
116277475.000000,176,,,,,,,,,,,,,"cuDeviceGetAttribute",25
116277875.000000,183,,,,,,,,,,,,,"cuDeviceGetAttribute",26
116278276.000000,174,,,,,,,,,,,,,"cuDeviceGetAttribute",27
116278663.000000,183,,,,,,,,,,,,,"cuDeviceGetAttribute",28
116279062.000000,182,,,,,,,,,,,,,"cuDeviceGetAttribute",29
116279459.000000,181,,,,,,,,,,,,,"cuDeviceGetAttribute",30
116279856.000000,181,,,,,,,,,,,,,"cuDeviceGetAttribute",31
116280254.000000,183,,,,,,,,,,,,,"cuDeviceGetAttribute",32
116280650.000000,243,,,,,,,,,,,,,"cuDeviceGetAttribute",33
116281104.000000,253,,,,,,,,,,,,,"cuDeviceGetAttribute",34
116281574.000000,180,,,,,,,,,,,,,"cuDeviceGetAttribute",35
116281965.000000,174,,,,,,,,,,,,,"cuDeviceGetAttribute",36
116282363.000000,179,,,,,,,,,,,,,"cuDeviceGetAttribute",37
116282758.000000,175,,,,,,,,,,,,,"cuDeviceGetAttribute",38
116283143.000000,181,,,,,,,,,,,,,"cuDeviceGetAttribute",39
116283542.000000,181,,,,,,,,,,,,,"cuDeviceGetAttribute",40
116283934.000000,247,,,,,,,,,,,,,"cuDeviceGetAttribute",41
116284402.000000,173,,,,,,,,,,,,,"cuDeviceGetAttribute",42
116284799.000000,174,,,,,,,,,,,,,"cuDeviceGetAttribute",43
116285190.000000,178,,,,,,,,,,,,,"cuDeviceGetAttribute",44
116285591.000000,182,,,,,,,,,,,,,"cuDeviceGetAttribute",45
116285993.000000,174,,,,,,,,,,,,,"cuDeviceGetAttribute",46
116286391.000000,173,,,,,,,,,,,,,"cuDeviceGetAttribute",47
116286780.000000,253,,,,,,,,,,,,,"cuDeviceGetAttribute",48
116287245.000000,202,,,,,,,,,,,,,"cuDeviceGetAttribute",49
