==14728== NVPROF is profiling process 14728, command: ./StencilCudaGpu37 1000 1000 1000 10 5
==14728== Warning: Unified Memory Profiling is not supported on this device. System requirements for unified memory can be found at: http://docs.nvidia.com/cuda/cuda-c-programming-guide/index.html#um-requirements
==14728== Profiling application: ./StencilCudaGpu37 1000 1000 1000 10 5
==14728== Profiling result:
"Start","Duration","Grid X","Grid Y","Grid Z","Block X","Block Y","Block Z","Registers Per Thread","Static SMem","Dynamic SMem","Device","Context","Stream","Name","Correlation_ID"
ns,ns,,,,,,,,B,B,,,,,
115837986.000000,1246.000000,,,,,,,,,,,,,"cuDeviceGetCount",1
115839965.000000,209,,,,,,,,,,,,,"cuDeviceGetCount",2
115849060.000000,686,,,,,,,,,,,,,"cuDeviceGet",3
115850348.000000,562,,,,,,,,,,,,,"cuDeviceGetAttribute",4
115853933.000000,461,,,,,,,,,,,,,"cuDeviceGetAttribute",5
115855378.000000,429,,,,,,,,,,,,,"cuDeviceGetAttribute",6
116342890.000000,613,,,,,,,,,,,,,"cuDeviceGet",7
116343785.000000,237,,,,,,,,,,,,,"cuDeviceGetAttribute",8
116344385.000000,180,,,,,,,,,,,,,"cuDeviceGetAttribute",9
116344903.000000,210,,,,,,,,,,,,,"cuDeviceGetAttribute",10
116373341.000000,323,,,,,,,,,,,,,"cuDeviceGetCount",11
116373921.000000,182,,,,,,,,,,,,,"cuDeviceGet",12
116375224.000000,34480.000000,,,,,,,,,,,,,"cuDeviceGetName",13
116410635.000000,130775.000000,,,,,,,,,,,,,"cuDeviceTotalMem",14
116542182.000000,379,,,,,,,,,,,,,"cuDeviceGetAttribute",15
116542766.000000,188,,,,,,,,,,,,,"cuDeviceGetAttribute",16
116543155.000000,200,,,,,,,,,,,,,"cuDeviceGetAttribute",17
116543563.000000,202,,,,,,,,,,,,,"cuDeviceGetAttribute",18
116543966.000000,186,,,,,,,,,,,,,"cuDeviceGetAttribute",19
116544354.000000,30270.000000,,,,,,,,,,,,,"cuDeviceGetAttribute",20
116575142.000000,212,,,,,,,,,,,,,"cuDeviceGetAttribute",21
116575563.000000,184,,,,,,,,,,,,,"cuDeviceGetAttribute",22
116575955.000000,185,,,,,,,,,,,,,"cuDeviceGetAttribute",23
116576336.000000,197,,,,,,,,,,,,,"cuDeviceGetAttribute",24
116576733.000000,182,,,,,,,,,,,,,"cuDeviceGetAttribute",25
116577123.000000,182,,,,,,,,,,,,,"cuDeviceGetAttribute",26
116577503.000000,178,,,,,,,,,,,,,"cuDeviceGetAttribute",27
116577880.000000,186,,,,,,,,,,,,,"cuDeviceGetAttribute",28
116578265.000000,179,,,,,,,,,,,,,"cuDeviceGetAttribute",29
116578652.000000,180,,,,,,,,,,,,,"cuDeviceGetAttribute",30
116579040.000000,182,,,,,,,,,,,,,"cuDeviceGetAttribute",31
116579429.000000,186,,,,,,,,,,,,,"cuDeviceGetAttribute",32
116579822.000000,188,,,,,,,,,,,,,"cuDeviceGetAttribute",33
116580211.000000,258,,,,,,,,,,,,,"cuDeviceGetAttribute",34
116580678.000000,180,,,,,,,,,,,,,"cuDeviceGetAttribute",35
116581057.000000,185,,,,,,,,,,,,,"cuDeviceGetAttribute",36
116581448.000000,181,,,,,,,,,,,,,"cuDeviceGetAttribute",37
116581829.000000,188,,,,,,,,,,,,,"cuDeviceGetAttribute",38
116582220.000000,180,,,,,,,,,,,,,"cuDeviceGetAttribute",39
116582608.000000,178,,,,,,,,,,,,,"cuDeviceGetAttribute",40
116582987.000000,182,,,,,,,,,,,,,"cuDeviceGetAttribute",41
116583376.000000,176,,,,,,,,,,,,,"cuDeviceGetAttribute",42
116583751.000000,178,,,,,,,,,,,,,"cuDeviceGetAttribute",43
116584127.000000,179,,,,,,,,,,,,,"cuDeviceGetAttribute",44
116584515.000000,177,,,,,,,,,,,,,"cuDeviceGetAttribute",45
116584891.000000,180,,,,,,,,,,,,,"cuDeviceGetAttribute",46
116585276.000000,180,,,,,,,,,,,,,"cuDeviceGetAttribute",47
116585664.000000,182,,,,,,,,,,,,,"cuDeviceGetAttribute",48
116586045.000000,180,,,,,,,,,,,,,"cuDeviceGetAttribute",49
116586430.000000,179,,,,,,,,,,,,,"cuDeviceGetAttribute",50
116586815.000000,179,,,,,,,,,,,,,"cuDeviceGetAttribute",51
116587198.000000,181,,,,,,,,,,,,,"cuDeviceGetAttribute",52
116587578.000000,180,,,,,,,,,,,,,"cuDeviceGetAttribute",53
116587958.000000,178,,,,,,,,,,,,,"cuDeviceGetAttribute",54
116588336.000000,180,,,,,,,,,,,,,"cuDeviceGetAttribute",55
116588719.000000,189,,,,,,,,,,,,,"cuDeviceGetAttribute",56
116589113.000000,179,,,,,,,,,,,,,"cuDeviceGetAttribute",57
116589498.000000,180,,,,,,,,,,,,,"cuDeviceGetAttribute",58
116589877.000000,178,,,,,,,,,,,,,"cuDeviceGetAttribute",59
116590263.000000,180,,,,,,,,,,,,,"cuDeviceGetAttribute",60
116590651.000000,181,,,,,,,,,,,,,"cuDeviceGetAttribute",61
116591032.000000,176,,,,,,,,,,,,,"cuDeviceGetAttribute",62
116591416.000000,184,,,,,,,,,,,,,"cuDeviceGetAttribute",63
116591801.000000,180,,,,,,,,,,,,,"cuDeviceGetAttribute",64
116592191.000000,182,,,,,,,,,,,,,"cuDeviceGetAttribute",65
116592574.000000,179,,,,,,,,,,,,,"cuDeviceGetAttribute",66
116592962.000000,174,,,,,,,,,,,,,"cuDeviceGetAttribute",67
116593336.000000,179,,,,,,,,,,,,,"cuDeviceGetAttribute",68
116593716.000000,178,,,,,,,,,,,,,"cuDeviceGetAttribute",69
116594104.000000,145038.000000,,,,,,,,,,,,,"cuDeviceGetAttribute",70
116739738.000000,248,,,,,,,,,,,,,"cuDeviceGetAttribute",71
116740186.000000,181,,,,,,,,,,,,,"cuDeviceGetAttribute",72
116740566.000000,188,,,,,,,,,,,,,"cuDeviceGetAttribute",73
116740954.000000,183,,,,,,,,,,,,,"cuDeviceGetAttribute",74
116741341.000000,182,,,,,,,,,,,,,"cuDeviceGetAttribute",75
116741730.000000,192,,,,,,,,,,,,,"cuDeviceGetAttribute",76
116742123.000000,181,,,,,,,,,,,,,"cuDeviceGetAttribute",77
116742504.000000,186,,,,,,,,,,,,,"cuDeviceGetAttribute",78
116742891.000000,180,,,,,,,,,,,,,"cuDeviceGetAttribute",79
116743284.000000,178,,,,,,,,,,,,,"cuDeviceGetAttribute",80
116743662.000000,180,,,,,,,,,,,,,"cuDeviceGetAttribute",81
116744042.000000,247,,,,,,,,,,,,,"cuDeviceGetAttribute",82
116744494.000000,180,,,,,,,,,,,,,"cuDeviceGetAttribute",83
116744881.000000,178,,,,,,,,,,,,,"cuDeviceGetAttribute",84
116745264.000000,179,,,,,,,,,,,,,"cuDeviceGetAttribute",85
116745643.000000,201,,,,,,,,,,,,,"cuDeviceGetAttribute",86
116746048.000000,182,,,,,,,,,,,,,"cuDeviceGetAttribute",87
