==8831== NVPROF is profiling process 8831, command: ./StencilCudaGpu37 400 400 400 8 5
==8831== Warning: Unified Memory Profiling is not supported on this device. System requirements for unified memory can be found at: http://docs.nvidia.com/cuda/cuda-c-programming-guide/index.html#um-requirements
==8831== Profiling application: ./StencilCudaGpu37 400 400 400 8 5
==8831== Profiling result:
"Start","Duration","Grid X","Grid Y","Grid Z","Block X","Block Y","Block Z","Registers Per Thread","Static SMem","Dynamic SMem","Size","Throughput","SrcMemType","DstMemType","Device","Context","Stream","Name","Correlation_ID"
ns,ns,,,,,,,,B,KB,MB,GB/s,,,,,,,
115518596.000000,1204.000000,,,,,,,,,,,,,,,,,"cuDeviceGetCount",1
115520607.000000,209,,,,,,,,,,,,,,,,,"cuDeviceGetCount",2
115528168.000000,552,,,,,,,,,,,,,,,,,"cuDeviceGet",3
115529168.000000,322,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute",4
115531348.000000,189,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute",5
115532057.000000,209,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute",6
115868158.000000,507,,,,,,,,,,,,,,,,,"cuDeviceGet",7
115868956.000000,204,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute",8
115869505.000000,172,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute",9
115870004.000000,187,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute",10
115923031.000000,430,,,,,,,,,,,,,,,,,"cuDeviceGetCount",11
115923833.000000,229,,,,,,,,,,,,,,,,,"cuDeviceGet",12
115924834.000000,33580.000000,,,,,,,,,,,,,,,,,"cuDeviceGetName",13
115959291.000000,100900.000000,,,,,,,,,,,,,,,,,"cuDeviceTotalMem",14
116060759.000000,323,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute",15
116061311.000000,182,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute",16
116061720.000000,192,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute",17
116062131.000000,194,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute",18
116062556.000000,173,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute",19
116062959.000000,28956.000000,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute",20
116092439.000000,226,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute",21
116092891.000000,181,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute",22
116093302.000000,176,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute",23
116093703.000000,187,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute",24
116094108.000000,184,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute",25
116094514.000000,186,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute",26
116094918.000000,191,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute",27
116095334.000000,180,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute",28
116095744.000000,184,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute",29
116096146.000000,183,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute",30
116096552.000000,184,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute",31
116096959.000000,187,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute",32
116097376.000000,180,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute",33
116097787.000000,187,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute",34
116098197.000000,184,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute",35
116098606.000000,177,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute",36
116099015.000000,179,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute",37
116099420.000000,177,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute",38
116099827.000000,184,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute",39
116100235.000000,184,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute",40
116100650.000000,179,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute",41
116101060.000000,176,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute",42
116101467.000000,184,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute",43
116101870.000000,188,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute",44
116102284.000000,177,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute",45
116102688.000000,177,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute",46
116103091.000000,176,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute",47
116103493.000000,178,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute",48
116103898.000000,177,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute",49
116104306.000000,184,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute",50
116104713.000000,184,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute",51
116105122.000000,183,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute",52
116105533.000000,176,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute",53
116105946.000000,184,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute",54
116106353.000000,184,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute",55
116106766.000000,176,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute",56
116107169.000000,177,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute",57
116107571.000000,177,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute",58
116107975.000000,176,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute",59
116108382.000000,184,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute",60
116108788.000000,184,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute",61
116109191.000000,184,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute",62
116109605.000000,178,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute",63
116110014.000000,176,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute",64
116110417.000000,192,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute",65
116110829.000000,183,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute",66
116111243.000000,175,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute",67
116111646.000000,174,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute",68
116112046.000000,177,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute",69
116112453.000000,138796.000000,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute",70
116251826.000000,235,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute",71
116252287.000000,178,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute",72
