#ratio,1000,2000,3000,4000,5000,6000,7000,8000
0.25,40,4149460797.14,4432420586.22,4269338499.86,4048948176.50,4938031183.42,5650694782.25,6480480411.14,7236367095.72
0.5,40,4121537770.56,4429093648.72,3566511871.89,4053141798.50,4951902619.25,5648045130.11,6481226246.39,7237289139.44
1,40,4129797697.78,4419541056.44,3424067074.00,4064563175.33,4936632076.97,5646663614.14,6480058392.31,7226110348.58
1.25,40,4154443782.25,4441965151.56,3386150568.36,4044907634.47,4944362243.17,5637484259.83,6482083419.67,7241300483.67
1.5,40,3655260628.28,4429030907.64,3407497915.81,4057262634.25,4938601331.94,5657795795.86,6481305646.28,7241179754.97
1.75,40,4142800239.47,4438816258.25,3430771056.89,4049613964.17,4934091112.53,5640934537.08,6488091331.78,7237502753.75
2,40,3676806003.89,3832058404.36,3378739877.92,4051263302.06,4932991625.69,5644948338.42,6486519978.94,7238272826.17
