#cores,StencilSEQ,StencilCUDA,StencilCudaCpu,StencilCudaHybrid3
4,1,1.06522484152099,1.13145547089561,2.15789096297933
5,1,1.06522484152099,1.40282925997376,2.4172105233522
6,1,1.06522484152099,1.50405921548725,2.34916080868835
7,1,1.06522484152099,1.56248461459005,2.2426718058846
8,1,1.06522484152099,1.57577886224625,2.17528596349799
9,1,1.06522484152099,1.31587780883978,2.01576100489877
10,1,1.06522484152099,1.48250843259382,2.07887341327105
11,1,1.06522484152099,1.56569019197595,2.07202269085244
12,1,1.06522484152099,1.5132694220578,1.92058688701555
