2000 * 2000, 31, 1, 32, 30, 20, 836043075.899999976, 863653893.5,2269710791,761010725,760619882,760472228,760575577,761471120,760386245,763019596,760314936,760180340,760288324,760231197,760419581,760360967,760214832,760453359,760215297,760510007,760270842,760135672,
2000 * 2000, 31, 1, 32, 30, 20, 830545519.299999952, 858537367.600000024,2223135948,757018579,757130091,757134212,757149038,757202714,757112500,757123991,758099420,756968862,756960158,760460052,756887667,757120672,756840635,756969595,756882158,756939596,756905920,756868578,
2000 * 2000, 31, 1, 32, 30, 20, 834050615, 861229805.799999952,2211444261,762007831,761361570,761190812,761367926,761547332,761382316,761182408,761641130,761212283,760894977,761351003,761236107,761345899,765194083,761252395,761417246,761591243,761181339,761210139,
2000 * 2000, 31, 1, 32, 30, 20, 831691852.149999976, 859795087.700000048,2214723955,758813466,759506411,758296825,762389136,758491652,758443842,758195734,758572884,758266729,758424421,758285477,758525391,758439924,758300227,758678932,758439774,762103483,758433184,758505596,
2000 * 2000, 31, 1, 32, 30, 20, 830576238.5, 858369856.100000024,2242618800,756657609,756765487,756640715,756724946,757433835,755796858,759461927,755734588,755785697,755778541,755685178,755900504,755689341,755740381,755870955,755676970,755616541,755953504,755992393,
2000 * 2000, 31, 1, 32, 30, 20, 834247645.5, 863663833.549999952,2227624827,760716731,760696773,760832889,760900942,760978493,760797321,760860197,761251207,761451201,760663693,764190064,760500824,760401884,760561165,760646129,760496410,760603157,760284662,760494341,
2000 * 2000, 31, 1, 32, 30, 20, 838228320.850000024, 867133004.799999952,2228528875,768592902,764065742,764266271,765003298,765062669,765070354,764531344,765242374,764671102,764425554,764588621,764582928,764770610,768817434,764905911,764433978,764177829,764346908,764481713,
2000 * 2000, 31, 1, 32, 30, 20, 831308342, 858994532.850000024,2213022970,758280090,758903762,758139211,761860667,758265527,758086237,758031444,758052305,758198143,758137005,758253718,758217757,758032849,758488922,758187621,758020674,761900556,757871266,758216116,
2000 * 2000, 31, 1, 32, 30, 20, 832124253.200000048, 861433548.299999952,2231686054,758809486,758878387,758798124,758662488,759690740,758330690,761657634,757987760,757977216,758134518,758092883,757972289,757959367,757939694,758068766,758087820,757831652,757978841,757940655,
2000 * 2000, 31, 1, 32, 30, 20, 831408286.25, 858722583.25,2213927021,758513964,758873595,758757290,758585769,758552379,758603313,758475109,758811164,759345738,758215485,761951404,758197132,758309420,758143604,758181075,758251583,758197757,758109499,758163424,
