3000 * 3000, 31, 1, 32, 30, 20, 7179883644.10000038, 7236167008.05000019,7179891595,7179173362,7179561140,7179780484,7179715202,7179928995,7179932524,7179538732,7179923670,7179365671,7180163648,7180436363,7179995975,7180392510,7180111534,7180195783,7180038728,7179955075,7179851817,7179720074,
3000 * 3000, 31, 1, 32, 30, 20, 7182776265.44999981, 7237727694.39999962,7182458370,7182903267,7182979198,7183075834,7183460827,7182915495,7183046123,7182609815,7183012889,7183190414,7182768271,7183126686,7182295587,7183234311,7182650691,7182661855,7182764333,7182006192,7182237788,7182127363,
3000 * 3000, 31, 1, 32, 30, 20, 7178245165.30000019, 7233244307.10000038,7177796650,7178057163,7178440197,7178352732,7178249582,7178403141,7178515587,7178452307,7177899191,7178151767,7178312917,7177927167,7178329166,7178105073,7178139705,7178636456,7178482775,7177879964,7178572630,7178199136,
3000 * 3000, 31, 1, 32, 30, 20, 7179092110.25, 7234541208.35000038,7179038360,7179033800,7179512895,7179061412,7179528693,7178946844,7178936270,7179138775,7178855215,7179027296,7179540466,7179012458,7178900091,7179154625,7179181974,7179394677,7179052219,7178838272,7178903795,7178784068,
3000 * 3000, 31, 1, 32, 30, 20, 7179212212.55000019, 7233495262.94999981,7179351870,7179240514,7179401177,7179458533,7179148981,7179007612,7179806718,7179123018,7179005319,7179040229,7179194684,7179015229,7179219436,7179635041,7179100607,7178820009,7179099735,7179206989,7179261450,7179107100,
3000 * 3000, 31, 1, 32, 30, 20, 7178392610.25, 7235370170.10000038,7178571668,7178327636,7178482286,7178231064,7177988917,7178594616,7178329534,7178447627,7178220881,7177974624,7178390866,7178431149,7178114272,7178456303,7178401733,7178529794,7178700967,7178555087,7178614464,7178488717,
3000 * 3000, 31, 1, 32, 30, 20, 7178418260, 7234507992.55000019,7177902628,7178007077,7178861126,7178852247,7178522744,7178407551,7178219194,7178355710,7178767703,7178901382,7178079803,7178731127,7177967050,7178129969,7178646980,7178087140,7178372880,7178903727,7178297031,7178352131,
3000 * 3000, 31, 1, 32, 30, 20, 7181091824.80000019, 7235650921.10000038,7181008763,7181054073,7181279841,7180870413,7180866729,7180909739,7181309462,7181289066,7181025401,7180988960,7180941034,7180902842,7180985025,7180715628,7181296057,7181156231,7180959847,7181224178,7181371130,7181682077,
3000 * 3000, 31, 1, 32, 30, 20, 7178565521.89999962, 7234826108.39999962,7177828373,7177675426,7178256757,7177794818,7178043099,7177975872,7180340892,7179278070,7178182186,7178035527,7178594013,7178131367,7178269727,7178201165,7178142738,7178399422,7178850952,7179658930,7180015457,7179635647,
3000 * 3000, 31, 1, 32, 30, 20, 7184373989.5, 7240171521.39999962,7183744390,7184035819,7184438166,7184679158,7184542160,7184425908,7184860311,7184442262,7184341295,7184299010,7184728787,7184453296,7184224829,7184539249,7184717812,7184139374,7184236171,7184016072,7184378141,7184237580,
