2000 * 2000, 31, 1, 32, 30, 20, 760297783.799999952, 787600845.450000048,2151819357,687524524,688127881,686913892,687101542,687024102,687111766,687140022,687094095,686818829,686730531,687121894,687070067,686928152,686857870,686852033,687020010,686810771,687024673,686863665,
2000 * 2000, 31, 1, 32, 30, 20, 764456797.75, 793157024.299999952,2170206252,689921093,689753747,689574786,689971328,689768607,689674633,689571795,703253570,689703870,689569048,689382532,689670494,691787789,689417051,689698483,689534438,689627310,689541742,689507387,
2000 * 2000, 31, 1, 32, 30, 20, 761563943.700000048, 790336451.600000024,2143520248,688572208,688901495,688982615,689213655,688746058,688587123,689023423,688982368,688772449,688515273,688585701,688782736,688737257,688662906,688892102,688797676,688700685,689355360,688947536,
2000 * 2000, 31, 1, 32, 30, 20, 761926635.100000024, 790730536.100000024,2155070856,688460891,688620308,688772128,689048072,689610920,688552525,688610351,688739973,688223140,688672308,688527754,688459985,688284256,688547118,688560662,688331906,688259498,688483139,688696912,
2000 * 2000, 31, 1, 32, 30, 20, 760729060.850000024, 789786123.100000024,2143258675,688263162,687997170,687922267,687794107,688294882,687901668,687733320,688230909,687959377,688827493,687685750,688170339,687691553,687657131,688160874,687979162,687628342,687621395,687803641,
2000 * 2000, 31, 1, 32, 30, 20, 761903921.100000024, 790126451.600000024,2144266435,689607494,690283383,688996362,689170578,689099595,688803142,689258004,689276263,689060177,688990879,689056804,688871377,689002791,689069306,689272898,689209064,688926280,688709713,689147877,
2000 * 2000, 31, 1, 32, 30, 20, 757247652.350000024, 784548311.700000048,2145518311,684768858,684969037,684559844,685078848,684671647,684817193,684851776,683919720,684265725,683646141,684180405,683920331,683539263,683550154,683870776,683716258,683626706,683878950,683603104,
2000 * 2000, 31, 1, 32, 30, 20, 759843659.25, 789005816.850000024,2142057616,687182702,686979612,687181996,687492755,687219966,686861287,687008299,687206303,687049101,686966198,686785037,687200186,686881218,686984984,687175662,687165978,686943694,687292040,687238551,
2000 * 2000, 31, 1, 32, 30, 20, 757526633.600000024, 785488684.350000024,2139089511,685131611,685718140,685258695,685632486,686493127,684615329,684473569,684642065,684645433,684490064,684502833,684614137,684484651,684417015,684464210,684382413,684589477,684709166,684178740,
2000 * 2000, 31, 1, 32, 30, 20, 761963415.200000048, 790351342.549999952,2160168854,690073963,688003687,687926892,687769621,687948862,688014305,687817498,687817746,687649372,687936457,700796276,687292121,687147409,687000330,687537940,686935402,686995243,687285265,687151061,
