1000 * 1000, 31, 1, 32, 30, 20, 459630673.550000012, 469566504.699999988,572635307,453675029,453807178,453633006,453644205,453886384,453648185,453766263,453622734,453615784,453664372,453770275,453630151,453674566,453652312,453621525,453779921,453599386,453633105,453653783,
1000 * 1000, 31, 1, 32, 30, 20, 453932155.649999976, 462471085.550000012,453908361,453769665,453742089,453780307,453954605,453752505,453750787,453748356,453892223,453726143,453826085,453750563,453736871,453920358,453739830,456478493,453760650,453926475,453727803,453750944,
1000 * 1000, 31, 1, 32, 30, 20, 454660126.550000012, 463279994.899999976,466346665,454154392,453980311,454028099,453993001,454034343,454175123,454009354,453995798,454017861,454180050,454014234,454013615,453998747,454150530,453966297,453995860,454045605,453965854,454136792,
1000 * 1000, 31, 1, 32, 30, 20, 454823919.850000024, 463608328.949999988,464049461,454319700,454314672,454446571,454300327,454295371,454313348,454470276,454298416,454285406,454267001,454332103,454456650,454313453,454297973,454338401,454443890,454300268,454349268,454285842,
1000 * 1000, 31, 1, 32, 30, 20, 454214609, 463503316.300000012,467409182,453498926,453552659,453478176,453502903,453638909,453503766,453462205,453485707,453630468,453480383,453477154,453512005,453625188,453474416,453471375,453462165,453501950,453637763,453486880,
1000 * 1000, 31, 1, 32, 30, 20, 456659309.600000024, 464666796.800000012,501154191,454295258,454442962,454262539,454276505,454275864,454455708,454262905,454271184,454262211,454296492,454418951,454269543,454280522,454296105,454418285,454269886,454273983,454293182,454409916,
1000 * 1000, 31, 1, 32, 30, 20, 454484568.350000024, 463292971.399999976,464675465,454083950,453886474,454052058,453875124,453892105,453906437,453921146,454389438,453936018,453908990,453910202,454023512,453866550,453867977,453865105,453875591,454019456,453880789,453854980,
1000 * 1000, 31, 1, 32, 30, 20, 454510889.75, 463046500.899999976,465280845,454005384,453841980,454821131,453852187,453994915,453917870,453837400,453874686,453998800,453870640,453849022,453874464,453875077,453986553,453865498,453828655,453832995,453986590,453823103,
1000 * 1000, 31, 1, 32, 30, 20, 454239755.600000024, 462734029.550000012,457296821,454069644,454227195,454021729,454173758,454029640,454043807,454191515,454046157,454017527,454042270,454178435,454038376,454073229,454051492,454172070,454006228,454053605,454027606,454034008,
1000 * 1000, 31, 1, 32, 30, 20, 455083578, 464208314.449999988,456444126,454994084,454940517,455042775,455115880,454952163,455450122,454936775,455107294,454947418,454978703,454925862,454990612,455085869,454964964,454945211,454928131,455090246,454911724,454919084,
