2000 * 2000, 31, 1, 32, 30, 20, 902196504.850000024, 929508938.200000048,2277592128,830132870,830080443,830189797,830180833,830123573,830126714,830199837,830289258,831171459,829381522,829488158,829334474,829484955,829356270,829241984,829408830,829395071,829272212,829479709,
2000 * 2000, 31, 1, 32, 30, 20, 903465688, 932979234.700000048,2295477138,830357404,830084301,830455075,830315243,830115548,830179729,830182379,830103191,830053764,830125227,830303588,830211660,830259010,830230333,830092350,830171831,830204955,830198286,830192748,
2000 * 2000, 31, 1, 32, 30, 20, 903762203.75, 930157590.700000048,2304886747,830053460,829905700,829992486,829965019,830078655,829911417,829972780,830126343,830112426,829860635,830111915,830384544,830075836,830049170,830007360,829919044,829825376,829968145,830037017,
2000 * 2000, 31, 1, 32, 30, 20, 903852096, 932110778.600000024,2283745488,831928873,832369639,831060512,831381612,831299155,831199595,831106998,831029463,830887195,830988516,831099874,831109944,831481575,831101236,831027299,831011885,831035583,831032676,831144802,
2000 * 2000, 31, 1, 32, 30, 20, 908227167.149999976, 937057121.899999976,2292569899,835488809,835970882,836922062,835017224,835731984,835186653,835474779,835147839,834871740,835392157,835078026,835552291,834765734,835623423,835218944,835444932,834911067,835171463,835003435,
2000 * 2000, 31, 1, 32, 30, 20, 900556151.700000048, 927210644.350000024,2287748095,828325630,828065787,828073220,829454585,827364058,827255332,827169212,827268197,827227922,827242231,827445086,827171064,827521118,827237273,827197502,827618697,827282560,827374665,827080800,
2000 * 2000, 31, 1, 32, 30, 20, 904556254.350000024, 930120543.649999976,2284302355,832270712,831996051,832016314,832293582,833576380,832638909,831729900,831589824,831547905,831760395,831828607,831774754,831427538,831804431,831516284,831806025,831831095,831658648,831755378,
2000 * 2000, 31, 1, 32, 30, 20, 900886990.5, 929963524.799999952,2287891071,828210627,828120350,827767374,828102998,828004077,827724031,827875815,827865288,827699900,827766696,827978609,827688944,827737533,827783122,827718041,827864552,827938469,828293313,827709000,
2000 * 2000, 31, 1, 32, 30, 20, 904527327.600000024, 933796207.5,2286594276,831904086,831758793,831887411,831903774,831691836,831691000,831744826,832351664,831740101,831738595,831758978,831736792,831577418,831871457,831647798,831689537,831695392,831770472,831792346,
2000 * 2000, 31, 1, 32, 30, 20, 905844891.950000048, 933794744.549999952,2314983077,831719637,831846916,831653476,831831879,831598916,831679082,831690101,831634848,831798665,831719417,831650011,831468975,831690605,831742890,831785522,831665913,831490793,831594399,831652717,
