2000 * 2000, 31, 1, 32, 30, 20, 6208687617, 6235707672.39999962,7583691442,6135296536,6135707064,6134520674,6136766197,6136074875,6135659002,6135286546,6136074528,6135952583,6135118226,6136155768,6139678801,6136594750,6135775917,6136122623,6136620465,6135466540,6140879802,6136310001,
2000 * 2000, 31, 1, 32, 30, 20, 6209398599.75, 6237527332.44999981,7583322470,6136532267,6136090319,6139308331,6137242350,6136555164,6136512226,6135754865,6136381869,6140540578,6136785008,6136688826,6137152214,6136286220,6140033004,6136874556,6136475486,6136485586,6137077286,6135873370,
2000 * 2000, 31, 1, 32, 30, 20, 6206732470.10000038, 6234564181.69999981,7588250097,6132334658,6133451886,6132596073,6134311312,6133874786,6133102848,6134069766,6133442883,6133024500,6133046215,6134278013,6138423200,6134196515,6133956040,6133671725,6133368149,6133790295,6138130183,6133330258,
2000 * 2000, 31, 1, 32, 30, 20, 6210217934.94999981, 6239454279,7597742772,6136514124,6136154044,6135732766,6136812454,6136518791,6137293157,6137674428,6140292871,6137324056,6136257186,6136249869,6137642679,6135987450,6136366204,6136583062,6137074147,6136427720,6137363172,6142347747,
2000 * 2000, 31, 1, 32, 30, 20, 6211808061.39999962, 6240554268.25,7605921976,6137466462,6138381313,6137544003,6138864200,6138297756,6139033122,6138601472,6137302389,6138734941,6138918138,6138459847,6139429772,6138659873,6138724364,6137627446,6137976650,6139330888,6137764118,6139122498,
2000 * 2000, 31, 1, 32, 30, 20, 6213293993.94999981, 6242124230.89999962,7610822504,6140169351,6138386725,6140029294,6143493240,6139123069,6139002889,6138343022,6139067125,6143013271,6138766065,6139744588,6139384484,6140640930,6139008154,6139170044,6138597082,6139296838,6140510405,6139310799,
2000 * 2000, 31, 1, 32, 30, 20, 6207608465.60000038, 6236597686.75,7588347572,6134560717,6134880265,6134509368,6134746027,6135213109,6134594291,6134389252,6134674944,6135173699,6135903556,6134702015,6135590940,6134763640,6133363380,6135326300,6135117235,6135291414,6135405447,6135616141,
2000 * 2000, 31, 1, 32, 30, 20, 6209928075.30000019, 6238908228.55000019,7590337318,6138062497,6135977898,6136550406,6136136647,6136283205,6137577932,6137155944,6136728168,6136191370,6136547914,6137592917,6141418419,6136698407,6136630579,6137260828,6137065772,6140845702,6136110598,6137388985,
2000 * 2000, 31, 1, 32, 30, 20, 6206225925.64999962, 6233810605,7588348459,6132901248,6133234361,6133134247,6133507956,6133752600,6133923135,6133123250,6133621918,6133888702,6133908325,6132953333,6133931181,6134051076,6133144233,6133402235,6133436449,6133038203,6133948898,6133268704,
2000 * 2000, 31, 1, 32, 30, 20, 6209289347.25, 6237979754.14999962,7593206284,6136928671,6135861370,6135192056,6135737742,6135955154,6140871434,6136508837,6136010853,6135059932,6135361655,6135999526,6138617997,6136220460,6135858303,6136229710,6136299815,6136282387,6136469384,6137115375,
