3000 * 3000, 31, 1, 32, 30, 20, 1064827777, 1120139346.5999999,1065021116,1064758783,1064915890,1064850587,1064797832,1064890560,1064725653,1064921692,1064740875,1064894694,1064744875,1064863268,1064853270,1064685668,1064905994,1064773183,1064843503,1064660140,1064991412,1064716545,
3000 * 3000, 31, 1, 32, 30, 20, 1065385989.35000002, 1121157460.4000001,1065512854,1065668763,1065309335,1065493751,1065319566,1065512971,1065400237,1065421127,1065458767,1065248704,1065497708,1065186669,1065415810,1065184694,1065433217,1065186232,1065332904,1065446313,1065210223,1065479942,
3000 * 3000, 31, 1, 32, 30, 20, 1065599187.20000005, 1121615267.8499999,1065631289,1065657465,1065507852,1065689320,1065602810,1065486521,1065707866,1065464197,1065671173,1065546067,1065557391,1065410431,1065591369,1065550228,1065460926,1065641564,1065434365,1065608843,1065888212,1065875855,
3000 * 3000, 31, 1, 32, 30, 20, 1064865930.10000002, 1122742325.79999995,1065069338,1064784773,1064962911,1064808678,1064952411,1064778310,1064958183,1064779811,1064856505,1064789112,1064701871,1064884087,1064771144,1064942114,1064757335,1064974538,1064837400,1064996453,1064916153,1064797475,
3000 * 3000, 31, 1, 32, 30, 20, 1064546809.04999995, 1119141130.54999995,1064759369,1064436536,1064733152,1064523736,1064632648,1064420484,1064546718,1064646814,1064561903,1064684831,1064457888,1064650246,1064368169,1064686407,1064516780,1064520649,1064556326,1064382862,1064543691,1064306972,
3000 * 3000, 31, 1, 32, 30, 20, 1064596708.54999995, 1120127819.5999999,1064721131,1064567174,1064688315,1064593375,1064530313,1064741902,1064556166,1064657182,1064458946,1064581370,1064478887,1064648103,1064598694,1064563318,1064641428,1064537836,1064638926,1064550148,1064662627,1064518330,
3000 * 3000, 31, 1, 32, 30, 20, 1064381076.60000002, 1119425725.1500001,1064346316,1064460338,1064246151,1064491714,1064276723,1064560010,1064443937,1064468385,1064473666,1064273599,1064451954,1064159150,1064325696,1064292339,1064442834,1064321927,1064410978,1064532415,1064221808,1064421592,
3000 * 3000, 31, 1, 32, 30, 20, 1064916733.20000005, 1119123836.1500001,1064949682,1065156798,1064938346,1065076853,1064858019,1064920835,1065105854,1064940072,1065077058,1064741908,1065025527,1064835458,1064897543,1064928745,1064779414,1065039946,1065014269,1064736740,1064625638,1064685959,
3000 * 3000, 31, 1, 32, 30, 20, 1065046473.04999995, 1121184662.5999999,1065016095,1065263590,1065143816,1065014248,1065226403,1064933888,1065141922,1065200678,1065043875,1065008358,1065037656,1065044812,1064951481,1065014515,1064913601,1065028643,1065064919,1065026247,1064895385,1064959329,
3000 * 3000, 31, 1, 32, 30, 20, 1064908358.25, 1119826052.04999995,1065142220,1064823758,1065184257,1064936560,1064951843,1064912566,1064936187,1064999639,1064743076,1064884152,1064718154,1064853151,1064864821,1065017092,1065104496,1064909897,1064834808,1064730153,1064966588,1064653747,
