2000 * 2000, 31, 1, 32, 30, 20, 4552888750.25, 4582309120.69999981,4593804397,4550481402,4550443549,4550688644,4550578107,4550649582,4550601948,4550626908,4550695333,4551120189,4550416301,4550645731,4551093440,4550959530,4550859664,4550570862,4550964134,4551180456,4550725402,4550669426,
2000 * 2000, 31, 1, 32, 30, 20, 4553734178.10000038, 4581095451.14999962,4553678108,4553807368,4553578927,4554054164,4553783157,4553906553,4553537960,4553868355,4553554960,4553858911,4554022836,4553863751,4553657121,4553254171,4553708496,4553399187,4553698977,4553585579,4553900641,4553964340,
2000 * 2000, 31, 1, 32, 30, 20, 4556933684.75, 4584670432.55000019,4556208192,4557180790,4556752883,4556661107,4556954056,4557302929,4556666700,4557003018,4557465571,4557485480,4557017848,4556898841,4556736021,4556431795,4556294910,4557282080,4556838677,4557063098,4557255008,4557174691,
2000 * 2000, 31, 1, 32, 30, 20, 4551676047.60000038, 4578471726.5,4551187515,4551938669,4551688685,4551494792,4551817180,4551784930,4551636526,4551890895,4551453002,4551888285,4551953606,4551203027,4551548876,4551731837,4552146575,4551665856,4551497115,4551623991,4551747803,4551621787,
2000 * 2000, 31, 1, 32, 30, 20, 4551541725.75, 4577398254.30000019,4551183827,4551044981,4551284265,4551661744,4551735988,4551738365,4551985630,4551759723,4551925855,4551739298,4551692315,4551734503,4551226062,4551266728,4551423854,4551288198,4551202405,4551464064,4551824949,4551651761,
2000 * 2000, 31, 1, 32, 30, 20, 4552146672.85000038, 4579497292.75,4551929684,4552215513,4552115172,4552180386,4552455696,4551983275,4551886603,4552431116,4551898054,4552463807,4552234907,4552020022,4552107059,4551959941,4552316444,4552148558,4552007503,4552146162,4552132514,4552301041,
2000 * 2000, 31, 1, 32, 30, 20, 4555634002.80000019, 4584114811.69999981,4555330282,4555690200,4555952194,4555796830,4555489831,4556028271,4555822827,4556123443,4555964916,4556382743,4556002665,4556110798,4555522355,4555734106,4555711286,4555534287,4555799300,4554450947,4554594244,4554638531,
2000 * 2000, 31, 1, 32, 30, 20, 4553708205, 4581416205.60000038,4554041347,4553486727,4554032346,4553612480,4553779281,4553510199,4553945631,4553473056,4553473965,4553548229,4553411385,4553466468,4555418901,4553932557,4553413899,4553445117,4553428479,4553896084,4553333289,4553514660,
2000 * 2000, 31, 1, 32, 30, 20, 4551007411.30000019, 4577040426.80000019,4550852843,4550999678,4551139735,4551256251,4551082475,4550898090,4551100608,4550852826,4550902372,4550962316,4550757509,4551186386,4550575811,4550466130,4551174193,4551151125,4550999721,4551099865,4551398584,4551291708,
2000 * 2000, 31, 1, 32, 30, 20, 4554075339.19999981, 4581270972.55000019,4553660587,4554026415,4553978697,4553844055,4553907668,4553969846,4554186383,4554088276,4554316205,4554313983,4553911255,4553818568,4553813981,4554162868,4553959048,4554312780,4554188888,4554570193,4554069232,4554407856,
