2000 * 2000, 31, 1, 32, 30, 20, 1835539966.1500001, 1863384905.54999995,1845571475,1835182030,1834976842,1835168237,1835007924,1834811293,1834940448,1834829185,1835135248,1834968941,1834984513,1835060979,1835057173,1834859509,1835004757,1835053854,1834951160,1835152372,1834933425,1835149958,
2000 * 2000, 31, 1, 32, 30, 20, 1833154275.20000005, 1859882507.3499999,1832875325,1833233939,1833257416,1833118897,1833023239,1833222538,1833117507,1833122365,1833278504,1833236609,1833071979,1833200399,1833159437,1833646919,1832935808,1833180374,1833031552,1833155863,1833173743,1833043091,
2000 * 2000, 31, 1, 32, 30, 20, 1832750169.70000005, 1859201540.95000005,1832654226,1832748940,1832854847,1832835244,1832697961,1832622920,1832859873,1832663985,1832733679,1832761669,1832866221,1832875235,1832690224,1832706516,1832577964,1832784854,1832801274,1832888079,1832662711,1832716972,
2000 * 2000, 31, 1, 32, 30, 20, 1832806406.95000005, 1859405656.45000005,1832584024,1832795409,1832624413,1832904932,1832863236,1833012018,1832883124,1832984539,1832898562,1832796250,1832725689,1832696095,1832880514,1833149456,1832696708,1832506552,1832673612,1832786683,1832801321,1832865002,
2000 * 2000, 31, 1, 32, 30, 20, 1833132268.8499999, 1858843076,1833175382,1833109967,1833244699,1833063400,1833264930,1833227093,1833075810,1833074875,1832851343,1832912920,1833128924,1833312622,1833096185,1833238724,1833119395,1833091929,1833087254,1833164295,1833238830,1833166800,
2000 * 2000, 31, 1, 32, 30, 20, 1832827702.1500001, 1858625595.5,1832745064,1832857870,1832923179,1832778952,1832940982,1832799307,1832924710,1832967584,1832768363,1832865263,1832777548,1832975438,1832779492,1832859879,1832696387,1832880024,1832745107,1832633354,1832862831,1832772709,
2000 * 2000, 31, 1, 32, 30, 20, 1833703473.45000005, 1860579619.95000005,1833621230,1833824648,1833780023,1833727100,1833696884,1833717157,1833794434,1833682950,1833789193,1833681576,1833694368,1833570349,1833531819,1833636012,1833753170,1833712316,1833719274,1833671792,1833755316,1833709858,
2000 * 2000, 31, 1, 32, 30, 20, 1832784154.29999995, 1859401234.5,1832632214,1832995187,1832672965,1832843398,1832780880,1832635394,1832911763,1832911142,1832569939,1832807776,1832753950,1832778660,1832727617,1832832980,1832951222,1832903222,1832789414,1832784283,1832771978,1832629102,
2000 * 2000, 31, 1, 32, 30, 20, 1833262532.75, 1860623399.79999995,1833360504,1833167087,1833232423,1833293991,1833289112,1833294936,1833191203,1833216831,1833335691,1833180428,1833151307,1833192122,1833230172,1833122113,1833259822,1833368835,1833326998,1833392568,1833276952,1833367560,
2000 * 2000, 31, 1, 32, 30, 20, 1832880171, 1858795670.29999995,1832720361,1832981131,1832825306,1832875574,1832987123,1832760272,1833002909,1832655681,1832898435,1832854971,1832879746,1832867800,1832936356,1832742325,1833052222,1833044268,1832728397,1832902665,1832898338,1832989540,
