1000 * 1000, 31, 1, 32, 30, 20, 289526542.350000024, 297984404.600000024,1698340465,215570506,215474782,215527540,215528944,216501520,215499527,215296911,215334653,215229043,215236002,215143629,215277845,215301664,215279392,215294656,215242826,215140145,215141017,215169780,
1000 * 1000, 31, 1, 32, 30, 20, 292091667.800000012, 302635726.800000012,1676128376,219298647,219233275,219124831,219285763,219293640,219180530,219452968,219307318,219177618,219310294,219233680,219159553,219230780,219318524,219139430,219212771,219286661,219172701,219285996,
1000 * 1000, 31, 1, 32, 30, 20, 286934094.949999988, 297059929.5,1675869788,213835106,213764448,213910987,213790301,213806415,213750329,213781880,213852000,213836571,213815405,213800522,213927787,213832307,213864730,213833086,213872940,213849169,213861986,213826142,
1000 * 1000, 31, 1, 32, 30, 20, 294962554.050000012, 304745699.449999988,1675062665,222286644,222223132,222382138,222312443,222445113,222288718,222390443,222534809,222451858,222504449,222347129,223070791,222064958,222110708,222084849,222305812,222259727,222047447,222077248,
1000 * 1000, 31, 1, 32, 30, 20, 294074697.149999976, 303700509.050000012,1676995318,221253206,221401352,221297607,221199920,221339904,221242158,221309687,221314412,221251872,221281347,221293771,221319944,221563632,221238376,221274409,221329892,221179096,221251397,221156643,
1000 * 1000, 31, 1, 32, 30, 20, 299161649.449999988, 309392364.699999988,1927971021,213514608,213470705,213497541,213546934,213378541,213409713,213396339,213460118,213388568,213439267,213296587,213413702,213373766,213537113,213359938,213380808,213435367,213487621,213474732,
1000 * 1000, 31, 1, 32, 30, 20, 285573553.600000024, 295842040.149999976,1670721126,212760230,212743966,212680532,212732816,212639071,212699283,212589869,212703424,212721173,212680769,212697566,212665143,212742498,212596126,212624977,212600702,213271051,212342608,212258142,
1000 * 1000, 31, 1, 32, 30, 20, 292518430.949999988, 302202716.350000024,1683160924,219377635,219296471,219228070,219382037,219345072,219236135,219276834,219388280,219466607,219379517,219314969,219264011,219439944,219318221,219193995,219255159,219530649,219307308,219206781,
1000 * 1000, 31, 1, 32, 30, 20, 288831941.649999976, 299308865.550000012,1676512254,215878870,215648226,215922543,215920428,216652934,215829466,215714276,215821112,215738313,215709634,215655766,215658993,215602252,215600904,215535166,215807963,215793702,215949508,215686523,
1000 * 1000, 31, 1, 32, 30, 20, 294171283.149999976, 304682681.600000024,1678737029,221397418,221363115,221306367,221530441,221314783,221443879,221236193,221370468,221273376,221223046,221193338,221176923,221292493,221310158,221169221,221267349,221233143,221277947,221308976,
