1000 * 1000, 31, 1, 32, 30, 20, 341266181.050000012, 351025119.199999988,341263874,341262226,341223179,341236774,341413375,341253244,341231919,341461742,341241052,341222811,341415667,341211725,341186034,341242248,341236228,341213449,341364855,341214101,341224428,341204690,
1000 * 1000, 31, 1, 32, 30, 20, 340569686.25, 349091091.449999988,340543758,340688412,340543231,340513540,340528051,340572018,340520261,340672096,340613019,340524971,340521375,340528610,340507319,340680540,340519948,340494851,340544706,340557806,340673060,340646153,
1000 * 1000, 31, 1, 32, 30, 20, 340289622.300000012, 349631092.5,340272906,340248294,340302642,340259909,340421447,340256178,340259480,340231100,340258023,340255944,340449839,340262823,340240428,340239898,340258629,340237788,340495029,340354382,340232699,340255008,
1000 * 1000, 31, 1, 32, 30, 20, 341213940.300000012, 349481662.600000024,342440642,341182538,341051917,341043541,341052122,341054116,341049626,341148342,341023573,342525221,341055622,341052679,341024076,341165113,341049857,341062931,341038148,341045473,341040378,341172891,
1000 * 1000, 31, 1, 32, 30, 20, 340866932.149999976, 349229077,340846334,340861327,340838905,340851008,340991972,340915600,340838593,340839302,340841741,340844464,341003739,340846716,340828724,340837296,340829812,340831126,340980375,340836911,340835072,340839626,
1000 * 1000, 31, 1, 32, 30, 20, 346639223.5, 357309886.649999976,461736313,340617564,340534645,340541980,340541443,340525686,340707358,340811050,340552610,340531910,340532773,340530860,340699867,340552937,340544524,340517455,340561234,340542910,340675594,340525757,
1000 * 1000, 31, 1, 32, 30, 20, 341037125.550000012, 349328975.350000024,343371534,340914878,340912899,341056306,340884116,340899761,340903980,341012698,340896679,341033878,340866177,340864927,340882592,340884885,340839809,341025843,340859503,340918121,340845327,340868598,
1000 * 1000, 31, 1, 32, 30, 20, 341558348.100000024, 350478898.5,352044930,340958658,341009203,340982787,340964636,341021600,341102781,340953791,340979080,341020467,340958330,340970531,341123742,340970110,340957225,340931986,341165496,340975794,341128639,340947176,
1000 * 1000, 31, 1, 32, 30, 20, 341446690.149999976, 349751929.600000024,343304605,341366680,341334551,341495749,341332274,341331487,341297195,341314577,341329377,341481595,341344944,341304559,341310890,341326957,341317448,341473100,341299122,341297287,341352760,341318646,
1000 * 1000, 31, 1, 32, 30, 20, 343517242.300000012, 352777394.649999976,391871919,340970415,340917252,340944407,341197204,340933425,341086832,340928822,340917612,340929389,340935393,340913809,341091464,340959967,340912394,340923797,340938050,340934694,341091358,340946643,
1000 * 1000, 31, 1, 32, 30, 20, 341067390.25, 350392740.5,354420755,340352073,340342552,340534261,340333160,340367610,340321721,340321176,340334746,340492371,340335306,340318308,340410380,340363405,340305999,340503929,340329928,340303460,340325497,340331168,
1000 * 1000, 31, 1, 32, 30, 20, 340343606, 348900621.850000024,343955283,340168071,340104078,340095153,340479050,340095006,340241425,340098259,340094918,340092744,340087019,340095331,340266585,340265458,340080958,340070823,340152778,340082759,340249386,340097036,
1000 * 1000, 31, 1, 32, 30, 20, 341516806, 350307065.350000024,353820090,340978207,340839313,341012348,340847219,340884855,340844252,340853201,340833693,341001003,340841604,340816312,340812665,340900229,340826169,340962162,340831381,340799653,340804482,340827282,
1000 * 1000, 31, 1, 32, 30, 20, 340886764.300000012, 349646541.050000012,341042096,340844338,340877205,340860604,340829572,340863096,341056440,340845447,340823334,340847429,340952457,340845290,341001950,340826495,340850806,340835506,340837197,340847453,340992944,340855627,
1000 * 1000, 31, 1, 32, 30, 20, 343094345.100000024, 352199381.5,380317510,341083031,341057601,341229304,341058004,341064038,341057164,341049511,341048438,341213014,341047172,341041688,341068925,341076436,341036159,341209195,341063523,341051893,342079214,341035082,
