1000 * 1000, 31, 1, 32, 30, 20, 285568907.850000024, 294654016.649999976,1697628584,211341895,211318744,211441777,211293939,211311811,211412578,211362658,211458065,211183761,211291231,211175707,211360833,211694554,211139056,211030406,210867905,210969054,210914640,211180959,
1000 * 1000, 31, 1, 32, 30, 20, 282401726.399999976, 292575589,1665545159,209486548,209249801,209485633,209750958,209643117,209491781,209552150,209861387,209473847,209242904,209213073,209266673,209912613,210023732,211389010,209385351,209368484,209358605,209333702,
1000 * 1000, 31, 1, 32, 30, 20, 287683284.75, 297457374.300000012,1673646270,214932605,215468591,214657929,214748160,214686594,214648635,214698855,214710239,214739273,214609430,214691769,214720112,214691103,214656249,214713174,214595513,214730839,214760008,214560347,
1000 * 1000, 31, 1, 32, 30, 20, 281014146.449999988, 290428477.350000024,1684507859,207176803,207126984,207084861,207214562,207444471,207094347,207135163,207187023,207142671,207070819,207100598,207160179,207106051,207100332,207089307,207102721,207158950,207150364,207128864,
1000 * 1000, 31, 1, 32, 30, 20, 281565425.550000012, 290674755.25,1664785537,208866779,208775634,208618203,208788815,208701520,208748848,208691261,208920328,208765504,208648311,208641723,208808758,208690587,208954036,208719696,208927199,208725042,208830697,208700033,
1000 * 1000, 31, 1, 32, 30, 20, 289337320.699999988, 299103130.199999988,1685209070,215848164,215642221,216064752,215987638,215981990,215694024,215909799,215925956,215789534,215835869,215893072,215994018,215973628,216030094,215833724,215770760,215785117,215813082,215763902,
1000 * 1000, 31, 1, 32, 30, 20, 286712388.399999976, 297237252.5,1667997025,213933746,213937670,213900544,213771299,213716177,213841786,213905243,213856031,214021488,213767378,213941207,216218143,214011702,213851824,213919697,213996451,213739117,214031851,213889389,
1000 * 1000, 31, 1, 32, 30, 20, 288052931.75, 298710023.050000012,1677600954,214970117,214900532,214741615,215093581,214921085,214937855,215009047,214840018,214960465,214933850,214837853,214906780,214874522,214878007,214946363,214896602,214887834,214898987,215022568,
1000 * 1000, 31, 1, 32, 30, 20, 282557525.350000024, 292879391.050000012,1674558575,211305246,209169198,209187357,209199528,209274033,209052000,209283377,209306565,209259763,209160838,209285413,209096208,209123067,209173322,209066620,209182612,209107274,209194869,209164642,
1000 * 1000, 31, 1, 32, 30, 20, 279839685.149999976, 289109038.800000012,1659673104,207291543,207300187,207182177,207231551,207218681,207283923,207151446,207262561,207239550,207181020,207305329,207123168,207191884,207231087,207103439,207111088,207177786,207178031,207356148,
