2000 * 2000, 31, 1, 32, 30, 20, 2289051888.9000001, 2317868153.69999981,2290206756,2289320032,2289110706,2289174649,2289086495,2289107621,2289009148,2289151234,2289073863,2289018911,2288733432,2289050195,2289069049,2288840707,2288823705,2288576076,2288827530,2289055572,2289009985,2288792112,
2000 * 2000, 31, 1, 32, 30, 20, 2287725160.44999981, 2313546813.19999981,2287470792,2287404163,2287884136,2287886245,2287614361,2287674102,2287664442,2288110657,2287925595,2287875862,2287704747,2287831066,2287886314,2287939151,2287715705,2287667100,2287510634,2287484737,2287535588,2287717812,
2000 * 2000, 31, 1, 32, 30, 20, 2289013409.94999981, 2315903617.6500001,2288736386,2288967960,2289180025,2288852408,2288978274,2288980288,2289227776,2288899212,2289137389,2289065141,2288889247,2288813378,2288943478,2289323847,2289287173,2289034809,2288936688,2288940833,2288893806,2289180081,
2000 * 2000, 31, 1, 32, 30, 20, 2286991595.69999981, 2313598048.25,2286472876,2287062056,2287032387,2287128982,2287053089,2287362048,2286978529,2286997962,2287053229,2287028342,2287083551,2287080086,2287004079,2286977246,2286759374,2287074001,2286742494,2287048245,2286842187,2287051151,
2000 * 2000, 31, 1, 32, 30, 20, 2288236982.1500001, 2314891105.1500001,2287959664,2288229089,2288408076,2288104339,2288131440,2288364413,2288134678,2288274826,2288318973,2288295217,2288226746,2288380317,2288191847,2288092537,2288391457,2288239642,2288226204,2288309651,2288399737,2288060790,
2000 * 2000, 31, 1, 32, 30, 20, 2286607702.4000001, 2313146572.05000019,2286414793,2286525852,2286597446,2286615043,2286716765,2286606417,2286706586,2286790473,2286590672,2286580759,2286628679,2286731843,2286769164,2286673139,2286407012,2286609360,2286271998,2286674122,2286600606,2286643319,
2000 * 2000, 31, 1, 32, 30, 20, 2287127009.30000019, 2313833769,2286786836,2286866007,2287229631,2287337643,2286982277,2287297515,2287071602,2287168934,2287200634,2287176484,2287318167,2287052421,2287023749,2287100666,2287177226,2287005700,2287346607,2287231534,2287074207,2287092346,
2000 * 2000, 31, 1, 32, 30, 20, 2286377863.44999981, 2312770533.5,2286051342,2286539964,2286336387,2286515788,2286316988,2286218871,2286561481,2286306877,2286522622,2286408366,2286397170,2286465886,2286346320,2286247240,2286545425,2286369323,2286312019,2286257575,2286591623,2286246002,
2000 * 2000, 31, 1, 32, 30, 20, 2287933585.3499999, 2315442966.19999981,2287752824,2287718037,2288147349,2288167972,2287942656,2288089689,2288052273,2288129704,2288107387,2288117336,2288063170,2288138550,2287477228,2287766636,2287833472,2287902562,2287871741,2287705667,2287924511,2287762943,
2000 * 2000, 31, 1, 32, 30, 20, 2287383414.80000019, 2314608386.5999999,2286901675,2287387098,2287410325,2287430179,2287271856,2287390849,2287467539,2287351938,2287267399,2287448105,2287161160,2287263636,2287315875,2287455809,2287460312,2287418319,2287163288,2287247059,2287337760,2288518115,
