1000 * 1000, 31, 1, 32, 30, 20, 23790987907.5999985, 23802349255,23792978381,23790985466,23791155527,23792138963,23792747039,23803991517,23789642478,23789489862,23790061912,23789463878,23789785120,23789745377,23789764036,23789736538,23789850698,23789644913,23789541638,23789652091,23789855585,23789527133,
1000 * 1000, 31, 1, 32, 30, 20, 23785164919.7000008, 23793909138.5999985,23816916912,23817007633,23816796660,23817847143,23817589486,23784145714,23774131291,23773312850,23773475874,23773655183,23773827917,23773997007,23773808889,23774081454,23773801050,23773416374,23773835099,23773939881,23774016861,23773695116,
1000 * 1000, 31, 1, 32, 30, 20, 23772991410.6500015, 23782463338.6500015,23784624160,23781275267,23781322686,23781328241,23781786043,23781113640,23767939771,23767852539,23768099033,23768352592,23768465046,23768998842,23768654555,23768756562,23770151747,23771196076,23770232227,23768865688,23770291939,23770521559,
1000 * 1000, 31, 1, 32, 30, 20, 23782001149.8499985, 23790820477.25,23788993295,23787565902,23782044094,23781493704,23782199228,23788629586,23780717000,23780636262,23780308257,23780868496,23780490302,23780846695,23780648003,23780569690,23780872381,23780508997,23780590572,23780564235,23780906356,23780569942,
1000 * 1000, 31, 1, 32, 30, 20, 23809373831.3499985, 23818539432.5,23812299739,23808788570,23809283712,23808758899,23810330699,23821888098,23808936489,23810583059,23807915638,23808445938,23808122151,23808048548,23807676267,23808302152,23807884481,23807572101,23807568613,23808120880,23808170478,23808780115,
1000 * 1000, 31, 1, 32, 30, 20, 23800280100.4500008, 23808638834.25,23831184266,23831251849,23831203140,23830748378,23830973240,23805357578,23789527835,23789721973,23788816823,23788605519,23788772197,23788786363,23789019989,23788772650,23789070896,23789097073,23788553210,23788629468,23788813835,23788695727,
1000 * 1000, 31, 1, 32, 30, 20, 23788514869.0999985, 23796932041.0499992,23787923719,23787516503,23787513591,23788072712,23788316366,23789091044,23788629677,23788378181,23794638264,23788204697,23788213147,23788425240,23788187211,23788493848,23788188588,23788135373,23788439117,23787859173,23788011049,23788059882,
1000 * 1000, 31, 1, 32, 30, 20, 23777938634, 23786575379,23782690183,23778482604,23778519902,23778163705,23778371331,23779579451,23777184132,23777228471,23777317963,23777543953,23777700893,23777325075,23777663196,23776916482,23777432124,23777799341,23777156480,23777175469,23777347032,23777174893,
1000 * 1000, 31, 1, 32, 30, 20, 23823200103.0499992, 23831677696.6500015,23845912290,23843835827,23843815894,23844065339,23843723117,23833526568,23815395279,23814710837,23815275295,23814882484,23814837199,23814962596,23814958943,23814544359,23814690853,23815036028,23814707873,23815076833,23814867683,23815176764,
1000 * 1000, 31, 1, 32, 30, 20, 23759867399.0499992, 23767672735.7999992,23767873046,23758958450,23759196231,23759372823,23759798655,23766151377,23758761139,23758757693,23758871111,23758935407,23758950098,23758948372,23759283500,23759527795,23758628888,23759353661,23759034718,23759067317,23758663822,23759213878,
