3000 * 3000, 31, 1, 32, 30, 20, 1978401146.79999995, 2034801491.29999995,3356856597,1905739953,1905580893,1906051326,1905663891,1905915162,1905895700,1906069256,1905903616,1905778426,1905852279,1905804038,1905842553,1905641084,1905756869,1906127937,1905998856,1906150503,1905897188,1905496809,
3000 * 3000, 31, 1, 32, 30, 20, 1973970177.25, 2032944821.4000001,3369341912,1900451577,1900645789,1900309440,1900932973,1900520858,1900607223,1900778832,1900689440,1900465687,1900158253,1900268563,1900533576,1900455009,1900384794,1900598040,1900767069,1900714084,1900302051,1900478375,
3000 * 3000, 31, 1, 32, 30, 20, 1978292894.70000005, 2033852011,3360115644,1905234765,1905673773,1905728228,1905395199,1905350888,1905659150,1905550560,1905520410,1905645718,1905635410,1905490688,1905555089,1905580961,1905685983,1905467850,1905490712,1905551311,1905717675,1905807880,
3000 * 3000, 31, 1, 32, 30, 20, 1975614921, 2032574966.5999999,3351893804,1903060689,1902802578,1903361871,1903063277,1903347127,1903049400,1902973171,1903397878,1903193619,1903002428,1902961093,1903281555,1903094752,1903201359,1903407077,1903218981,1903442967,1903243505,1903301289,
3000 * 3000, 31, 1, 32, 30, 20, 1974255536.4000001, 2030342644.95000005,3353949467,1902544211,1902682618,1902404669,1901275947,1901431292,1901977445,1901457865,1901452048,1901126465,1901185883,1901216490,1901423099,1901781891,1901578889,1901353355,1901675461,1901553859,1901488513,1901551261,
3000 * 3000, 31, 1, 32, 30, 20, 1971942321.4000001, 2028252574.95000005,3348184420,1899800751,1899452290,1899406148,1899389985,1899437652,1899680420,1899889571,1899578471,1899455120,1899334170,1899565193,1899783664,1899397133,1899469323,1899418969,1899513684,1899451007,1899549145,1899089312,
3000 * 3000, 31, 1, 32, 30, 20, 1977068949.5, 2033620032.70000005,3360438123,1905627095,1905273367,1904156989,1904119675,1904237481,1904029960,1903913611,1903968795,1903735724,1903751033,1903981128,1904300337,1903859364,1904060292,1904172129,1904908061,1904278191,1904256625,1904311010,
3000 * 3000, 31, 1, 32, 30, 20, 1977818008.9000001, 2034221360.20000005,3357967883,1905084904,1905062456,1905081901,1904979037,1905068543,1904945951,1904858057,1905488313,1905333069,1905121206,1905244565,1905447182,1905148230,1905407214,1905183332,1905335500,1905242415,1905129193,1905231227,
3000 * 3000, 31, 1, 32, 30, 20, 1978517732.4000001, 2033743117.4000001,3360958686,1907140835,1905484955,1905404631,1905426772,1905359991,1905834518,1905576750,1905948618,1905899394,1905717711,1905897844,1905663540,1905366823,1905634655,1905895190,1905895083,1905993125,1905805817,1905449710,
3000 * 3000, 31, 1, 32, 30, 20, 1976851099.20000005, 2034116372.45000005,3350571505,1904166331,1904379113,1904542708,1904857839,1904812261,1904808558,1904547234,1904635403,1904410784,1904318331,1904436494,1904615406,1904476203,1904795240,1904629219,1904764013,1904460180,1904309353,1904485809,
