==25792== NVPROF is profiling process 25792, command: ./StencilCudaGpu37 400 400 800 7 5
==25792== Profiling application: ./StencilCudaGpu37 400 400 800 7 5
==25792== Profiling result:
"Start","Duration","Grid X","Grid Y","Grid Z","Block X","Block Y","Block Z","Registers Per Thread","Static SMem","Dynamic SMem","Size","Throughput","SrcMemType","DstMemType","Device","Context","Stream","Name"
ns,ns,,,,,,,,B,KB,MB,GB/s,,,,,,
114219426.000000,1063.000000,,,,,,,,,,,,,,,,,"cuDeviceGetCount"
114221302.000000,213,,,,,,,,,,,,,,,,,"cuDeviceGet"
114221799.000000,233,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute"
114224378.000000,146,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute"
114224926.000000,145,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute"
114306758.000000,396,,,,,,,,,,,,,,,,,"cuDeviceGetCount"
114307364.000000,128,,,,,,,,,,,,,,,,,"cuDeviceGet"
114308366.000000,26535.000000,,,,,,,,,,,,,,,,,"cuDeviceGetName"
114335174.000000,139565.000000,,,,,,,,,,,,,,,,,"cuDeviceTotalMem"
114474974.000000,224,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute"
114475339.000000,115,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute"
114475588.000000,125,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute"
114475852.000000,122,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute"
114476108.000000,110,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute"
114476353.000000,23701.000000,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute"
114500260.000000,137,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute"
114500531.000000,114,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute"
114500780.000000,181,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute"
114501095.000000,115,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute"
114501343.000000,116,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute"
114501605.000000,112,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute"
114501854.000000,113,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute"
114502103.000000,116,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute"
114502360.000000,114,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute"
114502623.000000,113,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute"
114502894.000000,113,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute"
114503144.000000,114,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute"
114503397.000000,108,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute"
114503644.000000,177,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute"
114503961.000000,106,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute"
114504213.000000,173,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute"
114504526.000000,113,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute"
114504773.000000,113,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute"
114505024.000000,113,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute"
114505283.000000,109,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute"
114505531.000000,114,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute"
114505784.000000,114,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute"
114506034.000000,113,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute"
114506289.000000,106,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute"
114506535.000000,112,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute"
114506781.000000,121,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute"
114507035.000000,113,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute"
114507288.000000,109,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute"
114507542.000000,114,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute"
114507791.000000,114,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute"
114508045.000000,126,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute"
114508309.000000,114,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute"
114508582.000000,115,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute"
114508830.000000,113,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute"
114509077.000000,114,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute"
114509330.000000,120,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute"
114509584.000000,114,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute"
114509831.000000,114,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute"
114510080.000000,114,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute"
114510334.000000,107,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute"
114510580.000000,113,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute"
114510826.000000,114,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute"
114511078.000000,115,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute"
114511325.000000,117,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute"
114511582.000000,113,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute"
114511836.000000,113,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute"
114512083.000000,113,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute"
114512336.000000,120,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute"
114512591.000000,116,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute"
114512842.000000,104901.000000,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute"
114618121.000000,184,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute"
114618441.000000,115,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute"
114618691.000000,114,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute"
114618951.000000,121,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute"
114619206.000000,123,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute"
114619467.000000,127,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute"
114619728.000000,124,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute"
114619991.000000,117,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute"
114620248.000000,123,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute"
114620518.000000,115,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute"
114620766.000000,114,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute"
114621014.000000,183,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute"
114621330.000000,115,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute"
114621579.000000,115,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute"
114621833.000000,107,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute"
114622075.000000,127,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute"
114622344.000000,118,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute"
114622603.000000,122,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute"
114622858.000000,112,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute"
114623134.000000,99940.000000,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute"
114723271.000000,142,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute"
114723554.000000,123,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute"
114723818.000000,129,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute"
114724091.000000,114,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute"
114724338.000000,119,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute"
114724596.000000,114,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute"
114724851.000000,121,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute"
114725111.000000,369,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute"
114725623.000000,27961.000000,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute"
114753793.000000,144,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute"
114754086.000000,115,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute"
114754341.000000,280,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute"
114754758.000000,115,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute"
114755008.000000,251,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute"
114755399.000000,124,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute"
114760051.000000,242194463.000000,,,,,,,,,,,,,,,,,"cudaMallocHost"
356956954.000000,168429675.000000,,,,,,,,,,,,,,,,,"cudaMallocHost"
1109357718.000000,1723.000000,,,,,,,,,,,,,,,,,"cudaGetDeviceCount"
1109359836.000000,377495.000000,,,,,,,,,,,,,,,,,"cudaGetDeviceProperties"
1109738172.000000,268662.000000,,,,,,,,,,,,,,,,,"cudaMemGetInfo"
1110012361.000000,53593.000000,,,,,,,,,,,,,,,,,"cudaStreamCreate"
1110066448.000000,15609.000000,,,,,,,,,,,,,,,,,"cudaStreamCreate"
1110082243.000000,14488.000000,,,,,,,,,,,,,,,,,"cudaStreamCreate"
1110096962.000000,11979.000000,,,,,,,,,,,,,,,,,"cudaStreamCreate"
1110118580.000000,1581081.000000,,,,,,,,,,,,,,,,,"cudaMalloc"
1111700555.000000,351221.000000,,,,,,,,,,,,,,,,,"cudaMalloc"
1112052317.000000,330318.000000,,,,,,,,,,,,,,,,,"cudaMalloc"
1112383209.000000,195768.000000,,,,,,,,,,,,,,,,,"cudaMalloc"
1112579758.000000,96986074.000000,,,,,,,,,,,,,,,,,"cudaMemcpy"
1112611667.000000,96943058.000000,,,,,,,,,,976.562500,9.837469,"Pinned","Device","Tesla K40c (0)","1","7","[CUDA memcpy HtoD]"
1209567285.000000,5440.000000,,,,,,,,,,,,,,,,,"cudaEventCreate"
1209572969.000000,959,,,,,,,,,,,,,,,,,"cudaEventCreate"
1209574085.000000,698,,,,,,,,,,,,,,,,,"cudaEventCreate"
1209574923.000000,685,,,,,,,,,,,,,,,,,"cudaEventCreate"
1209576334.000000,742,,,,,,,,,,,,,,,,,"cudaConfigureCall"
1209577982.000000,694,,,,,,,,,,,,,,,,,"cudaSetupArgument"
1209578972.000000,188,,,,,,,,,,,,,,,,,"cudaSetupArgument"
1209579322.000000,740,,,,,,,,,,,,,,,,,"cudaSetupArgument"
1209580216.000000,163,,,,,,,,,,,,,,,,,"cudaSetupArgument"
1209580517.000000,197,,,,,,,,,,,,,,,,,"cudaSetupArgument"
1209580864.000000,154,,,,,,,,,,,,,,,,,"cudaSetupArgument"
1209581158.000000,152,,,,,,,,,,,,,,,,,"cudaSetupArgument"
1209581458.000000,150,,,,,,,,,,,,,,,,,"cudaSetupArgument"
1209581757.000000,280,,,,,,,,,,,,,,,,,"cudaSetupArgument"
1209582192.000000,153,,,,,,,,,,,,,,,,,"cudaSetupArgument"
1209583368.000000,117639.000000,,,,,,,,,,,,,,,,,"cudaLaunch (gpu_stencil37_hack1_cp_slices(double*, double*, double*, double*, int, int, int, int, int, int) [130])"
1209701743.000000,5790.000000,,,,,,,,,,,,,,,,,"cudaEventRecord"
1209704006.000000,502150.000000,2,25,16,256,1,1,21,0,0.000000,,,,,"Tesla K40c (0)","1","14","gpu_stencil37_hack1_cp_slices(double*, double*, double*, double*, int, int, int, int, int, int) [130]"
1209707913.000000,361,,,,,,,,,,,,,,,,,"cudaConfigureCall"
1209708653.000000,262,,,,,,,,,,,,,,,,,"cudaSetupArgument"
1209709064.000000,174,,,,,,,,,,,,,,,,,"cudaSetupArgument"
1209709385.000000,156,,,,,,,,,,,,,,,,,"cudaSetupArgument"
1209709689.000000,153,,,,,,,,,,,,,,,,,"cudaSetupArgument"
1209709986.000000,175,,,,,,,,,,,,,,,,,"cudaSetupArgument"
1209710308.000000,155,,,,,,,,,,,,,,,,,"cudaSetupArgument"
1209710610.000000,156,,,,,,,,,,,,,,,,,"cudaSetupArgument"
1209710906.000000,153,,,,,,,,,,,,,,,,,"cudaSetupArgument"
1209711207.000000,153,,,,,,,,,,,,,,,,,"cudaSetupArgument"
1209711501.000000,156,,,,,,,,,,,,,,,,,"cudaSetupArgument"
1209712146.000000,12669.000000,,,,,,,,,,,,,,,,,"cudaLaunch (gpu_stencil37_hack1_cp_rows(double*, double*, double*, double*, int, int, int, int, int, int) [143])"
1209725218.000000,2649.000000,,,,,,,,,,,,,,,,,"cudaEventRecord"
1209728164.000000,235,,,,,,,,,,,,,,,,,"cudaConfigureCall"
1209728726.000000,202,,,,,,,,,,,,,,,,,"cudaSetupArgument"
1209729067.000000,161,,,,,,,,,,,,,,,,,"cudaSetupArgument"
1209729377.000000,160,,,,,,,,,,,,,,,,,"cudaSetupArgument"
1209729684.000000,159,,,,,,,,,,,,,,,,,"cudaSetupArgument"
1209729977.000000,160,,,,,,,,,,,,,,,,,"cudaSetupArgument"
1209730285.000000,150,,,,,,,,,,,,,,,,,"cudaSetupArgument"
1209730583.000000,153,,,,,,,,,,,,,,,,,"cudaSetupArgument"
1209730891.000000,146,,,,,,,,,,,,,,,,,"cudaSetupArgument"
1209731188.000000,155,,,,,,,,,,,,,,,,,"cudaSetupArgument"
1209731493.000000,143,,,,,,,,,,,,,,,,,"cudaSetupArgument"
1209732067.000000,9980.000000,,,,,,,,,,,,,,,,,"cudaLaunch (gpu_stencil37_hack1_cp_cols(double*, double*, double*, double*, int, int, int, int, int, int) [156])"
1209742473.000000,2565.000000,,,,,,,,,,,,,,,,,"cudaEventRecord"
1209745563.000000,2657.000000,,,,,,,,,,,,,,,,,"cudaStreamWaitEvent"
1209748420.000000,1033.000000,,,,,,,,,,,,,,,,,"cudaStreamWaitEvent"
1209749632.000000,864,,,,,,,,,,,,,,,,,"cudaStreamWaitEvent"
1209750822.000000,205,,,,,,,,,,,,,,,,,"cudaConfigureCall"
1209751404.000000,215,,,,,,,,,,,,,,,,,"cudaSetupArgument"
1209751756.000000,248,,,,,,,,,,,,,,,,,"cudaSetupArgument"
1209752149.000000,157,,,,,,,,,,,,,,,,,"cudaSetupArgument"
1209752459.000000,161,,,,,,,,,,,,,,,,,"cudaSetupArgument"
1209752762.000000,161,,,,,,,,,,,,,,,,,"cudaSetupArgument"
1209753071.000000,159,,,,,,,,,,,,,,,,,"cudaSetupArgument"
1209753377.000000,146,,,,,,,,,,,,,,,,,"cudaSetupArgument"
1209753669.000000,151,,,,,,,,,,,,,,,,,"cudaSetupArgument"
1209753959.000000,157,,,,,,,,,,,,,,,,,"cudaSetupArgument"
1209754263.000000,146,,,,,,,,,,,,,,,,,"cudaSetupArgument"
1209754718.000000,10489.000000,,,,,,,,,,,,,,,,,"cudaLaunch (gpu_stencil37_hack2(double*, double*, double*, double*, int, int, int, int, int, int) [172])"
1209765509.000000,2463.000000,,,,,,,,,,,,,,,,,"cudaEventRecord"
1209768184.000000,1050.000000,,,,,,,,,,,,,,,,,"cudaStreamWaitEvent"
1209769416.000000,825,,,,,,,,,,,,,,,,,"cudaStreamWaitEvent"
1209770405.000000,759,,,,,,,,,,,,,,,,,"cudaStreamWaitEvent"
1209771447.000000,214,,,,,,,,,,,,,,,,,"cudaConfigureCall"
1209771811.000000,214,,,,,,,,,,,,,,,,,"cudaSetupArgument"
1209772156.000000,159,,,,,,,,,,,,,,,,,"cudaSetupArgument"
1209772462.000000,151,,,,,,,,,,,,,,,,,"cudaSetupArgument"
1209772753.000000,157,,,,,,,,,,,,,,,,,"cudaSetupArgument"
1209773049.000000,154,,,,,,,,,,,,,,,,,"cudaSetupArgument"
1209773356.000000,157,,,,,,,,,,,,,,,,,"cudaSetupArgument"
1209773655.000000,156,,,,,,,,,,,,,,,,,"cudaSetupArgument"
1209773960.000000,151,,,,,,,,,,,,,,,,,"cudaSetupArgument"
1209774249.000000,153,,,,,,,,,,,,,,,,,"cudaSetupArgument"
1209774553.000000,157,,,,,,,,,,,,,,,,,"cudaSetupArgument"
1209775312.000000,7976.000000,,,,,,,,,,,,,,,,,"cudaLaunch (gpu_stencil37_hack1_cp_slices(double*, double*, double*, double*, int, int, int, int, int, int) [188])"
1209783551.000000,2623.000000,,,,,,,,,,,,,,,,,"cudaEventRecord"
1209786375.000000,213,,,,,,,,,,,,,,,,,"cudaConfigureCall"
1209786742.000000,199,,,,,,,,,,,,,,,,,"cudaSetupArgument"
1209787081.000000,158,,,,,,,,,,,,,,,,,"cudaSetupArgument"
1209787390.000000,160,,,,,,,,,,,,,,,,,"cudaSetupArgument"
1209787702.000000,156,,,,,,,,,,,,,,,,,"cudaSetupArgument"
1209788001.000000,159,,,,,,,,,,,,,,,,,"cudaSetupArgument"
1209788305.000000,144,,,,,,,,,,,,,,,,,"cudaSetupArgument"
1209788591.000000,153,,,,,,,,,,,,,,,,,"cudaSetupArgument"
1209788874.000000,156,,,,,,,,,,,,,,,,,"cudaSetupArgument"
1209789166.000000,150,,,,,,,,,,,,,,,,,"cudaSetupArgument"
1209789446.000000,154,,,,,,,,,,,,,,,,,"cudaSetupArgument"
1209789850.000000,6795.000000,,,,,,,,,,,,,,,,,"cudaLaunch (gpu_stencil37_hack1_cp_rows(double*, double*, double*, double*, int, int, int, int, int, int) [201])"
1209796966.000000,2456.000000,,,,,,,,,,,,,,,,,"cudaEventRecord"
1209799624.000000,210,,,,,,,,,,,,,,,,,"cudaConfigureCall"
1209800015.000000,199,,,,,,,,,,,,,,,,,"cudaSetupArgument"
1209800353.000000,156,,,,,,,,,,,,,,,,,"cudaSetupArgument"
1209800657.000000,155,,,,,,,,,,,,,,,,,"cudaSetupArgument"
1209800952.000000,159,,,,,,,,,,,,,,,,,"cudaSetupArgument"
1209801248.000000,162,,,,,,,,,,,,,,,,,"cudaSetupArgument"
1209801541.000000,156,,,,,,,,,,,,,,,,,"cudaSetupArgument"
1209801835.000000,153,,,,,,,,,,,,,,,,,"cudaSetupArgument"
1209802135.000000,157,,,,,,,,,,,,,,,,,"cudaSetupArgument"
1209802429.000000,155,,,,,,,,,,,,,,,,,"cudaSetupArgument"
1209802722.000000,153,,,,,,,,,,,,,,,,,"cudaSetupArgument"
1209803124.000000,6535.000000,,,,,,,,,,,,,,,,,"cudaLaunch (gpu_stencil37_hack1_cp_cols(double*, double*, double*, double*, int, int, int, int, int, int) [214])"
1209809936.000000,2473.000000,,,,,,,,,,,,,,,,,"cudaEventRecord"
1209812624.000000,1138.000000,,,,,,,,,,,,,,,,,"cudaStreamWaitEvent"
1209813921.000000,963,,,,,,,,,,,,,,,,,"cudaStreamWaitEvent"
1209815026.000000,856,,,,,,,,,,,,,,,,,"cudaStreamWaitEvent"
1209816134.000000,210,,,,,,,,,,,,,,,,,"cudaConfigureCall"
1209816500.000000,202,,,,,,,,,,,,,,,,,"cudaSetupArgument"
1209816846.000000,151,,,,,,,,,,,,,,,,,"cudaSetupArgument"
1209817144.000000,159,,,,,,,,,,,,,,,,,"cudaSetupArgument"
1209817448.000000,149,,,,,,,,,,,,,,,,,"cudaSetupArgument"
1209817746.000000,153,,,,,,,,,,,,,,,,,"cudaSetupArgument"
1209818036.000000,151,,,,,,,,,,,,,,,,,"cudaSetupArgument"
1209818335.000000,145,,,,,,,,,,,,,,,,,"cudaSetupArgument"
1209818631.000000,150,,,,,,,,,,,,,,,,,"cudaSetupArgument"
1209818915.000000,153,,,,,,,,,,,,,,,,,"cudaSetupArgument"
1209819198.000000,151,,,,,,,,,,,,,,,,,"cudaSetupArgument"
1209819562.000000,6971.000000,,,,,,,,,,,,,,,,,"cudaLaunch (gpu_stencil37_hack2(double*, double*, double*, double*, int, int, int, int, int, int) [230])"
1209826800.000000,2257.000000,,,,,,,,,,,,,,,,,"cudaEventRecord"
1209829277.000000,1001.000000,,,,,,,,,,,,,,,,,"cudaStreamWaitEvent"
1209830451.000000,838,,,,,,,,,,,,,,,,,"cudaStreamWaitEvent"
1209831430.000000,778,,,,,,,,,,,,,,,,,"cudaStreamWaitEvent"
1209832538.000000,210,,,,,,,,,,,,,,,,,"cudaConfigureCall"
1209832913.000000,195,,,,,,,,,,,,,,,,,"cudaSetupArgument"
1209833243.000000,151,,,,,,,,,,,,,,,,,"cudaSetupArgument"
1209833533.000000,157,,,,,,,,,,,,,,,,,"cudaSetupArgument"
1209833822.000000,163,,,,,,,,,,,,,,,,,"cudaSetupArgument"
1209834132.000000,161,,,,,,,,,,,,,,,,,"cudaSetupArgument"
1209834424.000000,157,,,,,,,,,,,,,,,,,"cudaSetupArgument"
1209834717.000000,150,,,,,,,,,,,,,,,,,"cudaSetupArgument"
1209835017.000000,151,,,,,,,,,,,,,,,,,"cudaSetupArgument"
1209835308.000000,155,,,,,,,,,,,,,,,,,"cudaSetupArgument"
1209835600.000000,155,,,,,,,,,,,,,,,,,"cudaSetupArgument"
1209835994.000000,6619.000000,,,,,,,,,,,,,,,,,"cudaLaunch (gpu_stencil37_hack1_cp_slices(double*, double*, double*, double*, int, int, int, int, int, int) [246])"
1209842866.000000,2371.000000,,,,,,,,,,,,,,,,,"cudaEventRecord"
1209845492.000000,222,,,,,,,,,,,,,,,,,"cudaConfigureCall"
1209845876.000000,198,,,,,,,,,,,,,,,,,"cudaSetupArgument"
1209846205.000000,158,,,,,,,,,,,,,,,,,"cudaSetupArgument"
1209846502.000000,159,,,,,,,,,,,,,,,,,"cudaSetupArgument"
1209846808.000000,157,,,,,,,,,,,,,,,,,"cudaSetupArgument"
1209847106.000000,158,,,,,,,,,,,,,,,,,"cudaSetupArgument"
1209847405.000000,153,,,,,,,,,,,,,,,,,"cudaSetupArgument"
1209847692.000000,151,,,,,,,,,,,,,,,,,"cudaSetupArgument"
1209847974.000000,150,,,,,,,,,,,,,,,,,"cudaSetupArgument"
1209848262.000000,160,,,,,,,,,,,,,,,,,"cudaSetupArgument"
1209848560.000000,145,,,,,,,,,,,,,,,,,"cudaSetupArgument"
1209848928.000000,6411.000000,,,,,,,,,,,,,,,,,"cudaLaunch (gpu_stencil37_hack1_cp_rows(double*, double*, double*, double*, int, int, int, int, int, int) [259])"
1209855603.000000,2367.000000,,,,,,,,,,,,,,,,,"cudaEventRecord"
1209858181.000000,268,,,,,,,,,,,,,,,,,"cudaConfigureCall"
