==24356== NVPROF is profiling process 24356, command: ./StencilCudaGpu37 400 400 100 7 5
==24356== Profiling application: ./StencilCudaGpu37 400 400 100 7 5
==24356== Profiling result:
"Start","Duration","Grid X","Grid Y","Grid Z","Block X","Block Y","Block Z","Registers Per Thread","Static SMem","Dynamic SMem","Size","Throughput","SrcMemType","DstMemType","Device","Context","Stream","Name"
ns,ns,,,,,,,,B,KB,MB,GB/s,,,,,,
113474456.000000,1026.000000,,,,,,,,,,,,,,,,,"cuDeviceGetCount"
113476495.000000,170,,,,,,,,,,,,,,,,,"cuDeviceGet"
113477005.000000,258,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute"
113479664.000000,188,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute"
113480354.000000,206,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute"
113592926.000000,463,,,,,,,,,,,,,,,,,"cuDeviceGetCount"
113593614.000000,166,,,,,,,,,,,,,,,,,"cuDeviceGet"
113594424.000000,27757.000000,,,,,,,,,,,,,,,,,"cuDeviceGetName"
113622566.000000,140975.000000,,,,,,,,,,,,,,,,,"cuDeviceTotalMem"
113763786.000000,243,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute"
113764174.000000,129,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute"
113764434.000000,137,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute"
113764719.000000,135,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute"
113764991.000000,112,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute"
113765233.000000,24880.000000,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute"
113790333.000000,135,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute"
113790600.000000,115,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute"
113790847.000000,123,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute"
113791108.000000,122,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute"
113791361.000000,122,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute"
113791615.000000,116,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute"
113791875.000000,115,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute"
113792136.000000,117,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute"
113792392.000000,110,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute"
113792640.000000,114,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute"
113792899.000000,116,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute"
113793152.000000,110,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute"
113793399.000000,115,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute"
113793645.000000,118,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute"
113793900.000000,115,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute"
113794154.000000,123,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute"
113794409.000000,116,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute"
113794656.000000,115,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute"
113794904.000000,116,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute"
113795150.000000,115,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute"
113795401.000000,116,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute"
113795655.000000,114,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute"
113795901.000000,115,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute"
113796147.000000,115,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute"
113796402.000000,109,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute"
113796647.000000,130,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute"
113796909.000000,118,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute"
113797162.000000,111,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute"
113797414.000000,116,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute"
113797659.000000,116,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute"
113797904.000000,114,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute"
113798169.000000,108,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute"
113798422.000000,114,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute"
113798665.000000,114,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute"
113798910.000000,115,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute"
113799155.000000,114,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute"
113799398.000000,115,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute"
113799649.000000,110,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute"
113799899.000000,115,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute"
113800144.000000,115,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute"
113800390.000000,115,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute"
