#ratio,1000,2000,3000,4000,5000,6000,7000,8000
0.25,12,8406350565.08,8767300289.83,8637750042.61,8593766022.81,8786140554.39,8246642421.17,,8102455378.86
0.5,12,8259875077.22,8544522713.72,8252943399.64,8602969125.33,8903395322.08,8200574243.53,,8093523690.81
0.75,12,8236163291.78,8367184928.75,8094117800.08,8106560364.44,9422120976.42,8757540009.36,,8108813747.14
1,12,8348983103.67,8284992579.44,8793421366.86,8093651569.08,8094252362.92,8320339595.83,,8119130661.47
1.25,12,8520776468.92,8397816009.69,8283847424.36,8180633891.67,8299769143.58,9016981859.83,,8089671299.14
1.5,12,8551263081.72,8995527266.14,8814054712.75,8632862386.17,10111324514.22,9181355756.58,,8315303380.14
1.75,12,8193644278.42,8739650908.67,8546690669.00,8610065964.75,10138103221.19,8408174863.00,,8088907640.72
2,12,8851891812.56,8739650908.67,8576418319.64,8623573273.33,10138103221.19,8387277270.44,,8116776132.17
