==18027== NVPROF is profiling process 18027, command: ./StencilCudaGpu37 800 800 50 7 5
==18027== Profiling application: ./StencilCudaGpu37 800 800 50 7 5
==18027== Profiling result:
"Start","Duration","Grid X","Grid Y","Grid Z","Block X","Block Y","Block Z","Registers Per Thread","Static SMem","Dynamic SMem","Size","Throughput","SrcMemType","DstMemType","Device","Context","Stream","Name"
ns,ns,,,,,,,,B,KB,MB,GB/s,,,,,,
116836787.000000,1089.000000,,,,,,,,,,,,,,,,,"cuDeviceGetCount"
116838730.000000,269,,,,,,,,,,,,,,,,,"cuDeviceGet"
116839293.000000,315,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute"
116842164.000000,196,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute"
116842806.000000,161,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute"
116942118.000000,369,,,,,,,,,,,,,,,,,"cuDeviceGetCount"
116942723.000000,184,,,,,,,,,,,,,,,,,"cuDeviceGet"
116943506.000000,29566.000000,,,,,,,,,,,,,,,,,"cuDeviceGetName"
116973638.000000,169068.000000,,,,,,,,,,,,,,,,,"cuDeviceTotalMem"
117142945.000000,246,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute"
117143360.000000,138,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute"
117143659.000000,151,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute"
117143979.000000,150,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute"
117144290.000000,137,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute"
117144587.000000,23965.000000,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute"
117168757.000000,178,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute"
117169105.000000,148,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute"
117169421.000000,156,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute"
117169736.000000,150,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute"
117170046.000000,171,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute"
117170383.000000,140,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute"
117170684.000000,139,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute"
117170983.000000,150,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute"
117171295.000000,138,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute"
117171596.000000,138,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute"
117171894.000000,147,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute"
117172204.000000,139,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute"
117172504.000000,138,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute"
117172803.000000,389,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute"
117173355.000000,135,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute"
117173659.000000,153,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute"
117173975.000000,141,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute"
117174277.000000,136,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute"
117174574.000000,138,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute"
117174881.000000,137,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute"
117175187.000000,150,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute"
117175500.000000,138,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute"
117175801.000000,146,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute"
117176106.000000,145,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute"
117176412.000000,139,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute"
117176711.000000,148,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute"
117177022.000000,138,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute"
117177322.000000,152,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute"
117177635.000000,139,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute"
117177943.000000,141,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute"
117178245.000000,139,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute"
117178546.000000,142,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute"
117178857.000000,139,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute"
117179159.000000,140,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute"
117179468.000000,152,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute"
117179780.000000,136,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute"
117180081.000000,139,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute"
117180404.000000,140,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute"
117180705.000000,139,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute"
117181016.000000,142,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute"
117181322.000000,141,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute"
