#ratio,1000,2000,4000,8000
0.5,40,3845658478.81,4144434328.06,3776611158.56,6798279911.64
1,40,3850461134.03,4142845727.56,3786222304.06,6802784226.44
1.5,40,3880159290.92,4153482774.42,3768475047.06,6801742518.64
2,40,3876790465.67,2994211254.42,3781442441.81,6804609606.22
