#cores,StencilSEQ,StencilCUDA,StencilCudaCpu,StencilCudaHybrid3
4,17867755172.34,11742801714.58,19158636680.42,14138055996.11
5,17867755172.34,11742801714.58,17609667613.53,14672463714.72
6,17867755172.34,11742801714.58,17467134851.53,13246287357.28
7,17867755172.34,11742801714.58,17918394523.14,13950489062.42
8,17867755172.34,11742801714.58,16833294748.61,13688921071.33
