#cores,1000,3000,5000,7000,9000,11000,13000,15000,17000,19000,21000,23000,25000
4,43282107.94,423264826.14,1234831999.11,2470745268.81,4198518203.69,7066725220.06,9615316708.11,11889280865.94,14588015763.19,19158636680.42,22689035444.89,28764585525.56,34060481601.08
5,41171764.61,408291663.33,1158602072.67,2456875538.22,3862960309.31,6949219702.56,8072802064.67,10713014021.00,15530224502.11,17609667613.53,21609153290.14,25677744012.19,30153548928.36
6,38334654.53,400702702.81,1123772072.64,2373892775.89,3751362338.61,6231897566.08,7701271909.78,10908811767.56,14221169141.11,17467134851.53,21388969191.19,24671401401.06,30063992315.06
7,40756560.53,416917846.86,1190457656.83,2408392751.78,3990721910.97,5889378658.25,7997239637.69,11623396783.83,14165508890.22,17918394523.14,21566977209.69,26092993761.03,31296929463.28
8,42744265.25,394315051.19,1134257705.39,2568342593.75,4116393496.08,5808886479.25,8361726679.44,11263329553.64,13267007893.92,16833294748.61,21173397240.61,25949819414.33,30143477517.53
