#cores,StencilSEQ,StencilCUDA,StencilCudaCpu,StencilCudaHybrid3
4,24451950092.77,19889489236.01,31403614507.94,13259647726.06
5,24451950092.77,19889489236.01,24185199462.75,10517161128.33
6,24451950092.77,19889489236.01,19443346989.83,8016167644.56
7,24451950092.77,19889489236.01,16992313512.75,7760209054.67
8,24451950092.77,19889489236.01,15360550716.89,6489336150.17
9,24451950092.77,19889489236.01,12588364734.44,6038142795.39
10,24451950092.77,19889489236.01,11245929138.64,6042714868.17
11,24451950092.77,19889489236.01,10314802834.89,6143164928.81
12,24451950092.77,19889489236.01,9421487527.58,6538725687.86
13,24451950092.77,19889489236.01,8862625728.47,6879614523.64
14,24451950092.77,19889489236.01,8307212156.06,7126420872.81
15,24451950092.77,19889489236.01,7785601879.78,7290658973.33
16,24451950092.77,19889489236.01,7314733661.28,7422599480.72
17,24451950092.77,19889489236.01,7247497780.78,7430417681.00
18,24451950092.77,19889489236.01,7330886809.78,7444196226.61
19,24451950092.77,19889489236.01,9247671006.14,7394680241.69
20,24451950092.77,19889489236.01,8949799418.00,7357113145.47
21,24451950092.77,19889489236.01,8700859744.72,7337775606.61
22,24451950092.77,19889489236.01,8409592263.81,7309254357.72
23,24451950092.77,19889489236.01,8044411874.36,7280849505.61
24,24451950092.77,19889489236.01,7784422603.86,7241339739.72
25,24451950092.77,19889489236.01,7646293774.75,7245745882.14
26,24451950092.77,19889489236.01,7278031752.17,7251887681.22
27,24451950092.77,19889489236.01,7068878302.78,7323423678.50
28,24451950092.77,19889489236.01,6945988082.22,7403901746.89
29,24451950092.77,19889489236.01,6926298784.94,7522698172.06
30,24451950092.77,19889489236.01,6744284983.92,7616912394.17
31,24451950092.77,19889489236.01,6506287955.72,7677635267.28
32,24451950092.77,19889489236.01,6173647144.64,7737605669.81
