#cores,StencilSEQ,StencilCUDA,StencilCudaCpu,StencilCudaHybrid3
4,19428108759.66,16299436580.57,25637269779.97,9876783896.69
5,19428108759.66,16299436580.57,19801971255.97,7667815725.31
6,19428108759.66,16299436580.57,15987859741.42,6569890544.92
7,19428108759.66,16299436580.57,13956396942.11,6157538383.64
8,19428108759.66,16299436580.57,12736575452.42,6161443670.92
9,19428108759.66,16299436580.57,10540458160.92,6153339775.69
10,19428108759.66,16299436580.57,9292217360.92,6164129763.28
11,19428108759.66,16299436580.57,8431043451.67,6263187109.44
12,19428108759.66,16299436580.57,7833032708.19,6548310155.44
13,19428108759.66,16299436580.57,7317472660.94,6772626390.33
14,19428108759.66,16299436580.57,7063076999.81,6961153593.97
15,19428108759.66,16299436580.57,6429598231.33,7069443454.42
16,19428108759.66,16299436580.57,6171708017.31,7168968609.31
17,19428108759.66,16299436580.57,6280177191.72,7180964610.83
18,19428108759.66,16299436580.57,6140847113.97,7184578883.81
19,19428108759.66,16299436580.57,7606762646.08,7145070978.69
20,19428108759.66,16299436580.57,7247827122.72,7121301901.86
21,19428108759.66,16299436580.57,6983997107.31,7095737105.78
22,19428108759.66,16299436580.57,6725150812.31,7072710211.89
23,19428108759.66,16299436580.57,6590425917.39,7058472207.50
24,19428108759.66,16299436580.57,6535359735.61,7022692056.28
25,19428108759.66,16299436580.57,6272415768.78,7014498562.03
26,19428108759.66,16299436580.57,6046208409.69,7034866412.89
27,19428108759.66,16299436580.57,5854277820.28,7087186342.11
28,19428108759.66,16299436580.57,5737244975.75,7148626424.56
29,19428108759.66,16299436580.57,5530592004.00,7234116308.89
30,19428108759.66,16299436580.57,5428675190.14,7297972898.47
31,19428108759.66,16299436580.57,5287585899.22,7350034566.22
32,19428108759.66,16299436580.57,5100416784.97,7393537754.81
