#cores,StencilSEQ,StencilCUDA,StencilCudaCpu,StencilCudaHybrid3
4,6467450564.22,982467957.43,8576140152.47,982796249.92
5,6467450564.22,982467957.43,6634634862.03,982354876.97
6,6467450564.22,982467957.43,5340978577.11,982585983.22
7,6467450564.22,982467957.43,4656485837.53,982376401.33
8,6467450564.22,982467957.43,4226824501.22,983378748.94
9,6467450564.22,982467957.43,3450047853.44,981620367.78
10,6467450564.22,982467957.43,3102214482.75,981737574.11
11,6467450564.22,982467957.43,2845499734.94,982856259.03
12,6467450564.22,982467957.43,2640912482.22,982691477.58
13,6467450564.22,982467957.43,2426421139.75,982958657.31
14,6467450564.22,982467957.43,2284749580.17,981503395.17
15,6467450564.22,982467957.43,2142911568.19,981559742.56
16,6467450564.22,982467957.43,1990735741.17,981644918.33
17,6467450564.22,982467957.43,1996982653.78,982996623.47
18,6467450564.22,982467957.43,2018355668.97,982533370.86
19,6467450564.22,982467957.43,2590380712.92,982295344.25
20,6467450564.22,982467957.43,2532898178.44,982423009.00
21,6467450564.22,982467957.43,2333031950.64,982555596.06
22,6467450564.22,982467957.43,2316078528.47,983908302.17
23,6467450564.22,982467957.43,2196161863.17,982519824.64
24,6467450564.22,982467957.43,2177250729.22,982399581.39
25,6467450564.22,982467957.43,2080120489.36,982522802.28
26,6467450564.22,982467957.43,1995572993.39,982658815.56
27,6467450564.22,982467957.43,1918772926.28,982538342.11
28,6467450564.22,982467957.43,1882369249.58,982499121.75
29,6467450564.22,982467957.43,1872744377.83,983802148.19
30,6467450564.22,982467957.43,1837288375.22,983081394.56
31,6467450564.22,982467957.43,1747430531.72,982494184.28
32,6467450564.22,982467957.43,1710968171.08,982468358.75
