#cores,StencilSEQ,StencilCUDA,StencilCudaCpu,StencilCudaHybrid3
4,1,6.69175579423646,0.765179699737737,6.69264921928482
5,1,6.69175579423646,0.9914006935626,6.69626687061919
6,1,6.69175579423646,1.23403622295881,6.68909249513242
7,1,6.69175579423646,1.40723970789516,6.69606216457475
8,1,6.69175579423646,1.55470917809568,6.6933996201461
9,1,6.69175579423646,1.90217301119365,6.69976729162411
10,1,6.69175579423646,2.12223711863303,6.69147598769072
11,1,6.69175579423646,2.34054023370152,6.69636352648294
12,1,6.69175579423646,2.53864082064866,6.68810612485449
13,1,6.69175579423646,2.72299632012213,6.6944860148165
14,1,6.69175579423646,2.88325329694129,6.69246958565983
15,1,6.69175579423646,2.94975190162216,6.69485229206269
16,1,6.69175579423646,3.28866026568469,6.70134225885376
17,1,6.69175579423646,3.26903845087781,6.69899031371416
18,1,6.69175579423646,3.2246262223449,6.68715133220126
19,1,6.69175579423646,2.57941705554772,6.69140490402535
20,1,6.69175579423646,2.65782225085946,6.69278555103642
21,1,6.69175579423646,2.76873732899125,6.68901832135049
22,1,6.69175579423646,2.89767715803995,6.69334287404029
23,1,6.69175579423646,2.99316753316432,6.68892971717912
24,1,6.69175579423646,2.88352428326286,6.69523940969884
25,1,6.69175579423646,3.15661610822727,6.69499408487655
26,1,6.69175579423646,3.2599347085121,6.68926816679283
27,1,6.69175579423646,3.3532909202524,6.68666897809165
28,1,6.69175579423646,3.41810755144722,6.69399081516751
29,1,6.69175579423646,3.5613948792886,6.69192974959781
30,1,6.69175579423646,3.64688520675476,6.68967918183106
31,1,6.69175579423646,3.76933382926988,6.69448148501246
32,1,6.69175579423646,3.92149928515984,6.68888595310703
