#cores,StencilSEQ,StencilCUDA,StencilCudaCpu,StencilCudaHybrid3
4,454282891.04,77597483.71,641448792.03,78266451.94
5,454282891.04,77597483.71,494724738.39,78386501.81
6,454282891.04,77597483.71,402231415.28,78278352.36
7,454282891.04,77597483.71,348468318.17,78347945.17
8,454282891.04,77597483.71,312968082.03,78295768.89
9,454282891.04,77597483.71,256380776.72,78242712.11
10,454282891.04,77597483.71,231045526.08,78159727.69
11,454282891.04,77597483.71,209108235.69,78171722.17
12,454282891.04,77597483.71,193412335.72,78250368.19
13,454282891.04,77597483.71,185068718.36,78135257.36
14,454282891.04,77597483.71,172578869.14,78265275.56
15,454282891.04,77597483.71,165003314.94,78128948.19
16,454282891.04,77597483.71,149103866.89,78269986.61
17,454282891.04,77597483.71,154888577.42,78189977.31
18,454282891.04,77597483.71,175533179.92,78384290.39
19,454282891.04,77597483.71,180731732.33,78342936.83
20,454282891.04,77597483.71,179706470.75,78385340.44
21,454282891.04,77597483.71,172771749.08,78268959.17
22,454282891.04,77597483.71,177137953.64,78310594.53
23,454282891.04,77597483.71,170070083.36,78302259.19
24,454282891.04,77597483.71,154872784.31,78375443.17
25,454282891.04,77597483.71,151261510.28,78608359.11
26,454282891.04,77597483.71,142508781.89,78391092.69
27,454282891.04,77597483.71,151970894.28,78422427.19
28,454282891.04,77597483.71,126364514.06,78335456.83
29,454282891.04,77597483.71,137188121.31,78297211.28
30,454282891.04,77597483.71,135732502.89,78304146.58
31,454282891.04,77597483.71,121930176.64,78311106.33
32,454282891.04,77597483.71,129886604.47,78451843.14
