#cores,StencilSEQ,StencilCUDA,StencilCudaCpu,StencilCudaHybrid3
4,11990013343.53,1829613270.70,16009237499.89,1827591008.75
5,11990013343.53,1829613270.70,12341648196.06,1828758951.86
6,11990013343.53,1829613270.70,9966305017.28,1828032679.36
7,11990013343.53,1829613270.70,8696975715.78,1828191094.69
8,11990013343.53,1829613270.70,7820401795.19,1828887124.08
9,11990013343.53,1829613270.70,6444930156.42,1828009634.14
10,11990013343.53,1829613270.70,5771216418.17,1827842587.39
11,11990013343.53,1829613270.70,5252428694.69,1826868736.31
12,11990013343.53,1829613270.70,4934164168.97,1828273553.25
13,11990013343.53,1829613270.70,4495656479.33,1827373028.92
14,11990013343.53,1829613270.70,4311613698.67,1826961014.94
15,11990013343.53,1829613270.70,3964739766.11,1829182320.08
16,11990013343.53,1829613270.70,3680926501.86,1827360764.81
17,11990013343.53,1829613270.70,3712847930.14,1826862389.78
18,11990013343.53,1829613270.70,3760860868.39,1829014956.69
19,11990013343.53,1829613270.70,4721066322.08,1828784969.53
20,11990013343.53,1829613270.70,4571921452.36,1828252594.64
21,11990013343.53,1829613270.70,4337720688.75,1829540837.08
22,11990013343.53,1829613270.70,4219878354.06,1828249483.83
23,11990013343.53,1829613270.70,4086400837.31,1829283982.36
24,11990013343.53,1829613270.70,3962395671.64,1828724470.67
25,11990013343.53,1829613270.70,3829007467.69,1829237462.56
26,11990013343.53,1829613270.70,3703969498.25,1828304484.69
27,11990013343.53,1829613270.70,3606252601.19,1829173286.92
28,11990013343.53,1829613270.70,3522227144.64,1829411625.44
29,11990013343.53,1829613270.70,3418388167.53,1828884455.19
30,11990013343.53,1829613270.70,3330373979.31,1828242223.72
31,11990013343.53,1829613270.70,3185326420.72,1828116443.36
32,11990013343.53,1829613270.70,3162465170.22,1829562458.69
