#cores,StencilSEQ,StencilCUDA,StencilCudaCpu,StencilCudaHybrid3
4,23359771.28,12489721.81,43599273.94,13717321.17
5,23359771.28,12489721.81,35739274.89,13714855.28
6,23359771.28,12489721.81,28368069.00,13734859.17
7,23359771.28,12489721.81,23860174.44,13702275.56
8,23359771.28,12489721.81,20735390.67,13746036.78
9,23359771.28,12489721.81,17758276.83,13739763.61
10,23359771.28,12489721.81,15693182.06,13730356.50
11,23359771.28,12489721.81,14147746.11,13683365.72
12,23359771.28,12489721.81,13799856.44,13667210.28
13,23359771.28,12489721.81,12211231.94,13674972.78
14,23359771.28,12489721.81,11775792.61,13583080.22
15,23359771.28,12489721.81,9621103.83,13575727.67
16,23359771.28,12489721.81,9247868.06,13675560.17
17,23359771.28,12489721.81,9538440.83,13735933.56
18,23359771.28,12489721.81,9429923.17,13694047.56
19,23359771.28,12489721.81,8658720.72,13704153.78
20,23359771.28,12489721.81,8386360.78,13687216.50
21,23359771.28,12489721.81,7221728.39,13832972.61
22,23359771.28,12489721.81,7730512.67,14068873.89
23,23359771.28,12489721.81,11053411.89,13909567.22
24,23359771.28,12489721.81,9762401.44,14017062.44
25,23359771.28,12489721.81,9729814.83,13952418.11
26,23359771.28,12489721.81,8308930.50,13923836.61
27,23359771.28,12489721.81,8958812.61,13901625.83
28,23359771.28,12489721.81,7780360.56,13933621.72
29,23359771.28,12489721.81,8835945.22,13894980.89
30,23359771.28,12489721.81,8232394.44,13917428.11
31,23359771.28,12489721.81,7856568.67,13907535.78
32,23359771.28,12489721.81,7384010.56,14005413.22
33,23359771.28,12489721.81,7119757.50,13995594.72
34,23359771.28,12489721.81,7237751.44,13962478.94
35,23359771.28,12489721.81,7161469.39,13887223.89
36,23359771.28,12489721.81,7468099.11,13956379.22
37,23359771.28,12489721.81,7831815.56,13900013.00
38,23359771.28,12489721.81,5815773.72,13923388.50
39,23359771.28,12489721.81,6448346.78,13985509.00
40,23359771.28,12489721.81,7421281.00,13975475.89
