#cores,StencilSEQ,StencilCUDA,StencilCudaCpu,StencilCudaHybrid3
4,1,1.32875307670259,1.30017411607957,2.88159128445691
5,1,1.32875307670259,1.71268497757224,2.88170436995893
6,1,1.32875307670259,2.15146146539728,2.88086636093863
7,1,1.32875307670259,2.54954328032681,2.88250883104304
8,1,1.32875307670259,2.89599615118636,2.88097958734088
9,1,1.32875307670259,3.17103643253191,2.87976748034201
10,1,1.32875307670259,3.34450864510901,2.87620224624631
11,1,1.32875307670259,3.65515807460882,2.85403205800108
12,1,1.32875307670259,3.77445006318011,2.84163957744386
13,1,1.32875307670259,3.86299721887148,2.81864543277316
14,1,1.32875307670259,4.01691589413363,2.80629940143911
15,1,1.32875307670259,4.11773579262631,2.77744294311879
16,1,1.32875307670259,4.22833016865543,2.75576064626813
17,1,1.32875307670259,4.2737298633511,2.73690623632763
18,1,1.32875307670259,4.34253831243264,2.72217686194807
19,1,1.32875307670259,4.49283823137917,2.71462421584865
20,1,1.32875307670259,4.53496977421324,2.70389251084623
21,1,1.32875307670259,4.53151354196498,2.70224567610416
22,1,1.32875307670259,4.42341498259593,2.70040070867656
23,1,1.32875307670259,3.74404032835031,2.70604549818565
24,1,1.32875307670259,3.87826355276051,2.71404231300531
25,1,1.32875307670259,3.99842751624328,2.71892942878385
26,1,1.32875307670259,4.09143324944824,2.72604245887778
27,1,1.32875307670259,4.19746503153039,2.73294126169867
28,1,1.32875307670259,4.26660821537496,2.73888878836031
29,1,1.32875307670259,4.23504359195415,2.74223863807616
30,1,1.32875307670259,4.09347570113108,2.74755962066222
31,1,1.32875307670259,4.23531962806995,2.74611880844012
32,1,1.32875307670259,4.22734063937194,2.74172811188403
33,1,1.32875307670259,4.26739174296579,2.73266521507302
34,1,1.32875307670259,4.39453968103461,2.72234675548092
35,1,1.32875307670259,4.27675711065035,2.71293622611515
36,1,1.32875307670259,4.23554504998709,2.70811706999693
37,1,1.32875307670259,4.3726648191727,2.70253783148983
38,1,1.32875307670259,4.15251029103852,2.69740471965132
39,1,1.32875307670259,4.50091030940875,2.69469502085917
40,1,1.32875307670259,4.53065349780205,2.68929208682212
