#cores,StencilSEQ,StencilCUDA,StencilCudaCpu,StencilCudaHybrid3
4,7330793085.29,966926248.94,5540798376.56,967770159.28
5,7330793085.29,966926248.94,4174423889.94,967717768.61
6,7330793085.29,966926248.94,3355879292.78,967667790.28
7,7330793085.29,966926248.94,2804396585.39,969566610.72
8,7330793085.29,966926248.94,2512195930.11,967761619.11
9,7330793085.29,966926248.94,2272069224.94,967469723.89
10,7330793085.29,966926248.94,2154013203.28,969631183.22
11,7330793085.29,966926248.94,2003720241.28,970945885.56
12,7330793085.29,966926248.94,1948821473.17,969317147.44
13,7330793085.29,966926248.94,1874250588.78,970888082.11
14,7330793085.29,966926248.94,1804728740.56,969446870.28
15,7330793085.29,966926248.94,1754695343.11,967500360.33
16,7330793085.29,966926248.94,1716667958.28,967478574.50
17,7330793085.29,966926248.94,1686380839.17,969442675.00
18,7330793085.29,966926248.94,1659910414.78,967338552.39
19,7330793085.29,966926248.94,1611447899.22,967472614.39
20,7330793085.29,966926248.94,1560238650.44,969537213.67
21,7330793085.29,966926248.94,1575935611.44,967451939.61
22,7330793085.29,966926248.94,1637202257.94,969320084.72
23,7330793085.29,966926248.94,1905139076.50,970325984.28
24,7330793085.29,966926248.94,1862804062.56,968320248.83
25,7330793085.29,966926248.94,1772952439.28,968647782.28
26,7330793085.29,966926248.94,1733386676.72,970265080.94
27,7330793085.29,966926248.94,1709029857.78,968137884.06
28,7330793085.29,966926248.94,1651826311.67,970519523.94
29,7330793085.29,966926248.94,1684944570.00,968536108.17
30,7330793085.29,966926248.94,1663647392.11,968951104.28
31,7330793085.29,966926248.94,1678033742.22,968372781.06
32,7330793085.29,966926248.94,1679257782.39,968425436.44
33,7330793085.29,966926248.94,1595191009.83,968464735.56
34,7330793085.29,966926248.94,1698399557.33,968380220.56
35,7330793085.29,966926248.94,1645304063.33,970195107.39
36,7330793085.29,966926248.94,1590114039.33,968547938.56
37,7330793085.29,966926248.94,1545239936.17,968600231.17
38,7330793085.29,966926248.94,1644648975.39,970275119.28
39,7330793085.29,966926248.94,1569475136.78,968535080.61
40,7330793085.29,966926248.94,1527884299.11,968227031.78
