==26921== NVPROF is profiling process 26921, command: ./StencilCudaGpu37 1000 1000 400 1 5
==26921== Warning: Unified Memory Profiling is not supported on this device. System requirements for unified memory can be found at: http://docs.nvidia.com/cuda/cuda-c-programming-guide/index.html#um-requirements
==26921== Profiling application: ./StencilCudaGpu37 1000 1000 400 1 5
==26921== Profiling result:
"Start","Duration","Grid X","Grid Y","Grid Z","Block X","Block Y","Block Z","Registers Per Thread","Static SMem","Dynamic SMem","Size","Throughput","SrcMemType","DstMemType","Device","Context","Stream","Name","Correlation_ID"
ns,ns,,,,,,,,B,KB,MB,GB/s,,,,,,,
115784431.000000,1558.000000,,,,,,,,,,,,,,,,,"cuDeviceGetCount",1
115786978.000000,185,,,,,,,,,,,,,,,,,"cuDeviceGetCount",2
115795721.000000,445,,,,,,,,,,,,,,,,,"cuDeviceGet",3
115796667.000000,341,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute",4
115799701.000000,215,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute",5
115800387.000000,199,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute",6
116160579.000000,570,,,,,,,,,,,,,,,,,"cuDeviceGet",7
116161434.000000,250,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute",8
116166706.000000,313,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute",9
116174251.000000,322,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute",10
116218355.000000,378,,,,,,,,,,,,,,,,,"cuDeviceGetCount",11
116218988.000000,187,,,,,,,,,,,,,,,,,"cuDeviceGet",12
116220495.000000,36140.000000,,,,,,,,,,,,,,,,,"cuDeviceGetName",13
116257642.000000,101152.000000,,,,,,,,,,,,,,,,,"cuDeviceTotalMem",14
116359340.000000,356,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute",15
116359895.000000,180,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute",16
116360288.000000,187,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute",17
116360673.000000,186,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute",18
116361055.000000,168,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute",19
116361445.000000,28960.000000,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute",20
116390871.000000,219,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute",21
116391289.000000,179,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute",22
