#cores,StencilSEQ,StencilCUDA,StencilCudaCpu,StencilCudaHybrid3
4,5764190685.60,675564193.16,6126017184.39,770321099.31
5,5764190685.60,675564193.16,5541790457.11,770219290.00
6,5764190685.60,675564193.16,5667500885.58,780299071.50
7,5764190685.60,675564193.16,5903720442.64,777117657.75
8,5764190685.60,675564193.16,5686660383.81,780369822.28
