#ratio,1000,2000,3000,4000,5000,6000,7000,8000
0.25,12,11002661688.86,10728986574.19,11399041442.42,10200335749.81,11428720923.14,10288423936.42,9979212571.94,10432093851.03
0.5,12,10097347662.58,10142976601.33,10466839907.97,9986274411.33,11428837334.94,10420029935.58,10190586157.86,10673870110.89
0.75,12,10173679398.50,10226091703.42,10435199954.19,10389726581.72,10651121186.25,12236387932.25,10363600563.53,10039641039.94
1,12,10185119919.81,10611755917.25,10047972232.06,10659168463.50,10662167406.92,10107468438.75,10003742006.72,10404188623.69
1.25,12,10343085199.83,10742587282.94,10944716092.75,10864015774.67,9978050330.69,12218516214.39,10800644950.83,10698203110.39
1.5,12,10457270228.89,10115557900.00,10206334314.22,10077432730.44,11440898302.36,11437938282.11,10909655145.64,9995415998.28
1.75,12,10303520562.78,10478840996.11,11612475582.14,10234285742.31,11468424950.42,10646108481.75,10109945638.97,10388992271.39
2,12,10336797200.47,10268761325.06,10029086298.94,10228154707.03,11457352545.94,9989490077.08,10185658808.64,10147308190.11
