#cores,StencilSEQ,StencilCUDA,StencilCudaCpu,StencilCudaHybrid3
4,30139089.91,12445510.04,73937873.61,13470000.33
5,30139089.91,12445510.04,57350038.06,13453356.22
6,30139089.91,12445510.04,46437005.64,13458135.25
7,30139089.91,12445510.04,40595610.06,13439916.81
8,30139089.91,12445510.04,34988661.11,13453761.08
9,30139089.91,12445510.04,31073130.97,13438564.78
10,30139089.91,12445510.04,27959243.81,13418815.22
11,30139089.91,12445510.04,25752356.19,13422761.78
12,30139089.91,12445510.04,24620676.06,13440004.78
13,30139089.91,12445510.04,22019912.81,13427600.36
14,30139089.91,12445510.04,21478377.69,13415009.25
15,30139089.91,12445510.04,19389700.97,13421712.08
16,30139089.91,12445510.04,25722325.97,13842324.14
17,30139089.91,12445510.04,17266092.08,13490564.75
18,30139089.91,12445510.04,17054886.08,13650911.56
19,30139089.91,12445510.04,22832143.92,13788312.64
20,30139089.91,12445510.04,21529676.14,13779590.06
21,30139089.91,12445510.04,19421963.28,13796630.22
22,30139089.91,12445510.04,19798451.06,13833906.83
23,30139089.91,12445510.04,18938191.58,13664803.08
24,30139089.91,12445510.04,17977590.03,13765158.78
25,30139089.91,12445510.04,18209491.22,13651601.03
26,30139089.91,12445510.04,15692147.33,13720731.44
27,30139089.91,12445510.04,15359624.50,13641867.97
28,30139089.91,12445510.04,14494338.50,13772392.25
29,30139089.91,12445510.04,16347996.75,13772091.61
30,30139089.91,12445510.04,15148002.94,13851863.28
31,30139089.91,12445510.04,14104095.39,13658377.75
32,30139089.91,12445510.04,13799554.53,13779660.33
