#cores,StencilSEQ,StencilCUDA,StencilCudaCpu,StencilCudaHybrid3
4,33745443430.50,27712148579.63,44258756393.92,16581167471.94
5,33745443430.50,27712148579.63,34628444515.36,14013968581.19
6,33745443430.50,27712148579.63,27546517393.67,12224635792.11
7,33745443430.50,27712148579.63,24067941958.92,12223343441.42
8,33745443430.50,27712148579.63,21690034586.97,9442537145.92
9,33745443430.50,27712148579.63,18016519473.17,8103914840.25
10,33745443430.50,27712148579.63,15981338888.00,8125379916.31
11,33745443430.50,27712148579.63,14498814295.56,8309091577.14
12,33745443430.50,27712148579.63,13488510052.44,6989665281.97
13,33745443430.50,27712148579.63,12538469964.53,7561389653.42
14,33745443430.50,27712148579.63,11745657427.44,7967591674.28
15,33745443430.50,27712148579.63,10971845520.83,8246253098.33
16,33745443430.50,27712148579.63,16631167944.06,9268859969.72
17,33745443430.50,27712148579.63,10300036053.78,8581799411.75
18,33745443430.50,27712148579.63,10436420720.86,8606138699.53
19,33745443430.50,27712148579.63,13366403597.28,8501160866.86
20,33745443430.50,27712148579.63,12704967532.06,8457507394.19
21,33745443430.50,27712148579.63,12239218084.69,8425428024.50
22,33745443430.50,27712148579.63,11931403430.72,8356704769.22
23,33745443430.50,27712148579.63,11552193886.44,8317106105.50
24,33745443430.50,27712148579.63,11255787843.56,8250402390.08
25,33745443430.50,27712148579.63,10870358014.36,8267419708.94
26,33745443430.50,27712148579.63,10459593370.94,8254056099.31
27,33745443430.50,27712148579.63,10169454287.36,8383836368.17
28,33745443430.50,27712148579.63,10098998933.75,8524495778.58
29,33745443430.50,27712148579.63,9683590211.31,8745708611.56
30,33745443430.50,27712148579.63,9489368104.83,8900271865.86
31,33745443430.50,27712148579.63,9097721140.92,9009451527.69
32,33745443430.50,27712148579.63,8783958522.69,9131381574.19
