#cores,StencilSEQ,StencilCUDA,StencilCudaCpu,StencilCudaHybrid3
4,1,1.20951615442158,0.760515772896734,2.03527897147741
5,1,1.20951615442158,0.985695674802024,2.4473470152003
6,1,1.20951615442158,1.22099891291567,2.88957540860723
7,1,1.20951615442158,1.40517907263425,3.20431567958515
8,1,1.20951615442158,1.54697988674474,3.35782231349012
9,1,1.20951615442158,1.89431644568379,4.11770551057633
10,1,1.20951615442158,2.1141728639291,4.11600473165669
11,1,1.20951615442158,2.32376404334569,4.30379959709696
12,1,1.20951615442158,2.51806669457238,4.03123758673306
13,1,1.20951615442158,2.69061307022319,3.78705649272066
14,1,1.20951615442158,2.85731330788388,3.63436070611905
15,1,1.20951615442158,3.05404744966661,3.52490583686694
16,1,1.20951615442158,1.67987611667628,3.17964204936951
17,1,1.20951615442158,3.27467942094638,4.4055382567329
18,1,1.20951615442158,3.20120938679145,4.55203268886321
19,1,1.20951615442158,2.46822918650306,3.46254287479634
20,1,1.20951615442158,2.56248239554267,3.57910687927968
21,1,1.20951615442158,2.61858360666426,3.47870830866225
22,1,1.20951615442158,2.65710101443067,3.49504006316719
23,1,1.20951615442158,2.6838614092922,3.53145416794825
24,1,1.20951615442158,2.65138774034978,3.5802122287941
25,1,1.20951615442158,2.74821094361349,3.53511464738047
26,1,1.20951615442158,2.83412271397673,3.49660174527056
27,1,1.20951615442158,2.89778197724408,3.57344527059548
28,1,1.20951615442158,2.97971428387515,4.22968698989218
29,1,1.20951615442158,3.03380935653026,4.09809354712402
30,1,1.20951615442158,3.07610512903713,3.22620415819986
31,1,1.20951615442158,3.23192100424356,3.18885451698728
32,1,1.20951615442158,3.31981061833144,3.14308578205294
