#cores,StencilSEQ,StencilCUDA,StencilCudaCpu,StencilCudaHybrid3
4,15472609095.28,13027068233.70,20539501956.03,7450759087.97
5,15472609095.28,13027068233.70,15847584926.36,6068808275.44
6,15472609095.28,13027068233.70,12759771832.42,6027747327.53
7,15472609095.28,13027068233.70,11141462908.50,6029267749.89
8,15472609095.28,13027068233.70,10035973096.94,6030374592.39
9,15472609095.28,13027068233.70,8251753640.39,6025860880.69
10,15472609095.28,13027068233.70,7379865189.00,6033405360.97
11,15472609095.28,13027068233.70,6726276973.14,6096561554.78
12,15472609095.28,13027068233.70,6248570656.25,6267476090.67
13,15472609095.28,13027068233.70,5822957669.47,6422380348.47
14,15472609095.28,13027068233.70,5443733228.69,6530449511.92
15,15472609095.28,13027068233.70,5105891028.69,6603773799.36
16,15472609095.28,13027068233.70,7419787985.17,6066015456.31
17,15472609095.28,13027068233.70,4749971889.08,6664798479.56
18,15472609095.28,13027068233.70,4791520505.28,6679848832.25
19,15472609095.28,13027068233.70,6136733994.86,6648245100.89
20,15472609095.28,13027068233.70,5946202530.28,6627006177.25
21,15472609095.28,13027068233.70,5627381289.86,6603308608.94
22,15472609095.28,13027068233.70,5453997211.58,6579400919.78
23,15472609095.28,13027068233.70,5332020132.64,6568734056.28
24,15472609095.28,13027068233.70,5299157376.22,6539695007.33
25,15472609095.28,13027068233.70,5097804686.06,6551633792.14
26,15472609095.28,13027068233.70,4998235973.75,6521356254.72
27,15472609095.28,13027068233.70,4677518918.72,6601995731.83
28,15472609095.28,13027068233.70,4558663480.94,6646108502.89
29,15472609095.28,13027068233.70,4351709914.61,6703738098.47
30,15472609095.28,13027068233.70,4516821569.50,6742436098.75
31,15472609095.28,13027068233.70,4241745164.47,6767670396.19
32,15472609095.28,13027068233.70,4047331227.33,6795064835.36
