#cores,StencilSEQ,StencilCUDA,StencilCudaCpu,StencilCudaHybrid3
4,52084097864.97,42300899122.62,68340604179.06,26230567404.06
5,52084097864.97,42300899122.62,52907630660.00,22284014997.06
6,52084097864.97,42300899122.62,42550281878.33,17920837667.22
7,52084097864.97,42300899122.62,36945292966.39,16242068174.58
8,52084097864.97,42300899122.62,33414790045.22,13976162932.28
9,52084097864.97,42300899122.62,27411953365.19,13130539241.47
10,52084097864.97,42300899122.62,24485573639.28,13140701927.31
11,52084097864.97,42300899122.62,22282856393.33,13416594784.86
12,52084097864.97,42300899122.62,20611802723.58,14286123593.50
13,52084097864.97,42300899122.62,19157946163.75,14921960377.53
14,52084097864.97,42300899122.62,18076306666.86,15450314666.11
15,52084097864.97,42300899122.62,16849232157.53,15861076305.42
16,52084097864.97,42300899122.62,25900140018.19,14422592507.94
17,52084097864.97,42300899122.62,15881119526.28,16186483617.39
18,52084097864.97,42300899122.62,16119689817.33,16205211410.50
19,52084097864.97,42300899122.62,20478980625.86,16051868113.22
20,52084097864.97,42300899122.62,20040058335.47,16009962147.08
21,52084097864.97,42300899122.62,19037457321.58,15978878276.06
22,52084097864.97,42300899122.62,18474045133.56,15974794199.28
23,52084097864.97,42300899122.62,18127635628.11,15859445234.47
24,52084097864.97,42300899122.62,17864173170.83,15731408678.72
25,52084097864.97,42300899122.62,17209453334.61,15761207561.08
26,52084097864.97,42300899122.62,16632768819.89,15838837003.67
27,52084097864.97,42300899122.62,16160872798.47,16076568198.94
28,52084097864.97,42300899122.62,15798218786.53,16330631158.47
29,52084097864.97,42300899122.62,15334482891.11,16624068663.92
30,52084097864.97,42300899122.62,15042943655.19,16810407478.56
31,52084097864.97,42300899122.62,14565168238.42,16884071375.03
32,52084097864.97,42300899122.62,14032567105.89,17114476456.00
