#cores,StencilSEQ,StencilCUDA,StencilCudaCpu,StencilCudaHybrid3
4,1,6.55330475327318,0.749367270572394,6.55608002788587
5,1,6.55330475327318,0.971610958778485,6.55646556014327
6,1,6.55330475327318,1.20491966982189,6.55220116389383
7,1,6.55330475327318,1.38032471807712,6.55223022571477
8,1,6.55330475327318,1.53694220495785,6.54619180408882
9,1,6.55330475327318,1.86414716969704,6.5573423956321
10,1,6.55330475327318,2.08023203559004,6.55335354549474
11,1,6.55330475327318,2.28411562779911,6.55702161978451
12,1,6.55330475327318,2.43112417990879,6.55238659336736
13,1,6.55330475327318,2.66913686264063,6.55680532385466
14,1,6.55330475327318,2.79324754519406,6.55304589157149
15,1,6.55330475327318,3.02415118940287,6.55399729412743
16,1,6.55330475327318,2.09121734801419,6.54255279841836
17,1,6.55330475327318,3.22824267752606,6.55891861467505
18,1,6.55330475327318,3.19472968433291,6.54820281535601
19,1,6.55330475327318,2.54436517801174,6.55316594346137
20,1,6.55330475327318,2.62785799059126,6.5540157691283
21,1,6.55330475327318,2.76477540319155,6.55249068226241
22,1,6.55330475327318,2.83975949639319,6.5528046865374
23,1,6.55330475327318,2.94108347872719,6.5549310973761
24,1,6.55330475327318,3.00023210951094,6.55425441891017
25,1,6.55330475327318,3.15268456878502,6.54714551111997
26,1,6.55330475327318,3.24129491955353,6.55443150747605
27,1,6.55330475327318,3.33724426329923,6.54804691842309
28,1,6.55330475327318,3.39623419131394,6.54892312162368
29,1,6.55330475327318,3.50931174145901,6.54807109856424
30,1,6.55330475327318,3.6285831565074,6.55258871831782
31,1,6.55330475327318,3.75914242262377,6.54873707790652
32,1,6.55330475327318,3.79436922314792,6.547293405769
