==14015== NVPROF is profiling process 14015, command: ./StencilCudaGpu37 1000 1000 800 3 5
==14015== Warning: Unified Memory Profiling is not supported on this device. System requirements for unified memory can be found at: http://docs.nvidia.com/cuda/cuda-c-programming-guide/index.html#um-requirements
==14015== Profiling application: ./StencilCudaGpu37 1000 1000 800 3 5
==14015== Profiling result:
"Start","Duration","Grid X","Grid Y","Grid Z","Block X","Block Y","Block Z","Registers Per Thread","Static SMem","Dynamic SMem","Device","Context","Stream","Name","Correlation_ID"
ns,ns,,,,,,,,B,B,,,,,
118186235.000000,1379.000000,,,,,,,,,,,,,"cuDeviceGetCount",1
118188610.000000,211,,,,,,,,,,,,,"cuDeviceGetCount",2
118198305.000000,639,,,,,,,,,,,,,"cuDeviceGet",3
118200000.000000,374,,,,,,,,,,,,,"cuDeviceGetAttribute",4
118204485.000000,378,,,,,,,,,,,,,"cuDeviceGetAttribute",5
118205615.000000,312,,,,,,,,,,,,,"cuDeviceGetAttribute",6
118894984.000000,586,,,,,,,,,,,,,"cuDeviceGet",7
118895852.000000,263,,,,,,,,,,,,,"cuDeviceGetAttribute",8
118896476.000000,170,,,,,,,,,,,,,"cuDeviceGetAttribute",9
118896990.000000,206,,,,,,,,,,,,,"cuDeviceGetAttribute",10
118925326.000000,320,,,,,,,,,,,,,"cuDeviceGetCount",11
118925977.000000,196,,,,,,,,,,,,,"cuDeviceGet",12
118930512.000000,36078.000000,,,,,,,,,,,,,"cuDeviceGetName",13
118967566.000000,100769.000000,,,,,,,,,,,,,"cuDeviceTotalMem",14
119068861.000000,318,,,,,,,,,,,,,"cuDeviceGetAttribute",15
119069381.000000,185,,,,,,,,,,,,,"cuDeviceGetAttribute",16
119069761.000000,178,,,,,,,,,,,,,"cuDeviceGetAttribute",17
119070142.000000,196,,,,,,,,,,,,,"cuDeviceGetAttribute",18
119070538.000000,168,,,,,,,,,,,,,"cuDeviceGetAttribute",19
119070899.000000,71037.000000,,,,,,,,,,,,,"cuDeviceGetAttribute",20
119142609.000000,281,,,,,,,,,,,,,"cuDeviceGetAttribute",21
119143116.000000,183,,,,,,,,,,,,,"cuDeviceGetAttribute",22
119143499.000000,177,,,,,,,,,,,,,"cuDeviceGetAttribute",23
119143863.000000,191,,,,,,,,,,,,,"cuDeviceGetAttribute",24
119144256.000000,179,,,,,,,,,,,,,"cuDeviceGetAttribute",25
119144639.000000,180,,,,,,,,,,,,,"cuDeviceGetAttribute",26
119145014.000000,170,,,,,,,,,,,,,"cuDeviceGetAttribute",27
119145380.000000,182,,,,,,,,,,,,,"cuDeviceGetAttribute",28
119145756.000000,169,,,,,,,,,,,,,"cuDeviceGetAttribute",29
119146122.000000,170,,,,,,,,,,,,,"cuDeviceGetAttribute",30
119146493.000000,170,,,,,,,,,,,,,"cuDeviceGetAttribute",31
119146872.000000,172,,,,,,,,,,,,,"cuDeviceGetAttribute",32
119147243.000000,179,,,,,,,,,,,,,"cuDeviceGetAttribute",33
119147619.000000,280,,,,,,,,,,,,,"cuDeviceGetAttribute",34
119148101.000000,186,,,,,,,,,,,,,"cuDeviceGetAttribute",35
119148482.000000,173,,,,,,,,,,,,,"cuDeviceGetAttribute",36
119148849.000000,182,,,,,,,,,,,,,"cuDeviceGetAttribute",37
119149220.000000,177,,,,,,,,,,,,,"cuDeviceGetAttribute",38
119149597.000000,172,,,,,,,,,,,,,"cuDeviceGetAttribute",39
119149969.000000,182,,,,,,,,,,,,,"cuDeviceGetAttribute",40
119150352.000000,500,,,,,,,,,,,,,"cuDeviceGetAttribute",41
119151053.000000,186,,,,,,,,,,,,,"cuDeviceGetAttribute",42
119151440.000000,171,,,,,,,,,,,,,"cuDeviceGetAttribute",43
119151807.000000,170,,,,,,,,,,,,,"cuDeviceGetAttribute",44
119152173.000000,175,,,,,,,,,,,,,"cuDeviceGetAttribute",45
119152536.000000,178,,,,,,,,,,,,,"cuDeviceGetAttribute",46
119152909.000000,170,,,,,,,,,,,,,"cuDeviceGetAttribute",47
119153274.000000,194,,,,,,,,,,,,,"cuDeviceGetAttribute",48
119153658.000000,265,,,,,,,,,,,,,"cuDeviceGetAttribute",49
119154127.000000,170,,,,,,,,,,,,,"cuDeviceGetAttribute",50
119154497.000000,176,,,,,,,,,,,,,"cuDeviceGetAttribute",51
119154870.000000,180,,,,,,,,,,,,,"cuDeviceGetAttribute",52
119155246.000000,171,,,,,,,,,,,,,"cuDeviceGetAttribute",53
119155613.000000,176,,,,,,,,,,,,,"cuDeviceGetAttribute",54
119155977.000000,183,,,,,,,,,,,,,"cuDeviceGetAttribute",55
119156359.000000,171,,,,,,,,,,,,,"cuDeviceGetAttribute",56
119156727.000000,195,,,,,,,,,,,,,"cuDeviceGetAttribute",57
119157120.000000,176,,,,,,,,,,,,,"cuDeviceGetAttribute",58
119157496.000000,178,,,,,,,,,,,,,"cuDeviceGetAttribute",59
119157872.000000,170,,,,,,,,,,,,,"cuDeviceGetAttribute",60
119158242.000000,169,,,,,,,,,,,,,"cuDeviceGetAttribute",61
119158606.000000,178,,,,,,,,,,,,,"cuDeviceGetAttribute",62
119158985.000000,173,,,,,,,,,,,,,"cuDeviceGetAttribute",63
119159352.000000,173,,,,,,,,,,,,,"cuDeviceGetAttribute",64
119159722.000000,172,,,,,,,,,,,,,"cuDeviceGetAttribute",65
119160086.000000,185,,,,,,,,,,,,,"cuDeviceGetAttribute",66
119160466.000000,170,,,,,,,,,,,,,"cuDeviceGetAttribute",67
119160829.000000,194,,,,,,,,,,,,,"cuDeviceGetAttribute",68
119161212.000000,184,,,,,,,,,,,,,"cuDeviceGetAttribute",69
119161595.000000,140187.000000,,,,,,,,,,,,,"cuDeviceGetAttribute",70
119302300.000000,220,,,,,,,,,,,,,"cuDeviceGetAttribute",71
119302714.000000,188,,,,,,,,,,,,,"cuDeviceGetAttribute",72
119303087.000000,176,,,,,,,,,,,,,"cuDeviceGetAttribute",73
119303448.000000,182,,,,,,,,,,,,,"cuDeviceGetAttribute",74
119303824.000000,185,,,,,,,,,,,,,"cuDeviceGetAttribute",75
119304223.000000,195,,,,,,,,,,,,,"cuDeviceGetAttribute",76
119304602.000000,181,,,,,,,,,,,,,"cuDeviceGetAttribute",77
119304982.000000,170,,,,,,,,,,,,,"cuDeviceGetAttribute",78
119305350.000000,169,,,,,,,,,,,,,"cuDeviceGetAttribute",79
119305717.000000,180,,,,,,,,,,,,,"cuDeviceGetAttribute",80
119306084.000000,177,,,,,,,,,,,,,"cuDeviceGetAttribute",81
119306462.000000,563,,,,,,,,,,,,,"cuDeviceGetAttribute",82
119307226.000000,170,,,,,,,,,,,,,"cuDeviceGetAttribute",83
119307603.000000,177,,,,,,,,,,,,,"cuDeviceGetAttribute",84
119307979.000000,177,,,,,,,,,,,,,"cuDeviceGetAttribute",85
119308349.000000,176,,,,,,,,,,,,,"cuDeviceGetAttribute",86
119308721.000000,179,,,,,,,,,,,,,"cuDeviceGetAttribute",87
119309095.000000,176,,,,,,,,,,,,,"cuDeviceGetAttribute",88
119309465.000000,169,,,,,,,,,,,,,"cuDeviceGetAttribute",89
119309828.000000,253166.000000,,,,,,,,,,,,,"cuDeviceGetAttribute",90
119565122.000000,568,,,,,,,,,,,,,"cuDeviceGetAttribute",91
119565916.000000,238,,,,,,,,,,,,,"cuDeviceGetAttribute",92
119566371.000000,213,,,,,,,,,,,,,"cuDeviceGetAttribute",93
119566781.000000,177,,,,,,,,,,,,,"cuDeviceGetAttribute",94
119567169.000000,204,,,,,,,,,,,,,"cuDeviceGetAttribute",95
119567573.000000,173,,,,,,,,,,,,,"cuDeviceGetAttribute",96
119567943.000000,175,,,,,,,,,,,,,"cuDeviceGetAttribute",97
119568317.000000,1095.000000,,,,,,,,,,,,,"cuDeviceGetAttribute",98
119569617.000000,40988.000000,,,,,,,,,,,,,"cuDeviceGetAttribute",99
119611127.000000,203,,,,,,,,,,,,,"cuDeviceGetAttribute",100
119611526.000000,182,,,,,,,,,,,,,"cuDeviceGetAttribute",101
119611907.000000,625,,,,,,,,,,,,,"cuDeviceGetAttribute",102
119612760.000000,206,,,,,,,,,,,,,"cuDeviceGetAttribute",103
119613163.000000,354,,,,,,,,,,,,,"cuDeviceGetAttribute",104
119613716.000000,191,,,,,,,,,,,,,"cuDeviceGetAttribute",105
119614274.000000,282,,,,,,,,,,,,,"cuDeviceGet",106
119615427.000000,35873.000000,,,,,,,,,,,,,"cuDeviceGetName",107
119651927.000000,51748.000000,,,,,,,,,,,,,"cuDeviceTotalMem",108
119704157.000000,226,,,,,,,,,,,,,"cuDeviceGetAttribute",109
119704594.000000,187,,,,,,,,,,,,,"cuDeviceGetAttribute",110
119704976.000000,205,,,,,,,,,,,,,"cuDeviceGetAttribute",111
119705381.000000,204,,,,,,,,,,,,,"cuDeviceGetAttribute",112
119705785.000000,182,,,,,,,,,,,,,"cuDeviceGetAttribute",113
119706166.000000,32371.000000,,,,,,,,,,,,,"cuDeviceGetAttribute",114
119739011.000000,193,,,,,,,,,,,,,"cuDeviceGetAttribute",115
119739398.000000,173,,,,,,,,,,,,,"cuDeviceGetAttribute",116
119739769.000000,180,,,,,,,,,,,,,"cuDeviceGetAttribute",117
119740154.000000,177,,,,,,,,,,,,,"cuDeviceGetAttribute",118
119740528.000000,180,,,,,,,,,,,,,"cuDeviceGetAttribute",119
119740909.000000,175,,,,,,,,,,,,,"cuDeviceGetAttribute",120
119741283.000000,172,,,,,,,,,,,,,"cuDeviceGetAttribute",121
119741656.000000,178,,,,,,,,,,,,,"cuDeviceGetAttribute",122
119742034.000000,171,,,,,,,,,,,,,"cuDeviceGetAttribute",123
119742404.000000,168,,,,,,,,,,,,,"cuDeviceGetAttribute",124
119742765.000000,223,,,,,,,,,,,,,"cuDeviceGetAttribute",125
119743187.000000,168,,,,,,,,,,,,,"cuDeviceGetAttribute",126
119743553.000000,182,,,,,,,,,,,,,"cuDeviceGetAttribute",127
119743943.000000,184,,,,,,,,,,,,,"cuDeviceGetAttribute",128
119744325.000000,179,,,,,,,,,,,,,"cuDeviceGetAttribute",129
119744706.000000,169,,,,,,,,,,,,,"cuDeviceGetAttribute",130
119745073.000000,180,,,,,,,,,,,,,"cuDeviceGetAttribute",131
119745453.000000,178,,,,,,,,,,,,,"cuDeviceGetAttribute",132
119745830.000000,171,,,,,,,,,,,,,"cuDeviceGetAttribute",133
119746204.000000,169,,,,,,,,,,,,,"cuDeviceGetAttribute",134
119746572.000000,188,,,,,,,,,,,,,"cuDeviceGetAttribute",135
119746960.000000,234,,,,,,,,,,,,,"cuDeviceGetAttribute",136
119747394.000000,177,,,,,,,,,,,,,"cuDeviceGetAttribute",137
119747771.000000,184,,,,,,,,,,,,,"cuDeviceGetAttribute",138
119748155.000000,177,,,,,,,,,,,,,"cuDeviceGetAttribute",139
119748531.000000,184,,,,,,,,,,,,,"cuDeviceGetAttribute",140
119748914.000000,170,,,,,,,,,,,,,"cuDeviceGetAttribute",141
119749285.000000,183,,,,,,,,,,,,,"cuDeviceGetAttribute",142
119749669.000000,169,,,,,,,,,,,,,"cuDeviceGetAttribute",143
119750036.000000,171,,,,,,,,,,,,,"cuDeviceGetAttribute",144
119750406.000000,179,,,,,,,,,,,,,"cuDeviceGetAttribute",145
119750784.000000,175,,,,,,,,,,,,,"cuDeviceGetAttribute",146
119751156.000000,183,,,,,,,,,,,,,"cuDeviceGetAttribute",147
119751540.000000,177,,,,,,,,,,,,,"cuDeviceGetAttribute",148
119751915.000000,193,,,,,,,,,,,,,"cuDeviceGetAttribute",149
119752306.000000,179,,,,,,,,,,,,,"cuDeviceGetAttribute",150
119752685.000000,184,,,,,,,,,,,,,"cuDeviceGetAttribute",151
119753068.000000,168,,,,,,,,,,,,,"cuDeviceGetAttribute",152
119753434.000000,171,,,,,,,,,,,,,"cuDeviceGetAttribute",153
119753801.000000,179,,,,,,,,,,,,,"cuDeviceGetAttribute",154
119754179.000000,170,,,,,,,,,,,,,"cuDeviceGetAttribute",155
119754543.000000,171,,,,,,,,,,,,,"cuDeviceGetAttribute",156
119754919.000000,180,,,,,,,,,,,,,"cuDeviceGetAttribute",157
119755298.000000,170,,,,,,,,,,,,,"cuDeviceGetAttribute",158
119755667.000000,172,,,,,,,,,,,,,"cuDeviceGetAttribute",159
119756037.000000,179,,,,,,,,,,,,,"cuDeviceGetAttribute",160
119756406.000000,179,,,,,,,,,,,,,"cuDeviceGetAttribute",161
119756778.000000,170,,,,,,,,,,,,,"cuDeviceGetAttribute",162
119757146.000000,171,,,,,,,,,,,,,"cuDeviceGetAttribute",163
119757514.000000,158952.000000,,,,,,,,,,,,,"cuDeviceGetAttribute",164
119917010.000000,208,,,,,,,,,,,,,"cuDeviceGetAttribute",165
119917417.000000,182,,,,,,,,,,,,,"cuDeviceGetAttribute",166
119917788.000000,187,,,,,,,,,,,,,"cuDeviceGetAttribute",167
119918173.000000,189,,,,,,,,,,,,,"cuDeviceGetAttribute",168
119918561.000000,175,,,,,,,,,,,,,"cuDeviceGetAttribute",169
119918935.000000,184,,,,,,,,,,,,,"cuDeviceGetAttribute",170
119919309.000000,189,,,,,,,,,,,,,"cuDeviceGetAttribute",171
119919698.000000,184,,,,,,,,,,,,,"cuDeviceGetAttribute",172
119920080.000000,173,,,,,,,,,,,,,"cuDeviceGetAttribute",173
119920451.000000,171,,,,,,,,,,,,,"cuDeviceGetAttribute",174
119920820.000000,177,,,,,,,,,,,,,"cuDeviceGetAttribute",175
119921189.000000,188,,,,,,,,,,,,,"cuDeviceGetAttribute",176
119921576.000000,183,,,,,,,,,,,,,"cuDeviceGetAttribute",177
119921959.000000,177,,,,,,,,,,,,,"cuDeviceGetAttribute",178
119922335.000000,186,,,,,,,,,,,,,"cuDeviceGetAttribute",179
119922720.000000,177,,,,,,,,,,,,,"cuDeviceGetAttribute",180
119923096.000000,172,,,,,,,,,,,,,"cuDeviceGetAttribute",181
119923467.000000,179,,,,,,,,,,,,,"cuDeviceGetAttribute",182
119923846.000000,171,,,,,,,,,,,,,"cuDeviceGetAttribute",183
119924216.000000,159787.000000,,,,,,,,,,,,,"cuDeviceGetAttribute",184
