==11707== NVPROF is profiling process 11707, command: ./StencilCudaGpu37 800 800 800 10 5
==11707== Warning: Unified Memory Profiling is not supported on this device. System requirements for unified memory can be found at: http://docs.nvidia.com/cuda/cuda-c-programming-guide/index.html#um-requirements
==11707== Profiling application: ./StencilCudaGpu37 800 800 800 10 5
==11707== Profiling result:
"Start","Duration","Grid X","Grid Y","Grid Z","Block X","Block Y","Block Z","Registers Per Thread","Static SMem","Dynamic SMem","Device","Context","Stream","Name","Correlation_ID"
ns,ns,,,,,,,,B,B,,,,,
115497190.000000,1217.000000,,,,,,,,,,,,,"cuDeviceGetCount",1
115499063.000000,181,,,,,,,,,,,,,"cuDeviceGetCount",2
115522720.000000,474,,,,,,,,,,,,,"cuDeviceGet",3
115523658.000000,318,,,,,,,,,,,,,"cuDeviceGetAttribute",4
115525975.000000,248,,,,,,,,,,,,,"cuDeviceGetAttribute",5
115526828.000000,208,,,,,,,,,,,,,"cuDeviceGetAttribute",6
115836591.000000,579,,,,,,,,,,,,,"cuDeviceGet",7
115837461.000000,213,,,,,,,,,,,,,"cuDeviceGetAttribute",8
115842078.000000,274,,,,,,,,,,,,,"cuDeviceGetAttribute",9
115842896.000000,200,,,,,,,,,,,,,"cuDeviceGetAttribute",10
115884898.000000,382,,,,,,,,,,,,,"cuDeviceGetCount",11
115885527.000000,224,,,,,,,,,,,,,"cuDeviceGet",12
115886602.000000,35437.000000,,,,,,,,,,,,,"cuDeviceGetName",13
115922941.000000,101050.000000,,,,,,,,,,,,,"cuDeviceTotalMem",14
116024445.000000,357,,,,,,,,,,,,,"cuDeviceGetAttribute",15
116025002.000000,188,,,,,,,,,,,,,"cuDeviceGetAttribute",16
116025378.000000,211,,,,,,,,,,,,,"cuDeviceGetAttribute",17
116025789.000000,202,,,,,,,,,,,,,"cuDeviceGetAttribute",18
116026178.000000,186,,,,,,,,,,,,,"cuDeviceGetAttribute",19
116026566.000000,28828.000000,,,,,,,,,,,,,"cuDeviceGetAttribute",20
116055878.000000,233,,,,,,,,,,,,,"cuDeviceGetAttribute",21
116056311.000000,231,,,,,,,,,,,,,"cuDeviceGetAttribute",22
116056736.000000,173,,,,,,,,,,,,,"cuDeviceGetAttribute",23
116057106.000000,184,,,,,,,,,,,,,"cuDeviceGetAttribute",24
116057490.000000,176,,,,,,,,,,,,,"cuDeviceGetAttribute",25
116057868.000000,190,,,,,,,,,,,,,"cuDeviceGetAttribute",26
116058252.000000,180,,,,,,,,,,,,,"cuDeviceGetAttribute",27
116058626.000000,189,,,,,,,,,,,,,"cuDeviceGetAttribute",28
116059015.000000,177,,,,,,,,,,,,,"cuDeviceGetAttribute",29
116059393.000000,182,,,,,,,,,,,,,"cuDeviceGetAttribute",30
116059775.000000,174,,,,,,,,,,,,,"cuDeviceGetAttribute",31
116060142.000000,187,,,,,,,,,,,,,"cuDeviceGetAttribute",32
116060517.000000,187,,,,,,,,,,,,,"cuDeviceGetAttribute",33
116060898.000000,243,,,,,,,,,,,,,"cuDeviceGetAttribute",34
116061340.000000,187,,,,,,,,,,,,,"cuDeviceGetAttribute",35
116061713.000000,186,,,,,,,,,,,,,"cuDeviceGetAttribute",36
116062099.000000,190,,,,,,,,,,,,,"cuDeviceGetAttribute",37
116062491.000000,249,,,,,,,,,,,,,"cuDeviceGetAttribute",38
116062934.000000,173,,,,,,,,,,,,,"cuDeviceGetAttribute",39
116063307.000000,181,,,,,,,,,,,,,"cuDeviceGetAttribute",40
116063676.000000,184,,,,,,,,,,,,,"cuDeviceGetAttribute",41
116064059.000000,173,,,,,,,,,,,,,"cuDeviceGetAttribute",42
116064427.000000,181,,,,,,,,,,,,,"cuDeviceGetAttribute",43
116064794.000000,187,,,,,,,,,,,,,"cuDeviceGetAttribute",44
116065183.000000,180,,,,,,,,,,,,,"cuDeviceGetAttribute",45
116065563.000000,174,,,,,,,,,,,,,"cuDeviceGetAttribute",46
116065939.000000,173,,,,,,,,,,,,,"cuDeviceGetAttribute",47
116066312.000000,254,,,,,,,,,,,,,"cuDeviceGetAttribute",48
116066753.000000,189,,,,,,,,,,,,,"cuDeviceGetAttribute",49
116067141.000000,187,,,,,,,,,,,,,"cuDeviceGetAttribute",50
116067530.000000,180,,,,,,,,,,,,,"cuDeviceGetAttribute",51
116067904.000000,190,,,,,,,,,,,,,"cuDeviceGetAttribute",52
116068294.000000,174,,,,,,,,,,,,,"cuDeviceGetAttribute",53
116068663.000000,179,,,,,,,,,,,,,"cuDeviceGetAttribute",54
116069041.000000,175,,,,,,,,,,,,,"cuDeviceGetAttribute",55
116069409.000000,173,,,,,,,,,,,,,"cuDeviceGetAttribute",56
116069782.000000,180,,,,,,,,,,,,,"cuDeviceGetAttribute",57
116070149.000000,180,,,,,,,,,,,,,"cuDeviceGetAttribute",58
116070525.000000,176,,,,,,,,,,,,,"cuDeviceGetAttribute",59
116070908.000000,188,,,,,,,,,,,,,"cuDeviceGetAttribute",60
116071298.000000,173,,,,,,,,,,,,,"cuDeviceGetAttribute",61
116071665.000000,180,,,,,,,,,,,,,"cuDeviceGetAttribute",62
116072055.000000,184,,,,,,,,,,,,,"cuDeviceGetAttribute",63
116072439.000000,175,,,,,,,,,,,,,"cuDeviceGetAttribute",64
116072814.000000,184,,,,,,,,,,,,,"cuDeviceGetAttribute",65
116073199.000000,174,,,,,,,,,,,,,"cuDeviceGetAttribute",66
116073566.000000,174,,,,,,,,,,,,,"cuDeviceGetAttribute",67
116073935.000000,172,,,,,,,,,,,,,"cuDeviceGetAttribute",68
116074308.000000,187,,,,,,,,,,,,,"cuDeviceGetAttribute",69
116074692.000000,139195.000000,,,,,,,,,,,,,"cuDeviceGetAttribute",70
116214448.000000,226,,,,,,,,,,,,,"cuDeviceGetAttribute",71
116214860.000000,193,,,,,,,,,,,,,"cuDeviceGetAttribute",72
116215247.000000,172,,,,,,,,,,,,,"cuDeviceGetAttribute",73
116215613.000000,184,,,,,,,,,,,,,"cuDeviceGetAttribute",74
116215984.000000,184,,,,,,,,,,,,,"cuDeviceGetAttribute",75
116216368.000000,197,,,,,,,,,,,,,"cuDeviceGetAttribute",76
116216759.000000,185,,,,,,,,,,,,,"cuDeviceGetAttribute",77
116217139.000000,184,,,,,,,,,,,,,"cuDeviceGetAttribute",78
116217518.000000,171,,,,,,,,,,,,,"cuDeviceGetAttribute",79
116217888.000000,188,,,,,,,,,,,,,"cuDeviceGetAttribute",80
116218263.000000,180,,,,,,,,,,,,,"cuDeviceGetAttribute",81
116218636.000000,252,,,,,,,,,,,,,"cuDeviceGetAttribute",82
116219089.000000,183,,,,,,,,,,,,,"cuDeviceGetAttribute",83
116219472.000000,175,,,,,,,,,,,,,"cuDeviceGetAttribute",84
