==6573== NVPROF is profiling process 6573, command: ./StencilCudaGpu37 200 200 100 7 5
==6573== Warning: Unified Memory Profiling is not supported on this device. System requirements for unified memory can be found at: http://docs.nvidia.com/cuda/cuda-c-programming-guide/index.html#um-requirements
==6573== Profiling application: ./StencilCudaGpu37 200 200 100 7 5
==6573== Profiling result:
"Start","Duration","Grid X","Grid Y","Grid Z","Block X","Block Y","Block Z","Registers Per Thread","Static SMem","Dynamic SMem","Size","Throughput","SrcMemType","DstMemType","Device","Context","Stream","Name","Correlation_ID"
ns,ns,,,,,,,,B,KB,MB,GB/s,,,,,,,
115792604.000000,1315.000000,,,,,,,,,,,,,,,,,"cuDeviceGetCount",1
115794766.000000,209,,,,,,,,,,,,,,,,,"cuDeviceGetCount",2
115805742.000000,500,,,,,,,,,,,,,,,,,"cuDeviceGet",3
115806740.000000,461,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute",4
115809111.000000,205,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute",5
115809861.000000,204,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute",6
116170973.000000,1073.000000,,,,,,,,,,,,,,,,,"cuDeviceGet",7
116172461.000000,300,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute",8
116175254.000000,199,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute",9
116175875.000000,218,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute",10
116229540.000000,478,,,,,,,,,,,,,,,,,"cuDeviceGetCount",11
116230360.000000,237,,,,,,,,,,,,,,,,,"cuDeviceGet",12
116231397.000000,43139.000000,,,,,,,,,,,,,,,,,"cuDeviceGetName",13
116275506.000000,101773.000000,,,,,,,,,,,,,,,,,"cuDeviceTotalMem",14
116377798.000000,382,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute",15
116378379.000000,186,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute",16
116378758.000000,194,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute",17
116379151.000000,173,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute",18
116379522.000000,170,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute",19
116379889.000000,29273.000000,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute",20
116409639.000000,222,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute",21
116410057.000000,181,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute",22
116410436.000000,185,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute",23
116410820.000000,175,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute",24
116411194.000000,186,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute",25
116411580.000000,174,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute",26
116411955.000000,179,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute",27
116412333.000000,174,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute",28
116412706.000000,171,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute",29
116413069.000000,170,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute",30
116413448.000000,170,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute",31
116413817.000000,172,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute",32
116414187.000000,384,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute",33
116414770.000000,245,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute",34
116415213.000000,170,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute",35
116415581.000000,171,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute",36
116415953.000000,182,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute",37
116416335.000000,170,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute",38
116416704.000000,170,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute",39
116417074.000000,177,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute",40
116417450.000000,242,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute",41
116417891.000000,171,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute",42
116418260.000000,169,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute",43
116418628.000000,177,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute",44
116418996.000000,178,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute",45
116419374.000000,172,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute",46
116419745.000000,170,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute",47
116420115.000000,249,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute",48
116420550.000000,178,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute",49
116420928.000000,171,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute",50
116421297.000000,169,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute",51
116421664.000000,179,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute",52
116422028.000000,179,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute",53
116422406.000000,170,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute",54
116422776.000000,169,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute",55
116423145.000000,178,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute",56
116423521.000000,171,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute",57
116423890.000000,171,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute",58
116424259.000000,171,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute",59
116424628.000000,179,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute",60
116425004.000000,171,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute",61
116425367.000000,171,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute",62
116425736.000000,172,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute",63
116426107.000000,179,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute",64
116426485.000000,173,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute",65
116426857.000000,170,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute",66
116427227.000000,178,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute",67
116427603.000000,170,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute",68
116427972.000000,170,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute",69
116428340.000000,140601.000000,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute",70
116569499.000000,230,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute",71
116569923.000000,174,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute",72
116570292.000000,170,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute",73
116570662.000000,184,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute",74
116571045.000000,175,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute",75
116571420.000000,191,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute",76
