"","machine","dim_X","dim_Y","dim_Z","gpu_stencil37_hack2(double*,double*,double*,double*,int,int,int,int,int,int)_minExe","cudaLaunch(gpu_stencil37_hack3(double*,double*,double*,double*,int,int,int,int,int,int,int,int,int,int,int,int))_minExe","cudaGetDeviceCount_minExe","cudaLaunch(gpu_stencil37_hack1_cp_rows(double*,double*,double*,double*,int,int,int,int,int,int))_minExe","cudaMemGetInfo_minExe","cudaMemcpy_minExe","cuDeviceGetName_minExe","gpu_stencil37_hack2_cp_rows(double*,double*,double*,double*,int,int,int,int,int,int,int,int,int,int,int,int)_minExe","cuDeviceGet_minExe","cudaStreamDestroy_minExe","cudaLaunch(gpu_stencil37_hack1_cp_slices(double*,double*,double*,double*,int,int,int,int,int,int))_minExe","cudaEventRecord_minExe","cudaMallocHost_minExe","gpu_stencil37_hack2_cp_slices(double*,double*,double*,double*,int,int,int,int,int,int,int,int,int,int,int,int)_minExe","cudaConfigureCall_minExe","cudaLaunch(gpu_stencil37_hack1_cp_cols(double*,double*,double*,double*,int,int,int,int,int,int))_minExe","cudaStreamWaitEvent_minExe","gpu_stencil37_hack3(double*,double*,double*,double*,int,int,int,int,int,int,int,int,int,int,int,int)_minExe","cudaDeviceSynchronize_minExe","cudaFree_minExe","cudaEventCreate_minExe","cudaMemcpy3DAsync_minExe","cudaStreamCreate_minExe","gpu_stencil37_hack1_cp_slices(double*,double*,double*,double*,int,int,int,int,int,int)_minExe","[CUDAmemcpyHtoD]_minExe","cudaGetDeviceProperties_minExe","cudaMalloc3D_minExe","cudaMalloc_minExe","cudaLaunch(gpu_stencil37_hack2_cp_cols(double*,double*,double*,double*,int,int,int,int,int,int,int,int,int,int,int,int))_minExe","cudaFreeHost_minExe","cudaSetupArgument_minExe","[CUDAmemcpyDtoH]_minExe","cuDeviceTotalMem_minExe","gpu_stencil37_hack2_cp_cols(double*,double*,double*,double*,int,int,int,int,int,int,int,int,int,int,int,int)_minExe","cudaEventDestroy_minExe","cuDeviceGetAttribute_minExe","cudaLaunch(gpu_stencil37_hack2(double*,double*,double*,double*,int,int,int,int,int,int))_minExe","cudaLaunch(gpu_stencil37_hack2_cp_rows(double*,double*,double*,double*,int,int,int,int,int,int,int,int,int,int,int,int))_minExe","cudaLaunch(gpu_stencil37_hack2_cp_slices(double*,double*,double*,double*,int,int,int,int,int,int,int,int,int,int,int,int))_minExe","cuDeviceGetCount_minExe","gpu_stencil37_hack1_cp_cols(double*,double*,double*,double*,int,int,int,int,int,int)_minExe","gpu_stencil37_hack1_cp_rows(double*,double*,double*,double*,int,int,int,int,int,int)_minExe","gpu_stencil37_hack2(double*,double*,double*,double*,int,int,int,int,int,int)_avgExe","cudaLaunch(gpu_stencil37_hack3(double*,double*,double*,double*,int,int,int,int,int,int,int,int,int,int,int,int))_avgExe","cudaGetDeviceCount_avgExe","cudaLaunch(gpu_stencil37_hack1_cp_rows(double*,double*,double*,double*,int,int,int,int,int,int))_avgExe","cudaMemGetInfo_avgExe","cudaMemcpy_avgExe","cuDeviceGetName_avgExe","gpu_stencil37_hack2_cp_rows(double*,double*,double*,double*,int,int,int,int,int,int,int,int,int,int,int,int)_avgExe","cuDeviceGet_avgExe","cudaStreamDestroy_avgExe","cudaLaunch(gpu_stencil37_hack1_cp_slices(double*,double*,double*,double*,int,int,int,int,int,int))_avgExe","cudaEventRecord_avgExe","cudaMallocHost_avgExe","gpu_stencil37_hack2_cp_slices(double*,double*,double*,double*,int,int,int,int,int,int,int,int,int,int,int,int)_avgExe","cudaConfigureCall_avgExe","cudaLaunch(gpu_stencil37_hack1_cp_cols(double*,double*,double*,double*,int,int,int,int,int,int))_avgExe","cudaStreamWaitEvent_avgExe","gpu_stencil37_hack3(double*,double*,double*,double*,int,int,int,int,int,int,int,int,int,int,int,int)_avgExe","cudaDeviceSynchronize_avgExe","cudaFree_avgExe","cudaEventCreate_avgExe","cudaMemcpy3DAsync_avgExe","cudaStreamCreate_avgExe","gpu_stencil37_hack1_cp_slices(double*,double*,double*,double*,int,int,int,int,int,int)_avgExe","[CUDAmemcpyHtoD]_avgExe","cudaGetDeviceProperties_avgExe","cudaMalloc3D_avgExe","cudaMalloc_avgExe","cudaLaunch(gpu_stencil37_hack2_cp_cols(double*,double*,double*,double*,int,int,int,int,int,int,int,int,int,int,int,int))_avgExe","cudaFreeHost_avgExe","cudaSetupArgument_avgExe","[CUDAmemcpyDtoH]_avgExe","cuDeviceTotalMem_avgExe","gpu_stencil37_hack2_cp_cols(double*,double*,double*,double*,int,int,int,int,int,int,int,int,int,int,int,int)_avgExe","cudaEventDestroy_avgExe","cuDeviceGetAttribute_avgExe","cudaLaunch(gpu_stencil37_hack2(double*,double*,double*,double*,int,int,int,int,int,int))_avgExe","cudaLaunch(gpu_stencil37_hack2_cp_rows(double*,double*,double*,double*,int,int,int,int,int,int,int,int,int,int,int,int))_avgExe","cudaLaunch(gpu_stencil37_hack2_cp_slices(double*,double*,double*,double*,int,int,int,int,int,int,int,int,int,int,int,int))_avgExe","cuDeviceGetCount_avgExe","gpu_stencil37_hack1_cp_cols(double*,double*,double*,double*,int,int,int,int,int,int)_avgExe","gpu_stencil37_hack1_cp_rows(double*,double*,double*,double*,int,int,int,int,int,int)_avgExe","gpu_stencil37_hack2(double*,double*,double*,double*,int,int,int,int,int,int)_maxExe","cudaLaunch(gpu_stencil37_hack3(double*,double*,double*,double*,int,int,int,int,int,int,int,int,int,int,int,int))_maxExe","cudaGetDeviceCount_maxExe","cudaLaunch(gpu_stencil37_hack1_cp_rows(double*,double*,double*,double*,int,int,int,int,int,int))_maxExe","cudaMemGetInfo_maxExe","cudaMemcpy_maxExe","cuDeviceGetName_maxExe","gpu_stencil37_hack2_cp_rows(double*,double*,double*,double*,int,int,int,int,int,int,int,int,int,int,int,int)_maxExe","cuDeviceGet_maxExe","cudaStreamDestroy_maxExe","cudaLaunch(gpu_stencil37_hack1_cp_slices(double*,double*,double*,double*,int,int,int,int,int,int))_maxExe","cudaEventRecord_maxExe","cudaMallocHost_maxExe","gpu_stencil37_hack2_cp_slices(double*,double*,double*,double*,int,int,int,int,int,int,int,int,int,int,int,int)_maxExe","cudaConfigureCall_maxExe","cudaLaunch(gpu_stencil37_hack1_cp_cols(double*,double*,double*,double*,int,int,int,int,int,int))_maxExe","cudaStreamWaitEvent_maxExe","gpu_stencil37_hack3(double*,double*,double*,double*,int,int,int,int,int,int,int,int,int,int,int,int)_maxExe","cudaDeviceSynchronize_maxExe","cudaFree_maxExe","cudaEventCreate_maxExe","cudaMemcpy3DAsync_maxExe","cudaStreamCreate_maxExe","gpu_stencil37_hack1_cp_slices(double*,double*,double*,double*,int,int,int,int,int,int)_maxExe","[CUDAmemcpyHtoD]_maxExe","cudaGetDeviceProperties_maxExe","cudaMalloc3D_maxExe","cudaMalloc_maxExe","cudaLaunch(gpu_stencil37_hack2_cp_cols(double*,double*,double*,double*,int,int,int,int,int,int,int,int,int,int,int,int))_maxExe","cudaFreeHost_maxExe","cudaSetupArgument_maxExe","[CUDAmemcpyDtoH]_maxExe","cuDeviceTotalMem_maxExe","gpu_stencil37_hack2_cp_cols(double*,double*,double*,double*,int,int,int,int,int,int,int,int,int,int,int,int)_maxExe","cudaEventDestroy_maxExe","cuDeviceGetAttribute_maxExe","cudaLaunch(gpu_stencil37_hack2(double*,double*,double*,double*,int,int,int,int,int,int))_maxExe","cudaLaunch(gpu_stencil37_hack2_cp_rows(double*,double*,double*,double*,int,int,int,int,int,int,int,int,int,int,int,int))_maxExe","cudaLaunch(gpu_stencil37_hack2_cp_slices(double*,double*,double*,double*,int,int,int,int,int,int,int,int,int,int,int,int))_maxExe","cuDeviceGetCount_maxExe","gpu_stencil37_hack1_cp_cols(double*,double*,double*,double*,int,int,int,int,int,int)_maxExe","gpu_stencil37_hack1_cp_rows(double*,double*,double*,double*,int,int,int,int,int,int)_maxExe","gpu_stencil37_hack2(double*,double*,double*,double*,int,int,int,int,int,int)_totalExe","cudaLaunch(gpu_stencil37_hack3(double*,double*,double*,double*,int,int,int,int,int,int,int,int,int,int,int,int))_totalExe","cudaGetDeviceCount_totalExe","cudaLaunch(gpu_stencil37_hack1_cp_rows(double*,double*,double*,double*,int,int,int,int,int,int))_totalExe","cudaMemGetInfo_totalExe","cudaMemcpy_totalExe","cuDeviceGetName_totalExe","gpu_stencil37_hack2_cp_rows(double*,double*,double*,double*,int,int,int,int,int,int,int,int,int,int,int,int)_totalExe","cuDeviceGet_totalExe","cudaStreamDestroy_totalExe","cudaLaunch(gpu_stencil37_hack1_cp_slices(double*,double*,double*,double*,int,int,int,int,int,int))_totalExe","cudaEventRecord_totalExe","cudaMallocHost_totalExe","gpu_stencil37_hack2_cp_slices(double*,double*,double*,double*,int,int,int,int,int,int,int,int,int,int,int,int)_totalExe","cudaConfigureCall_totalExe","cudaLaunch(gpu_stencil37_hack1_cp_cols(double*,double*,double*,double*,int,int,int,int,int,int))_totalExe","cudaStreamWaitEvent_totalExe","gpu_stencil37_hack3(double*,double*,double*,double*,int,int,int,int,int,int,int,int,int,int,int,int)_totalExe","cudaDeviceSynchronize_totalExe","cudaFree_totalExe","cudaEventCreate_totalExe","cudaMemcpy3DAsync_totalExe","cudaStreamCreate_totalExe","gpu_stencil37_hack1_cp_slices(double*,double*,double*,double*,int,int,int,int,int,int)_totalExe","[CUDAmemcpyHtoD]_totalExe","cudaGetDeviceProperties_totalExe","cudaMalloc3D_totalExe","cudaMalloc_totalExe","cudaLaunch(gpu_stencil37_hack2_cp_cols(double*,double*,double*,double*,int,int,int,int,int,int,int,int,int,int,int,int))_totalExe","cudaFreeHost_totalExe","cudaSetupArgument_totalExe","[CUDAmemcpyDtoH]_totalExe","cuDeviceTotalMem_totalExe","gpu_stencil37_hack2_cp_cols(double*,double*,double*,double*,int,int,int,int,int,int,int,int,int,int,int,int)_totalExe","cudaEventDestroy_totalExe","cuDeviceGetAttribute_totalExe","cudaLaunch(gpu_stencil37_hack2(double*,double*,double*,double*,int,int,int,int,int,int))_totalExe","cudaLaunch(gpu_stencil37_hack2_cp_rows(double*,double*,double*,double*,int,int,int,int,int,int,int,int,int,int,int,int))_totalExe","cudaLaunch(gpu_stencil37_hack2_cp_slices(double*,double*,double*,double*,int,int,int,int,int,int,int,int,int,int,int,int))_totalExe","cuDeviceGetCount_totalExe","gpu_stencil37_hack1_cp_cols(double*,double*,double*,double*,int,int,int,int,int,int)_totalExe","gpu_stencil37_hack1_cp_rows(double*,double*,double*,double*,int,int,int,int,int,int)_totalExe","gpu_stencil37_hack2(double*,double*,double*,double*,int,int,int,int,int,int)_callNum","cudaLaunch(gpu_stencil37_hack3(double*,double*,double*,double*,int,int,int,int,int,int,int,int,int,int,int,int))_callNum","cudaGetDeviceCount_callNum","cudaLaunch(gpu_stencil37_hack1_cp_rows(double*,double*,double*,double*,int,int,int,int,int,int))_callNum","cudaMemGetInfo_callNum","cudaMemcpy_callNum","cuDeviceGetName_callNum","gpu_stencil37_hack2_cp_rows(double*,double*,double*,double*,int,int,int,int,int,int,int,int,int,int,int,int)_callNum","cuDeviceGet_callNum","cudaStreamDestroy_callNum","cudaLaunch(gpu_stencil37_hack1_cp_slices(double*,double*,double*,double*,int,int,int,int,int,int))_callNum","cudaEventRecord_callNum","cudaMallocHost_callNum","gpu_stencil37_hack2_cp_slices(double*,double*,double*,double*,int,int,int,int,int,int,int,int,int,int,int,int)_callNum","cudaConfigureCall_callNum","cudaLaunch(gpu_stencil37_hack1_cp_cols(double*,double*,double*,double*,int,int,int,int,int,int))_callNum","cudaStreamWaitEvent_callNum","gpu_stencil37_hack3(double*,double*,double*,double*,int,int,int,int,int,int,int,int,int,int,int,int)_callNum","cudaDeviceSynchronize_callNum","cudaFree_callNum","cudaEventCreate_callNum","cudaMemcpy3DAsync_callNum","cudaStreamCreate_callNum","gpu_stencil37_hack1_cp_slices(double*,double*,double*,double*,int,int,int,int,int,int)_callNum","[CUDAmemcpyHtoD]_callNum","cudaGetDeviceProperties_callNum","cudaMalloc3D_callNum","cudaMalloc_callNum","cudaLaunch(gpu_stencil37_hack2_cp_cols(double*,double*,double*,double*,int,int,int,int,int,int,int,int,int,int,int,int))_callNum","cudaFreeHost_callNum","cudaSetupArgument_callNum","[CUDAmemcpyDtoH]_callNum","cuDeviceTotalMem_callNum","gpu_stencil37_hack2_cp_cols(double*,double*,double*,double*,int,int,int,int,int,int,int,int,int,int,int,int)_callNum","cudaEventDestroy_callNum","cuDeviceGetAttribute_callNum","cudaLaunch(gpu_stencil37_hack2(double*,double*,double*,double*,int,int,int,int,int,int))_callNum","cudaLaunch(gpu_stencil37_hack2_cp_rows(double*,double*,double*,double*,int,int,int,int,int,int,int,int,int,int,int,int))_callNum","cudaLaunch(gpu_stencil37_hack2_cp_slices(double*,double*,double*,double*,int,int,int,int,int,int,int,int,int,int,int,int))_callNum","cuDeviceGetCount_callNum","gpu_stencil37_hack1_cp_cols(double*,double*,double*,double*,int,int,int,int,int,int)_callNum","gpu_stencil37_hack1_cp_rows(double*,double*,double*,double*,int,int,int,int,int,int)_callNum","NA","NA","NA"
"1",1,100,100,100,0,0,8131780,388403,0,21757,52868,299035,1271122,274071,0,656,6802,123886,8054,3849381,0,2084,52300,3103,0,342415,498682,1501,0,17042,29409,1275805,2047951,0,561600,0,1907831,366,1197433,221416,0,7474,433,66217,0,0,573,62499,28225,388403,0,21757,52868,299035,1385204.5,274071,0,1056.66666666667,30394.75,123886,46063.25,98264542.5,0,4441.75,52300,8419.83333333333,0,342415,688751.25,3577,0,62018.5,29409,1275805,2047951,0,676131.5,0,1934966.5,1837.675,1197433,221416,0,14313,7917.8021978022,66217,0,0,1946.33333333333,62499,28225,388403,0,21757,52868,299035,1499287,274071,0,1837,71094,123886,112464,192679704,0,7066,52300,13663,0,342415,1086259,9547,0,153484,29409,1275805,2047951,0,906958,0,1962102,15096,1197433,221416,0,30477,275633,66217,0,0,3706,62499,28225,388403,0,21757,52868,299035,2770409,274071,0,3170,121579,123886,184253,196529085,0,17767,52300,50519,0,342415,2755005,14308,0,248074,29409,1275805,2047951,0,2704526,0,3869933,73507,1197433,221416,0,57252,720520,66217,0,0,5839,62499,28225,1,0,1,1,1,2,1,0,3,4,1,4,2,0,4,1,6,0,1,4,4,0,4,1,1,1,0,4,0,2,40,1,1,0,4,91,1,0,0,3,1,1
"2",1,100,100,1000,0,0,43517149,3694343,0,13640,74852,360945,12060945,272890,0,703,9185,178989,36065,36090500,0,3837,74968,7454,0,4364726,747950,2648,0,17095,173735,12632669,2063513,0,706425,0,15276981,441,11953950,219340,0,8193,423,101188,0,0,663,1008301,377457,3694343,0,13640,74852,360945,12469385.5,272890,0,1067.33333333333,42534,178989,43163,135638099.5,0,19023,74968,14641.6666666667,0,4364726,3055964.25,18036,0,77970.5,173735,12632669,2063513,0,877728,0,15910533.5,4693.75,11953950,219340,0,15414.75,7683.69230769231,101188,0,0,2159,1008301,377457,3694343,0,13640,74852,360945,12877826,272890,0,1683,80080,178989,51370,235185699,0,54583,74968,27363,0,4364726,8420855,48979,0,138044,173735,12632669,2063513,0,1277757,0,16544086,13137,11953950,219340,0,25817,271000,101188,0,0,4000,1008301,377457,3694343,0,13640,74852,360945,24938771,272890,0,3202,170136,178989,172652,271276199,0,76092,74968,87850,0,4364726,12223857,72144,0,311882,173735,12632669,2063513,0,3510912,0,31821067,187750,11953950,219340,0,61659,699216,101188,0,0,6477,1008301,377457,1,0,1,1,1,2,1,0,3,4,1,4,2,0,4,1,6,0,1,4,4,0,4,1,1,1,0,4,0,2,40,1,1,0,4,91,1,0,0,3,1,1
"3",1,100,100,200,0,0,12013904,751875,0,16143,81376,323703,2480490,240810,0,594,27001,224244,33372,7552687,0,2137,141378,6131,0,719510,402200,11918,0,24640,40802,2522455,1712632,0,574108,0,3188870,377,2383376,242180,0,5071,430,70962,0,0,730,120261,40514,751875,0,16143,81376,323703,2613241.5,240810,0,917,57954.75,224244,37897.75,105081279,0,4262.5,141378,13527.3333333333,0,719510,868579.25,19718.75,0,58507.25,40802,2522455,1712632,0,715331,0,3224027,3426.85,2383376,242180,0,10680.5,7526.05494505495,70962,0,0,2177.66666666667,120261,40514,751875,0,16143,81376,323703,2745993,240810,0,1423,72190,224244,45445,202609871,0,5966,141378,33811,0,719510,1897106,27388,0,122556,40802,2522455,1712632,0,952275,0,3259184,8102,2383376,242180,0,16914,260613,70962,0,0,4307,120261,40514,751875,0,16143,81376,323703,5226483,240810,0,2751,231819,224244,151591,210162558,0,17050,141378,81164,0,719510,3474317,78875,0,234029,40802,2522455,1712632,0,2861324,0,6448054,137074,2383376,242180,0,42722,684871,70962,0,0,6533,120261,40514,1,0,1,1,1,2,1,0,3,4,1,4,2,0,4,1,6,0,1,4,4,0,4,1,1,1,0,4,0,2,40,1,1,0,4,91,1,0,0,3,1,1
"4",1,100,100,400,0,0,19905814,1500677,0,20385,74511,313222,4887118,148264,0,537,70248,208665,31321,14864310,0,951,86425,5618,0,1502395,669257,1696,0,46732,69124,5050601,1889010,0,698781,0,6933699,498,4770365,265374,0,5560,426,102224,0,0,680,367889,73956,1500677,0,20385,74511,313222,5062638,148264,0,925.666666666667,84204.25,208665,41995.5,111146119.5,0,4567,86425,22574.6666666667,0,1502395,1491873.25,8580,0,88027,69124,5050601,1889010,0,794676,0,7097705.5,4066.7,4770365,265374,0,12874.5,7467.8021978022,102224,0,0,2133.66666666667,367889,73956,1500677,0,20385,74511,313222,5238158,148264,0,1517,112398,208665,47894,207427929,0,7806,86425,63679,0,1502395,3600784,27945,0,200488,69124,5050601,1889010,0,1042061,0,7261712,11809,4770365,265374,0,25980,258720,102224,0,0,4117,367889,73956,1500677,0,20385,74511,313222,10125276,148264,0,2777,336817,208665,167982,222292239,0,18268,86425,135448,0,1502395,5967493,34320,0,352108,69124,5050601,1889010,0,3178704,0,14195411,162668,4770365,265374,0,51498,679570,102224,0,0,6401,367889,73956,1,0,1,1,1,2,1,0,3,4,1,4,2,0,4,1,6,0,1,4,4,0,4,1,1,1,0,4,0,2,40,1,1,0,4,91,1,0,0,3,1,1
"5",1,100,100,800,0,0,35654796,2971499,0,16943,77591,249776,9677816,208474,0,626,50122,242900,13100,28949309,0,609,38343,3294,0,3513383,746808,13589,0,50398,135751,10145882,1863297,0,667160,0,12061658,272,9581313,219497,0,3558,423,87263,0,0,713,787269,272780,2971499,0,16943,77591,249776,9998048,208474,0,1001,70406.5,242900,42499.5,127782492,0,5621,38343,12176.1666666667,0,3513383,2499072.25,35298,0,75863.75,135751,10145882,1863297,0,816986.75,0,12549879,2703.025,9581313,219497,0,12150,8304.37362637363,87263,0,0,2131,787269,272780,2971499,0,16943,77591,249776,10318280,208474,0,1520,96325,242900,63532,226615675,0,13847,38343,24119,0,3513383,6807997,79103,0,144271,135751,10145882,1863297,0,1187516,0,13038100,11564,9581313,219497,0,34883,325260,87263,0,0,4030,787269,272780,2971499,0,16943,77591,249776,19996096,208474,0,3003,281626,242900,169998,255564984,0,22484,38343,73057,0,3513383,9996289,141192,0,303455,135751,10145882,1863297,0,3267947,0,25099758,108121,9581313,219497,0,48600,755698,87263,0,0,6393,787269,272780,1,0,1,1,1,2,1,0,3,4,1,4,2,0,4,1,6,0,1,4,4,0,4,1,1,1,0,4,0,2,40,1,1,0,4,91,1,0,0,3,1,1
"6",1,1000,1000,100,0,0,394451605,31723606,0,217955,403873,3177686,119262685,214658,0,550,44197,1184848,18653,346308063,0,513,444584,2682,0,41907163,1905783,7364,0,27897,1830224,126028432,1924640,0,825996,0,104877607,330,119110880,203336,0,8102,427,426697,0,0,680,8602395,1679434,31723606,0,217955,403873,3177686,122850079.5,214658,0,1068.66666666667,53294.25,1184848,29556.75,449012192,0,2088.75,444584,11809.6666666667,0,41907163,25943864.25,26591.75,0,130725.25,1830224,126028432,1924640,0,2051721.25,0,112822928.5,3851.05,119110880,203336,0,14350.25,7428.06593406593,426697,0,0,2021.66666666667,8602395,1679434,31723606,0,217955,403873,3177686,126437474,214658,0,1760,63961,1184848,46983,551716321,0,3321,444584,36638,0,41907163,80802082,75581,0,399386,1830224,126028432,1924640,0,3723465,0,120768250,49316,119110880,203336,0,26792,248471,426697,0,0,3957,8602395,1679434,31723606,0,217955,403873,3177686,245700159,214658,0,3206,213177,1184848,118227,898024384,0,8355,444584,70858,0,41907163,103775457,106367,0,522901,1830224,126028432,1924640,0,8206885,0,225645857,154042,119110880,203336,0,57401,675954,426697,0,0,6065,8602395,1679434,1,0,1,1,1,2,1,0,3,4,1,4,2,0,4,1,6,0,1,4,4,0,4,1,1,1,0,4,0,2,40,1,1,0,4,91,1,0,0,3,1,1
"7",1,1000,1000,1000,0,0,3139508710,52563474,0,18527,63814,519619,195450836,257156,0,577,49276,66016,8442,2900032462,0,441,66839,1452,0,71694806,6067018,7193,0,42041,2834460,209946075,1628086,0,831479,0,1043954496,358,195348447,223993,0,3819,443,66071,0,0,740,14356210,2709910,53550109,0,18527,214074.5,519619,207069889,257156,0,974.666666666667,114816.5,425756.833333333,30745.9166666667,3072255153.5,0,7796.375,171480.666666667,10718,0,72715466,44384939.75,18328.75,0,94731.75,2839371.66666667,214185251.166667,1628086,0,1507239.75,0,1058910750,3440.9375,199319899.5,223993,0,140132.5,8245.52747252747,148622,0,0,2115.66666666667,14671503.3333333,2772723.66666667,53767079,0,18527,502337,519619,216145990,257156,0,1514,296595,1216598,60435,3244477845,0,89688,486303,60324,0,73415545,136170984,42498,0,244167,2846876,215050552,1628086,0,3332607,0,1073867004,81540,200114734,223993,0,541862,275764,324417,0,0,4070,14791877,2796506,321300654,0,18527,1284447,519619,2484838668,257156,0,2924,459266,2554541,737902,6144510307,0,187113,1028884,385848,0,436292796,177539759,73315,0,378927,17036230,1285111507,1628086,0,6028959,0,2117821500,825825,1195919397,223993,0,560530,750343,891732,0,0,6347,88029020,16636342,6,0,1,6,1,12,1,0,3,4,6,24,2,0,24,6,36,0,6,4,4,0,4,6,6,1,0,4,0,2,240,6,1,0,4,91,6,0,0,3,6,6
"8",1,1000,1000,200,0,0,689355117,31698835,0,85038,53869,2469026,117998609,269300,0,660,48100,89324,8540,583063403,0,406,33003,1941,0,42771138,1595249,6147,0,36776,1836657,126006891,2720104,0,845754,0,209081966,290,117920360,236433,0,3441,437,87693,0,0,707,8611451,1645832,32014641,0,85038,211642,2469026,123330395.75,269300,0,948.666666666667,66298.25,694955.5,29454.125,732429311.5,0,17573.625,148842.5,13965.9166666667,0,43009192,26378412.75,32566,0,124303,1836945,127267763,2720104,0,1928099.75,0,218485605.5,2119.4875,119111276.5,236433,0,10853,7434.20879120879,272486.5,0,0,1990.33333333333,8716432,1672009,32330447,0,85038,369415,2469026,128838199,269300,0,1416,97961,1300587,43617,881795220,0,92129,264682,58150,0,43247246,82681476,109714,0,380745,1837233,128528635,2720104,0,3247104,0,227889245,8307,120302193,236433,0,25031,258936,457280,0,0,3710,8821413,1698186,64029282,0,85038,423284,2469026,493321583,269300,0,2846,265193,1389911,235633,1464858623,0,140589,297685,167591,0,86018384,105513651,130264,0,497212,3673890,254535526,2720104,0,7712399,0,436971211,169559,238222553,236433,0,43412,676513,544973,0,0,5971,17432864,3344018,2,0,1,2,1,4,1,0,3,4,2,8,2,0,8,2,12,0,2,4,4,0,4,2,2,1,0,4,0,2,80,2,1,0,4,91,2,0,0,3,2,2
"9",1,1000,1000,400,0,0,1307219563,42012981,0,145904,125533,2291071,156244476,256853,0,623,102437,82872,49142,1155392527,0,1901,124211,12688,0,55413842,4887152,3985,0,12577,2325895,166324196,4374470,0,1147635,0,418880855,311,156029657,221134,0,21142,420,305603,0,0,744,11456064,2180097,42825539.3333333,0,145904,339257,2291071,165385872.833333,256853,0,905.666666666667,154694.25,962703.333333333,62033.25,1319304821.5,0,18092.0833333333,566445,23923.8888888889,0,56549869.3333333,35870099.75,66729.25,0,217387.5,2333117.33333333,169680036.666667,4374470,0,2038183.75,0,432382730.5,5840.6,159207377.333333,221134,0,358599,8237.36263736264,622982.666666667,0,0,2097,11700330.6666667,2246660.33333333,43237643,0,145904,697395,2291071,171801408,256853,0,1310,299797,2044112,74520,1483217116,0,117544,1153192,54156,0,58183058,109925550,224399,0,783280,2341033,171358373,4374470,0,4250889,0,445884606,41900,160796622,221134,0,1367652,309870,1047388,0,0,3940,11839345,2282918,128476618,0,145904,1017771,2291071,992315237,256853,0,2717,618777,2888110,744399,2638609643,0,217105,1699335,430630,0,169649608,143480399,266917,0,869550,6999352,509040110,4374470,0,8152735,0,864765461,700872,477622132,221134,0,1434396,749600,1868948,0,0,6291,35100992,6739981,3,0,1,3,1,6,1,0,3,4,3,12,2,0,12,3,18,0,3,4,4,0,4,3,3,1,0,4,0,2,120,3,1,0,4,91,3,0,0,3,3,3
"10",1,1000,1000,800,0,0,2510010740,50689944,0,36109,61843,3069285,190759387,76186,0,630,104765,116278,7860,2324306165,0,400,109921,1384,0,67136594,9650503,21592,0,26600,2579314,201578668,2959166,0,1298592,0,835932759,337,189378963,174252,0,1107,344,56921,0,0,437,14032138,2634324,51468845.4,0,36109,322928.6,3069285,197915918.7,76186,0,789.666666666667,168786,627584.6,59001.4,2481293227,0,9374.55,299743.4,15182.0333333333,0,69200910.2,43687954.75,64899.25,0,319389,2787060.6,203600676.8,2959166,0,2587182.5,0,847866089,6914.715,191284953.6,174252,0,443041.25,6564.9010989011,280534.4,0,0,2047,14073656.6,2664219.6,51673347,0,36109,1022761,3069285,204875273,76186,0,1092,300058,2527549,103855,2638280289,0,23492,1002664,34903,0,70267720,130917269,184430,0,1122235,2846366,204111483,2959166,0,5309344,0,859799419,60521,191762779,174252,0,1765870,236664,806718,0,0,3271,14127086,2764569,257344227,0,36109,1614643,3069285,1979159187,76186,0,2369,675144,3137923,1180028,4962586454,0,187491,1498717,455461,0,346004551,174751819,259597,0,1277556,13935303,1018003384,2959166,0,10348730,0,1695732178,1382943,956424768,174252,0,1772165,597406,1402672,0,0,6141,70368283,13321098,5,0,1,5,1,10,1,0,3,4,5,20,2,0,20,5,30,0,5,4,4,0,4,5,5,1,0,4,0,2,200,5,1,0,4,91,5,0,0,3,5,5
