machine,size,iteration,metric,invocations,min,max,mean,sum
ccsl,200_200_50,7,cudaLaunch (gpu_stencil37_hack1_cp_cols,35,5738,14206,7315.857,256055
ccsl,200_200_50,7,gpu_stencil37_hack1_cp_cols,35,135330,171874,144443.5,5055524
ccsl,200_200_50,7,cudaLaunch (gpu_stencil37_hack2,35,6238,14799,7839.543,274384
ccsl,200_200_50,7,gpu_stencil37_hack2,35,631977,652648,637994.4,22329803
ccsl,200_200_50,7,total_CUDA memcpy HtoD,5,1518293,1519220,1518811,7594054
ccsl,200_200_50,7,total_CUDA memcpy DtoH,5,1517941,1518196,1518043,7590213
ccsl,200_200_50,7,total_kernel_execution_time,0, 0, 0, 0, 31397505
ccsl,200_200_50,7,total_CUDA_functions,0, 0, 0, 0, 8285126
ccsl,200_200_50,7,total_running_time,0, 0, 0, 0, 75555062
ccsl,200_200_50,8,cuDeviceGetAttribute,94,107,115777,3151.394,296231
ccsl,200_200_50,8,cudaSetupArgument,1600,138,869,191.68,306688
ccsl,200_200_50,8,cudaMallocHost,2,2884220,75978248,39431234,78862468
ccsl,200_200_50,8,cudaGetDeviceCount,5,1052,2361,1537.8,7689
ccsl,200_200_50,8,cudaGetDeviceProperties,5,343413,523848,386136.4,1930682
ccsl,200_200_50,8,cudaMemGetInfo,5,205398,360268,244407.6,1222038
ccsl,200_200_50,8,cudaLaunch,160,6106,142234,9079.156,1452665
ccsl,200_200_50,8,cudaMalloc,20,121704,342330,168919.1,3378382
ccsl,200_200_50,8,cudaMemcpy,10,1535216,1575584,1548888,15488885
ccsl,200_200_50,8,CUDA memcpy HtoD,5,1518772,1523060,1519674,7598372
ccsl,200_200_50,8,CUDA memcpy DtoH,5,1518036,1518261,1518107,7590533
ccsl,200_200_50,8,cudaFree,22,133440,1638321,657807.7,14471769
ccsl,200_200_50,8,cudaLaunch (gpu_stencil37_hack1_cp_slices,40,6241,142234,13383.1,535324
ccsl,200_200_50,8,gpu_stencil37_hack1_cp_slices,40,22849,30720,28986.75,1159470
ccsl,200_200_50,8,cudaLaunch (gpu_stencil37_hack1_cp_rows,40,6106,15555,7551.3,302052
ccsl,200_200_50,8,gpu_stencil37_hack1_cp_rows,40,76481,89409,86036.27,3441451
ccsl,200_200_50,8,cudaLaunch (gpu_stencil37_hack1_cp_cols,40,6215,12335,7437.5,297500
ccsl,200_200_50,8,gpu_stencil37_hack1_cp_cols,40,134498,174755,144065.2,5762607
ccsl,200_200_50,8,cudaLaunch (gpu_stencil37_hack2,40,6455,13829,7944.725,317789
ccsl,200_200_50,8,gpu_stencil37_hack2,40,632360,651240,639576.4,25583055
ccsl,200_200_50,8,total_CUDA memcpy HtoD,5,1518772,1523060,1519674,7598372
ccsl,200_200_50,8,total_CUDA memcpy DtoH,5,1518036,1518261,1518107,7590533
ccsl,200_200_50,8,total_kernel_execution_time,0, 0, 0, 0, 35946583
ccsl,200_200_50,8,total_CUDA_functions,0, 0, 0, 0, 8594375
ccsl,200_200_50,8,total_running_time,0, 0, 0, 0, 79803786
ccsl,200_200_50,9,cuDeviceGetAttribute,94,108,100919,2776.862,261025
ccsl,200_200_50,9,cudaSetupArgument,1800,139,919,168.7406,303733
ccsl,200_200_50,9,cudaMallocHost,2,2848900,75974325,39411612,78823225
ccsl,200_200_50,9,cudaGetDeviceCount,5,1117,2098,1679.6,8398
ccsl,200_200_50,9,cudaGetDeviceProperties,5,336644,532766,387339,1936695
ccsl,200_200_50,9,cudaMemGetInfo,5,197593,394580,240664.4,1203322
ccsl,200_200_50,9,cudaLaunch,180,5834,120467,8026.872,1444837
ccsl,200_200_50,9,cudaMalloc,20,120538,371998,174217.9,3484358
ccsl,200_200_50,9,cudaMemcpy,10,1536194,1579747,1548862,15488618
ccsl,200_200_50,9,CUDA memcpy HtoD,5,1518772,1527091,1520455,7602275
ccsl,200_200_50,9,CUDA memcpy DtoH,5,1517971,1518163,1518068,7590338
ccsl,200_200_50,9,cudaFree,22,135374,1627875,657977.8,14475511
ccsl,200_200_50,9,cudaLaunch (gpu_stencil37_hack1_cp_slices,45,6101,120467,11704.51,526703
ccsl,200_200_50,9,gpu_stencil37_hack1_cp_slices,45,22848,32353,29162.31,1312304
ccsl,200_200_50,9,cudaLaunch (gpu_stencil37_hack1_cp_rows,45,5855,12922,6846.933,308112
ccsl,200_200_50,9,gpu_stencil37_hack1_cp_rows,45,78465,89217,86894.69,3910261
ccsl,200_200_50,9,cudaLaunch (gpu_stencil37_hack1_cp_cols,45,5834,10202,6555.556,295000
ccsl,200_200_50,9,gpu_stencil37_hack1_cp_cols,45,135362,172226,141462.5,6365814
ccsl,200_200_50,9,cudaLaunch (gpu_stencil37_hack2,45,6203,10769,7000.489,315022
ccsl,200_200_50,9,gpu_stencil37_hack2,45,631432,649096,637089.1,28669011
ccsl,200_200_50,9,total_CUDA memcpy HtoD,5,1518772,1527091,1520455,7602275
ccsl,200_200_50,9,total_CUDA memcpy DtoH,5,1517971,1518163,1518068,7590338
ccsl,200_200_50,9,total_kernel_execution_time,0, 0, 0, 0, 40257390
ccsl,200_200_50,9,total_CUDA_functions,0, 0, 0, 0, 8642368
ccsl,200_200_50,9,total_running_time,0, 0, 0, 0, 83835076
ccsl,100_100_100,1,cuDeviceGetAttribute,94,107,116884,3220.223,302701
ccsl,100_100_100,1,cudaSetupArgument,200,141,849,190.33,38066
ccsl,100_100_100,1,cudaMallocHost,2,1429575,74696248,38062912,76125823
ccsl,100_100_100,1,cudaGetDeviceCount,5,470,2003,1021.8,5109
ccsl,100_100_100,1,cudaGetDeviceProperties,5,322269,444763,358134.2,1790671
ccsl,100_100_100,1,cudaMemGetInfo,5,249241,385327,285796.2,1428981
ccsl,100_100_100,1,cudaLaunch,20,8636,149060,20762.95,415259
ccsl,100_100_100,1,cudaMalloc,20,120446,286901,151419.8,3028396
ccsl,100_100_100,1,cudaMemcpy,10,777430,807942,788528.4,7885284
ccsl,100_100_100,1,CUDA memcpy HtoD,5,760972,765131,762091.2,3810456
ccsl,100_100_100,1,CUDA memcpy DtoH,5,760523,760780,760696,3803480
ccsl,100_100_100,1,cudaFree,22,119165,854736,374952.2,8248948
ccsl,100_100_100,1,cudaLaunch (gpu_stencil37_hack1_cp_slices,5,26578,149060,51417.2,257086
ccsl,100_100_100,1,gpu_stencil37_hack1_cp_slices,5,21633,22176,21818.2,109091
ccsl,100_100_100,1,cudaLaunch (gpu_stencil37_hack1_cp_rows,5,9331,16725,11225.6,56128
ccsl,100_100_100,1,gpu_stencil37_hack1_cp_rows,5,62145,64097,63111,315555
ccsl,100_100_100,1,cudaLaunch (gpu_stencil37_hack1_cp_cols,5,8636,13065,9675.8,48379
ccsl,100_100_100,1,gpu_stencil37_hack1_cp_cols,5,109186,116610,113576,567880
ccsl,100_100_100,1,cudaLaunch (gpu_stencil37_hack2,5,9500,14662,10733.2,53666
ccsl,100_100_100,1,gpu_stencil37_hack2,5,414630,418054,416070,2080350
ccsl,100_100_100,1,total_CUDA memcpy HtoD,5,760972,765131,762091.2,3810456
ccsl,100_100_100,1,total_CUDA memcpy DtoH,5,760523,760780,760696,3803480
ccsl,100_100_100,1,total_kernel_execution_time,0, 0, 0, 0, 3072876
ccsl,100_100_100,1,total_CUDA_functions,0, 0, 0, 0, 7009183
ccsl,100_100_100,1,total_running_time,0, 0, 0, 0, 27790698
ccsl,100_100_100,2,cuDeviceGetAttribute,94,108,100947,2780.872,261402
ccsl,100_100_100,2,cudaSetupArgument,400,139,1009,193.2625,77305
ccsl,100_100_100,2,cudaMallocHost,2,1446085,74833966,38140026,76280051
ccsl,100_100_100,2,cudaGetDeviceCount,5,467,1958,976.4,4882
ccsl,100_100_100,2,cudaGetDeviceProperties,5,317657,450596,355427,1777135
ccsl,100_100_100,2,cudaMemGetInfo,5,199367,347384,232064.2,1160321
ccsl,100_100_100,2,cudaLaunch,40,6422,156181,14887.95,595518
ccsl,100_100_100,2,cudaMalloc,20,117739,309456,153148.8,3062976
ccsl,100_100_100,2,cudaMemcpy,10,777128,811696,789272.8,7892728
ccsl,100_100_100,2,CUDA memcpy HtoD,5,760875,765068,762008.2,3810041
ccsl,100_100_100,2,CUDA memcpy DtoH,5,760523,761516,760798.6,3803993
ccsl,100_100_100,2,cudaFree,22,118387,869721,377712.2,8309668
ccsl,100_100_100,2,cudaLaunch (gpu_stencil37_hack1_cp_slices,10,7199,156181,30560.8,305608
ccsl,100_100_100,2,gpu_stencil37_hack1_cp_slices,10,21825,25184,23382.8,233828
ccsl,100_100_100,2,cudaLaunch (gpu_stencil37_hack1_cp_rows,10,6536,21743,10080.6,100806
ccsl,100_100_100,2,gpu_stencil37_hack1_cp_rows,10,62433,67105,64698.5,646985
ccsl,100_100_100,2,cudaLaunch (gpu_stencil37_hack1_cp_cols,10,6422,14564,8952.3,89523
ccsl,100_100_100,2,gpu_stencil37_hack1_cp_cols,10,109474,115266,111841.8,1118418
ccsl,100_100_100,2,cudaLaunch (gpu_stencil37_hack2,10,7432,16248,9958.1,99581
ccsl,100_100_100,2,gpu_stencil37_hack2,10,412039,416678,414857.3,4148573
ccsl,100_100_100,2,total_CUDA memcpy HtoD,5,760875,765068,762008.2,3810041
ccsl,100_100_100,2,total_CUDA memcpy DtoH,5,760523,761516,760798.6,3803993
ccsl,100_100_100,2,total_kernel_execution_time,0, 0, 0, 0, 6147804
ccsl,100_100_100,2,total_CUDA_functions,0, 0, 0, 0, 6939539
ccsl,100_100_100,2,total_running_time,0, 0, 0, 0, 30384374
ccsl,100_100_100,3,cuDeviceGetAttribute,94,129,114995,3175.681,298514
ccsl,100_100_100,3,cudaSetupArgument,600,163,1188,211.1433,126686
ccsl,100_100_100,3,cudaMallocHost,2,1451839,75449015,38450427,76900854
ccsl,100_100_100,3,cudaGetDeviceCount,5,688,2017,1092,5460
ccsl,100_100_100,3,cudaGetDeviceProperties,5,318289,482942,381093.2,1905466
ccsl,100_100_100,3,cudaMemGetInfo,5,191208,363986,231251.4,1156257
ccsl,100_100_100,3,cudaLaunch,60,6304,163084,12473.4,748404
ccsl,100_100_100,3,cudaMalloc,20,120746,317807,154267.9,3085357
ccsl,100_100_100,3,cudaMemcpy,10,776513,812107,789274.1,7892741
ccsl,100_100_100,3,CUDA memcpy HtoD,5,760907,761516,761298,3806490
ccsl,100_100_100,3,CUDA memcpy DtoH,5,760555,765035,761592,3807960
ccsl,100_100_100,3,cudaFree,22,120588,875239,381098.6,8384170
ccsl,100_100_100,3,cudaLaunch (gpu_stencil37_hack1_cp_slices,15,6404,163084,23828.6,357429
ccsl,100_100_100,3,gpu_stencil37_hack1_cp_slices,15,21632,24480,23270.87,349063
ccsl,100_100_100,3,cudaLaunch (gpu_stencil37_hack1_cp_rows,15,6337,18647,8838.733,132581
ccsl,100_100_100,3,gpu_stencil37_hack1_cp_rows,15,61921,66657,65261.8,978927
ccsl,100_100_100,3,cudaLaunch (gpu_stencil37_hack1_cp_cols,15,6304,14053,8127.133,121907
ccsl,100_100_100,3,gpu_stencil37_hack1_cp_cols,15,109442,117314,112383.7,1685756
ccsl,100_100_100,3,cudaLaunch (gpu_stencil37_hack2,15,6767,15892,9099.133,136487
ccsl,100_100_100,3,gpu_stencil37_hack2,15,411110,417958,415613.5,6234202
ccsl,100_100_100,3,total_CUDA memcpy HtoD,5,760907,761516,761298,3806490
ccsl,100_100_100,3,total_CUDA memcpy DtoH,5,760555,765035,761592,3807960
ccsl,100_100_100,3,total_kernel_execution_time,0, 0, 0, 0, 9247948
ccsl,100_100_100,3,total_CUDA_functions,0, 0, 0, 0, 7326144
ccsl,100_100_100,3,total_running_time,0, 0, 0, 0, 33684952
ccsl,100_100_100,4,cuDeviceGetAttribute,94,183,134016,3701.968,347985
ccsl,100_100_100,4,cudaSetupArgument,800,139,956,185.065,148052
ccsl,100_100_100,4,cudaMallocHost,2,1428498,75028442,38228470,76456940
ccsl,100_100_100,4,cudaGetDeviceCount,5,559,1845,895.8,4479
ccsl,100_100_100,4,cudaGetDeviceProperties,5,322898,481773,366312,1831560
ccsl,100_100_100,4,cudaMemGetInfo,5,199215,314624,223046.8,1115234
ccsl,100_100_100,4,cudaLaunch,80,6111,155102,10989.66,879173
ccsl,100_100_100,4,cudaMalloc,20,117144,303721,150542.9,3010858
ccsl,100_100_100,4,cudaMemcpy,10,777972,815719,789199.5,7891995
ccsl,100_100_100,4,CUDA memcpy HtoD,5,760875,761387,761265.4,3806327
ccsl,100_100_100,4,CUDA memcpy DtoH,5,760523,760715,760593.4,3802967
ccsl,100_100_100,4,cudaFree,22,116853,857317,373858.6,8224890
ccsl,100_100_100,4,cudaLaunch (gpu_stencil37_hack1_cp_slices,20,6353,155102,18801.55,376031
ccsl,100_100_100,4,gpu_stencil37_hack1_cp_slices,20,21792,24864,23965.05,479301
ccsl,100_100_100,4,cudaLaunch (gpu_stencil37_hack1_cp_rows,20,6127,18881,8694.85,173897
ccsl,100_100_100,4,gpu_stencil37_hack1_cp_rows,20,62017,67073,65556.15,1311123
ccsl,100_100_100,4,cudaLaunch (gpu_stencil37_hack1_cp_cols,20,6111,14973,7830.75,156615
ccsl,100_100_100,4,gpu_stencil37_hack1_cp_cols,20,109153,116194,111865.6,2237312
ccsl,100_100_100,4,cudaLaunch (gpu_stencil37_hack2,20,6504,16040,8631.5,172630
ccsl,100_100_100,4,gpu_stencil37_hack2,20,412454,417830,415334,8306679
ccsl,100_100_100,4,total_CUDA memcpy HtoD,5,760875,761387,761265.4,3806327
ccsl,100_100_100,4,total_CUDA memcpy DtoH,5,760523,760715,760593.4,3802967
ccsl,100_100_100,4,total_kernel_execution_time,0, 0, 0, 0, 12334415
ccsl,100_100_100,4,total_CUDA_functions,0, 0, 0, 0, 7337341
ccsl,100_100_100,4,total_running_time,0, 0, 0, 0, 36106678
ccsl,100_100_100,5,cuDeviceGetAttribute,94,107,101397,2793.574,262596
