#size,volumn,1,2,3,4,5,6,7,8,9,10
50*100*100,500000,12070879.67,5463060.67,14970178.00,7164042.67,17312707.33,19977306.00,10538595.33,17997687.33,25378511.33,14843185.00
50*200*200,2000000,12051409.00,13580324.67,22983912.67,29741814.00,34006208.00,26800672.33,38522891.00,43884263.67,46397705.67,54792744.67
50*400*400,8000000,23449597.33,36506713.00,48754503.00,61469651.00,74156533.67,88531704.67,99775149.33,126411570.00,128996615.67,142771019.67
50*800*800,32000000,85957482.33,134038654.33,180869018.33,238586533.00,284366808.67,335799294.67,373495321.67,430502316.67,473453875.00,497405216.00
50*1000*1000,50000000,133826608.67,221144474.67,282435581.00,360062088.00,437409168.67,512640221.00,583855426.00,667031266.67,723574600.67,812674216.67
100*100*100,1000000,8405621.67,10687674.67,17164742.33,12836735.33,14089484.67,15177827.67,29996094.00,25094562.00,29753657.00,29602263.67
100*200*200,4000000,25373844.67,23621226.33,40338264.67,37013592.33,43250562.67,55663932.67,60042031.33,72101809.67,92370341.00,82500480.00
100*400*400,16000000,42726526.00,69109351.33,89548374.33,113964963.33,142187838.00,169386449.67,197048020.33,219262057.33,246725482.33,272034785.67
100*800*800,64000000,164696819.67,257231854.33,358161980.33,442142319.67,535764716.67,649292080.00,738892535.00,845841460.00,934578386.33,1026515906.00
100*1000*1000,100000000,258102542.00,400906298.67,558072861.00,701286867.33,858933511.67,984564405.67,1138566867.67,1278148846.33,1425885490.67,1580928568.00
200*200*200,8000000,31854578.33,44639247.67,57631179.67,71668032.33,94287963.33,99391217.33,110058097.33,138395278.00,162385837.00,148838697.33
200*400*400,32000000,98847304.00,144247736.00,192019793.00,241632807.33,281249730.00,324212416.33,384435993.00,436342959.00,503657512.00,538243627.33
200*800*800,128000000,331152271.33,520073507.00,711795944.33,899884172.67,1091259972.67,1281442079.33,1471981158.33,1659857282.33,1846947983.33,2041119770.33
200*1000*1000,200000000,520964888.33,814335396.33,1101618553.67,1399827702.33,1698688495.33,1997597811.00,2296322370.00,2597733191.67,2890600639.00,3221606372.33
400*400*400,64000000,174312375.33,268452739.67,362713173.33,462961953.00,561875788.33,646195035.67,739415216.67,833483423.00,940969973.00,1018048151.33
400*800*800,256000000,514770069.67,893394135.67,1277429371.00,1668277712.00,2037283934.33,2413954328.67,2810931364.33,3187768896.33,3568979228.33,3968488659.00
400*1000*1000,400000000,806665958.33,1397661825.33,1994408408.67,2589979653.67,3190486812.33,3808851205.00,4411204645.67,4980348179.00,5599162368.00,6209142361.33
800*400*400,128000000,331266379.67,524599976.33,714684543.33,917210453.00,1105170852.33,1306824084.67,1491654151.67,1681059294.00,1870597861.67,2062531400.00
800*800*800,512000000,949638804.33,1699717939.00,2461041451.00,3216952711.00,3977735386.00,4727103528.00,5478492239.67,6233669283.00,6998581788.67,7752892670.00
800*1000*1000,800000000,1454161264.00,2679234336.33,3913515848.33,5144096386.33,6367048342.33,7605882816.00,8826279757.00,10078519169.67,11304302959.33,12507605163.33
1000*1000*1000,1000000000,1760499581.00,3297754484.00,4849682286.67,6387051675.33,7956289576.00,9480260771.33,11016690387.33,12556391824.33,14101661242.67,15651435750.67
