machine,size,iteration,metric,invocations,min,max,mean,sum
f3,100_100_50,4,cudaSetupArgument,5120,413,15258,577.1422,2954968
f3,100_100_50,4,cudaMallocHost,2,2121094,196102214,99111654,198223308
f3,100_100_50,4,cudaGetDeviceCount,5,918,7760,2376.8,11884
f3,100_100_50,4,cudaGetDeviceProperties,5,570863,880066,669315.4,3346577
f3,100_100_50,4,cudaMemGetInfo,5,154000,289488,192636,963180
f3,100_100_50,4,cudaLaunch,320,19769,129751,25995.52,8318565
f3,100_100_50,4,cudaMalloc,15,239817,353244,274554.2,4118313
f3,100_100_50,4,cudaMemcpy,160,14751,90642,21835.94,3493751
f3,100_100_50,4,CUDA memcpy HtoD,80,44226,276269,218914.2,17513138
f3,100_100_50,4,CUDA memcpy DtoH,80,34946,253037,165575.3,13246021
f3,100_100_50,4,cudaFree,22,216735,1476072,563807.5,12403765
f3,100_100_50,4,cudaLaunch (gpu_stencil37_hack2_cp_slices,80,21883,129751,30168.2,2413456
f3,100_100_50,4,gpu_stencil37_hack2_cp_slices,80,18401,33474,23008.36,1840669
f3,100_100_50,4,cudaLaunch (gpu_stencil37_hack2_cp_rows,80,20044,39314,24431,1954480
f3,100_100_50,4,gpu_stencil37_hack2_cp_rows,80,54306,84900,65767.16,5261373
f3,100_100_50,4,cudaLaunch (gpu_stencil37_hack2_cp_cols,80,19769,44723,24330.06,1946405
f3,100_100_50,4,gpu_stencil37_hack2_cp_cols,80,117189,150600,126174.6,10093967
f3,100_100_50,4,cudaLaunch (gpu_stencil37_hack2,240,19769,129751,26309.75,6314341
f3,100_100_50,4,gpu_stencil37_hack2,240,18401,150600,71650.04,17196009
f3,100_100_50,4,total_CUDA memcpy HtoD,80,44226,276269,218914.2,17513138
f3,100_100_50,4,total_CUDA memcpy DtoH,80,34946,253037,165575.3,13246021
f3,100_100_50,4,total_kernel_execution_time,0, 0, 0, 0, 34392018
f3,100_100_50,4,total_CUDA_functions,0, 0, 0, 0, 20327357
f3,100_100_50,4,total_running_time,0, 0, 0, 0, 65145887
f3,100_100_50,5,cuDeviceGetAttribute,91,341,240412,6696.495,609381
f3,100_100_50,5,cudaSetupArgument,6400,374,7389,459.1687,2938680
f3,100_100_50,5,cudaMallocHost,2,2120978,191496389,96808684,193617367
f3,100_100_50,5,cudaGetDeviceCount,5,664,6445,1868,9340
f3,100_100_50,5,cudaGetDeviceProperties,5,493613,733721,560986.2,2804931
f3,100_100_50,5,cudaMemGetInfo,5,127274,234956,155446.4,777232
f3,100_100_50,5,cudaLaunch,400,16600,97818,20019.75,8007899
f3,100_100_50,5,cudaMalloc,15,203661,287992,229297.6,3439464
f3,100_100_50,5,cudaMemcpy,200,12528,72222,17146.65,3429329
f3,100_100_50,5,CUDA memcpy HtoD,100,44610,271246,221150.5,22115047
f3,100_100_50,5,CUDA memcpy DtoH,100,34562,236844,163126.1,16312608
f3,100_100_50,5,cudaFree,22,189546,1226478,518558,11408277
f3,100_100_50,5,cudaLaunch (gpu_stencil37_hack2_cp_slices,100,18589,97818,22585.69,2258569
f3,100_100_50,5,gpu_stencil37_hack2_cp_slices,100,14593,30785,23522.76,2352276
f3,100_100_50,5,cudaLaunch (gpu_stencil37_hack2_cp_rows,100,16864,32442,19073.14,1907314
f3,100_100_50,5,gpu_stencil37_hack2_cp_rows,100,50818,76708,66229.06,6622906
f3,100_100_50,5,cudaLaunch (gpu_stencil37_hack2_cp_cols,100,16600,29468,18774.3,1877430
f3,100_100_50,5,gpu_stencil37_hack2_cp_cols,100,119238,147560,126375,12637502
f3,100_100_50,5,cudaLaunch (gpu_stencil37_hack2,300,16600,97818,20144.38,6043313
f3,100_100_50,5,gpu_stencil37_hack2,300,14593,147560,72042.28,21612684
