machine,size,iteration,metric,invocations,min,max,mean,sum
debian,100_100_50,8,cudaMallocHost,2,1083719,97670148,49376934,98753867
debian,100_100_50,8,cudaGetDeviceCount,5,1010,2052,1322.8,6614
debian,100_100_50,8,cudaGetDeviceProperties,5,476131,1129426,614193.6,3070968
debian,100_100_50,8,cudaMemGetInfo,5,140459,167401,146633.6,733168
debian,100_100_50,8,cudaLaunch,160,29599,185151,55588.52,8894163
debian,100_100_50,8,cudaMalloc,20,178800,336584,202502,4050039
debian,100_100_50,8,cudaMemcpy,10,393547,441906,424506.2,4245062
debian,100_100_50,8,CUDA memcpy HtoD,5,351006,354463,353752,1768760
debian,100_100_50,8,CUDA memcpy DtoH,5,351358,351807,351512,1757560
debian,100_100_50,8,cudaFree,22,157448,606831,269292.2,5924429
debian,100_100_50,8,cudaLaunch (gpu_stencil37_hack1_cp_slices,0,Inf,-Inf,NaN,0
debian,100_100_50,8,gpu_stencil37_hack1_cp_slices,40,18560,19360,18925.45,757018
debian,100_100_50,8,cudaLaunch (gpu_stencil37_hack1_cp_rows,0,Inf,-Inf,NaN,0
debian,100_100_50,8,gpu_stencil37_hack1_cp_rows,40,51296,52224,51784.53,2071381
debian,100_100_50,8,cudaLaunch (gpu_stencil37_hack1_cp_cols,0,Inf,-Inf,NaN,0
debian,100_100_50,8,gpu_stencil37_hack1_cp_cols,40,96192,97311,96522.8,3860912
debian,100_100_50,8,cudaLaunch (gpu_stencil37_hack2,0,Inf,-Inf,NaN,0
debian,100_100_50,8,gpu_stencil37_hack2,40,198976,205279,201148,8045919
debian,100_100_50,8,total_CUDA memcpy HtoD,5,351006,354463,353752,1768760
debian,100_100_50,8,total_CUDA memcpy DtoH,5,351358,351807,351512,1757560
debian,100_100_50,8,total_kernel_execution_time,0, 0, 0, 0, 14735230
debian,100_100_50,8,total_CUDA_functions,0, 0, 0, 0, 17830035
debian,100_100_50,8,total_running_time,0, 0, 0, 0, 35539608
debian,100_100_50,9,cuDeviceGetAttribute,188,203,215219,4446.197,835885
debian,100_100_50,9,cudaSetupArgument,1800,168,775,197.4817,355467
