#size,volumn,1,2,3,4,5,6,7,8,9,10
800*400*400,128000000,13002813.33,305135641.7,600625771,893776698.7,1186638137,1478751460,1775745726,2067369201,2360997887,2656908530
50*800*800,32000000,-7285500,56021295.67,120686027.3,184501365.3,248486813.7,312493819,376508369.7,441008869.7,504767824.3,568032614.7
50*400*400,8000000,-1689081.33,14105943,30227455.66,46099472,62134245.67,78049631.67,94102066.67,109982828.3,126015030.7,142070115
50*200*200,2000000,1313372.34,4941694,8252050.33,11671049.67,15197093.67,18685465,22444835.66,25618975,29066728,32981242
50*1000*1000,50000000,-10687141.33,89693706.67,189911348,289609119,391690569.3,492038404.3,590335816.3,690590554,791087403,893850892.3
50*100*100,500000,46111.66,1278975.34,2799578.33,3394318.34,4133035.67,6510633,6098288.67,7958059.34,9090337.66,10114329.67
400*400*400,64000000,5957973,150984009.7,297333498.3,442571487.7,587430373.7,734477129,880051736.7,1025815758,1170833637,1317800918
200*800*800,128000000,1083649.67,285226294.3,567631041,853213400,1137784171,1419552685,1704919546,1989697346,2277891007,2560991605
200*400*400,32000000,-1834278.66,66023079.33,134779860,203612921.3,271987814.3,339979029.7,408949235,477793215,546340120.3,614329220
200*200*200,8000000,8492535.66,25628976.67,42867252,59657399.67,77716242.33,95071135,112468180,129626939.3,146901471.3,164379517.7
200*1000*1000,200000000,-4275277.34,439448520.3,880177691.7,1320434195,1768076393,2202847560,2644154646,3081960370,3526391873,3970853726
100*800*800,64000000,-2421536,136039783.3,274909026.3,413798225,552867153.3,691011052,830595071,969311747.7,1107458346,1246139310
100*400*400,16000000,-3439872.33,28702902.67,60795868,93278314.33,124936539.3,157487302.7,189910285.7,222153828,254103450.7,286989505.7
100*200*200,4000000,3705246.34,11926965.67,19635424.33,28015954.67,36205579.34,44316711.34,52619913.34,60663398,68696786,76686209.33
100*1000*1000,100000000,-8177857.67,203998927.7,416286600.7,629347161,840525894.7,1053526705,1267616737,1484702196,1691154314,1905532925
100*100*100,1000000,676265.67,2864381,5056654,6839530,8758286.33,11595756.67,12985154,14040482,16506458,19041948
