#size,volumn,1,2,3,4,5,6,7,8,9,10
50*100*100,500000,23814614.67,17229081.67,23763577.67,10575328.00,25361807.67,10557177.00,7392541.00,24737693.67,18760430.67,22946996.33
50*200*200,2000000,11029461.67,29623452.67,11425825.00,19242117.33,14293183.00,37405878.00,25589060.00,18546330.67,34551705.67,25818352.67
50*400*400,8000000,38058509.67,53077321.00,35916842.00,43247594.33,42532635.33,48591009.33,53238251.00,56602157.67,65023586.00,70029122.00
50*800*800,32000000,111596942.67,120405219.33,149994328.67,149875847.00,168181498.33,182041363.67,207252845.00,206759349.33,212795031.00,224537351.00
50*1000*1000,50000000,162834694.00,193220456.67,204617441.33,231912954.00,246365805.33,280905375.00,293575337.33,309595896.00,341342436.33,360023845.00
100*100*100,1000000,14347718.33,33580737.33,8593533.00,14924208.00,38437497.33,25319208.33,13540063.00,25536138.33,17170741.67,22962175.33
100*200*200,4000000,20793794.33,49040948.67,30374491.67,38542236.33,25943154.33,35791796.67,38954530.33,37888708.00,38376056.00,33961785.00
100*400*400,16000000,55828005.00,58328961.00,68259804.00,94726162.33,92883412.00,96900114.00,105589472.00,110579176.67,107984322.33,128368408.00
100*800*800,64000000,202461587.67,233033811.33,274686036.00,276779480.33,318039846.00,339668003.00,372568049.00,403154580.67,432451606.00,454206635.67
100*1000*1000,100000000,303837178.00,361914183.67,401885492.67,442606452.67,485495782.00,535832171.00,582535496.00,626913480.67,684437139.33,724455588.00
200*200*200,8000000,34069375.33,46695107.00,39385252.67,61260456.00,51954057.00,46412312.00,49608025.00,68461751.67,67076581.33,78828126.33
200*400*400,32000000,105952022.00,114938248.67,135476911.67,145261138.67,157732940.33,182774852.33,194242058.00,203785775.33,211910580.67,239302910.33
200*800*800,128000000,391622516.67,444851061.67,511639477.67,572115904.00,619443422.00,686179593.00,733996940.00,799356464.00,846747176.33,909274020.00
200*1000*1000,200000000,593222713.00,697140709.00,786210215.67,880719122.67,973275188.33,1059968581.33,1158597934.67,1252054940.67,1335865636.33,1432293771.00
400*400*400,64000000,212137869.67,235416504.00,259755818.00,295405655.00,310651691.00,342760543.33,367254217.33,404014791.67,432065574.67,467052636.00
800*400*400,128000000,388693379.33,444334683.67,506081160.00,552554439.33,619448962.00,691100289.00,744415331.00,798448353.00,855695726.67,911717555.00
