machine,size,iteration,metric,invocations,min,max,mean,sum
supermicro,200_200_50,7,cudaSetupArgument,8960,259,1091,301.9857,2705792
supermicro,200_200_50,7,cudaMallocHost,2,6324090,327551016,166937553,333875106
supermicro,200_200_50,7,cudaGetDeviceCount,5,598,6725,1856.8,9284
supermicro,200_200_50,7,cudaGetDeviceProperties,5,612501,687515,633139.2,3165696
supermicro,200_200_50,7,cudaMemGetInfo,5,197119,234641,207944.2,1039721
supermicro,200_200_50,7,cudaLaunch,560,12047,64116,13535.41,7579832
supermicro,200_200_50,7,cudaMalloc,15,220995,237679,228780.5,3431707
supermicro,200_200_50,7,cudaMemcpy,280,8498,48080,10793.25,3022109
supermicro,200_200_50,7,CUDA memcpy HtoD,140,187877,970744,772001.8,108080251
supermicro,200_200_50,7,CUDA memcpy DtoH,140,176261,921847,667814.9,93494083
supermicro,200_200_50,7,cudaFree,22,163137,3564848,474535.8,10439788
supermicro,200_200_50,7,cudaLaunch (gpu_stencil37_hack2_cp_slices,140,13596,64116,15308.39,2143174
supermicro,200_200_50,7,gpu_stencil37_hack2_cp_slices,140,21856,31424,26010.97,3641536
supermicro,200_200_50,7,cudaLaunch (gpu_stencil37_hack2_cp_rows,140,12174,19180,12858.73,1800222
supermicro,200_200_50,7,gpu_stencil37_hack2_cp_rows,140,58849,83554,74127.79,10377890
supermicro,200_200_50,7,cudaLaunch (gpu_stencil37_hack2_cp_cols,140,12047,17319,12632.41,1768537
supermicro,200_200_50,7,gpu_stencil37_hack2_cp_cols,140,133731,175588,145939.4,20431515
supermicro,200_200_50,7,cudaLaunch (gpu_stencil37_hack2,420,12047,64116,13599.84,5711933
supermicro,200_200_50,7,gpu_stencil37_hack2,420,21856,175588,82026.05,34450941
supermicro,200_200_50,7,total_CUDA memcpy HtoD,140,187877,970744,772001.8,108080251
supermicro,200_200_50,7,total_CUDA memcpy DtoH,140,176261,921847,667814.9,93494083
supermicro,200_200_50,7,total_kernel_execution_time,0, 0, 0, 0, 68901882
supermicro,200_200_50,7,total_CUDA_functions,0, 0, 0, 0, 21525421
supermicro,200_200_50,7,total_running_time,0, 0, 0, 0, 231561917
supermicro,200_200_50,8,cuDeviceGetAttribute,364,131,470107,9186.618,3343929
supermicro,200_200_50,8,cudaSetupArgument,10240,261,1421,295.1978,3022825
supermicro,200_200_50,8,cudaMallocHost,2,5877883,327112722,166495302,332990605
supermicro,200_200_50,8,cudaGetDeviceCount,5,478,6699,1830.8,9154
supermicro,200_200_50,8,cudaGetDeviceProperties,5,611021,710448,633438.8,3167194
supermicro,200_200_50,8,cudaMemGetInfo,5,202470,236505,209442,1047210
supermicro,200_200_50,8,cudaLaunch,640,12082,62456,13555.12,8675275
supermicro,200_200_50,8,cudaMalloc,15,224621,256522,230395.4,3455931
supermicro,200_200_50,8,cudaMemcpy,320,8420,49938,10736.48,3435675
supermicro,200_200_50,8,CUDA memcpy HtoD,160,182757,972856,771648.7,123463786
supermicro,200_200_50,8,CUDA memcpy DtoH,160,171524,922935,667761.5,106841847
supermicro,200_200_50,8,cudaFree,22,163628,2254811,362721.1,7979864
supermicro,200_200_50,8,cudaLaunch (gpu_stencil37_hack2_cp_slices,160,13551,62456,15394.79,2463166
supermicro,200_200_50,8,gpu_stencil37_hack2_cp_slices,160,21761,31969,26462.66,4234025
supermicro,200_200_50,8,cudaLaunch (gpu_stencil37_hack2_cp_rows,160,12161,18271,12738.67,2038187
supermicro,200_200_50,8,gpu_stencil37_hack2_cp_rows,160,59138,83714,75516.27,12082604
supermicro,200_200_50,8,cudaLaunch (gpu_stencil37_hack2_cp_cols,160,12082,20420,12758.04,2041286
supermicro,200_200_50,8,gpu_stencil37_hack2_cp_cols,160,134307,176164,145856.4,23337024
supermicro,200_200_50,8,cudaLaunch (gpu_stencil37_hack2,480,12082,62456,13630.5,6542639
supermicro,200_200_50,8,gpu_stencil37_hack2,480,21761,176164,82611.78,39653653
