#size,volumn,1,2,3,4,5,6,7,8,9,10
50*100*100,500000,5162483.67,5148881.33,5658710.67,6493267.33,6889343.33,6703794.00,7930871.33,7885693.33,7960134.67,8700207.00
50*200*200,2000000,10183690.33,11151816.00,12287076.00,13311336.00,14121005.33,15193312.33,15997960.67,17206125.00,18388523.33,18988967.00
50*400*400,8000000,33874797.00,37051149.67,40057726.67,43414536.67,46397922.33,49565979.33,52689232.33,55811857.00,58986295.00,62077761.67
50*800*800,32000000,127125123.00,140234925.33,152248451.33,164867699.33,178041413.00,190208264.67,202800504.33,215389270.33,228107150.33,240872068.33
50*1000*1000,50000000,197395357.33,217336889.00,237905502.67,257404416.00,277079976.33,297196720.67,317224178.67,337330905.33,356805605.33,377071079.67
100*100*100,1000000,6830518.33,6956303.00,8243324.00,8695248.33,8880221.67,9976671.00,10314408.33,11604760.33,11967766.33,12236096.33
100*200*200,4000000,18328599.33,19850030.00,21663218.67,23249153.33,24884141.33,26480885.33,28227795.33,29846589.67,31527748.33,33284505.67
100*400*400,16000000,65300120.33,71539133.33,78015394.67,84114424.67,90784432.00,96839737.67,103419356.33,109501414.67,116195119.67,122307896.67
100*800*800,64000000,252007473.67,277516583.67,303173559.00,328707025.00,354314930.67,380115200.00,405521403.00,431214317.33,457449933.33,483064925.00
100*1000*1000,100000000,393274387.00,434046198.67,475130549.33,515552294.00,557729754.67,598360532.00,637720054.00,678567740.00,720769503.67,760049609.33
200*200*200,8000000,34101541.67,37460600.00,40839069.67,44822963.00,47302672.00,50639358.00,53949890.00,57293022.67,60544563.33,63782756.33
200*400*400,32000000,127295113.33,140485726.00,153076845.00,165658285.33,178356497.67,191586554.33,203859725.33,216579332.33,229371361.33,242294590.00
200*800*800,128000000,501879502.00,553296548.67,606622650.00,656589853.33,708406569.00,761354462.33,811849906.33,863050909.33,914809004.67,966202062.00
200*1000*1000,200000000,787079816.67,866693715.00,948969409.33,1031293672.67,1113094388.00,1195447140.67,1277735992.00,1362423254.33,1441858737.33,1524600927.33
400*400*400,64000000,251935688.67,277645593.00,302974107.67,328528465.00,354982066.00,380072238.67,405523174.33,431759919.67,456758373.00,482431919.00
800*400*400,128000000,501477850.00,554247062.00,604151110.00,655801528.67,706795215.00,759790279.00,809525527.67,861039294.67,912861692.33,963814208.67
