machine,size,iteration,metric,invocations,min,max,mean,sum
ccsl,100_100_50,1,cuDeviceGetAttribute,94,107,100871,2775.532,260900
ccsl,100_100_50,1,cudaSetupArgument,1280,140,623,175.7758,224993
ccsl,100_100_50,1,cudaMallocHost,2,780436,74500811,37640624,75281247
ccsl,100_100_50,1,cudaGetDeviceCount,5,327,1255,984.6,4923
ccsl,100_100_50,1,cudaGetDeviceProperties,5,300416,380656,341910,1709550
ccsl,100_100_50,1,cudaMemGetInfo,5,185730,209760,200391.8,1001959
ccsl,100_100_50,1,cudaLaunch,80,6638,245834,12360.61,988849
ccsl,100_100_50,1,cudaMalloc,22,118850,74500811,3550018,78100399
ccsl,100_100_50,1,cudaMemcpy,40,6216,31916,10737.23,429489
ccsl,100_100_50,1,CUDA memcpy HtoD,20,41889,178307,134288.9,2685777
ccsl,100_100_50,1,CUDA memcpy DtoH,20,33376,174435,126442.3,2528846
ccsl,100_100_50,1,cudaFree,22,108344,1050024,381919.5,8402230
ccsl,100_100_50,1,cudaLaunch (gpu_stencil37_hack2_cp_slices,20,7831,245834,24748.1,494962
ccsl,100_100_50,1,gpu_stencil37_hack2_cp_slices,20,17088,22689,20760.2,415204
ccsl,100_100_50,1,cudaLaunch (gpu_stencil37_hack2_cp_rows,20,6867,11829,8301.05,166021
ccsl,100_100_50,1,gpu_stencil37_hack2_cp_rows,20,48577,61986,57145.05,1142901
ccsl,100_100_50,1,cudaLaunch (gpu_stencil37_hack2_cp_cols,20,6638,9774,7935.4,158708
ccsl,100_100_50,1,gpu_stencil37_hack2_cp_cols,20,105314,116258,109902.6,2198053
ccsl,100_100_50,1,cudaLaunch (gpu_stencil37_hack2,60,6638,245834,13661.52,819691
ccsl,100_100_50,1,gpu_stencil37_hack2,60,17088,116258,62602.63,3756158
ccsl,100_100_50,1,total_CUDA memcpy HtoD,20,41889,178307,134288.9,2685777
ccsl,100_100_50,1,total_CUDA memcpy DtoH,20,33376,174435,126442.3,2528846
ccsl,100_100_50,1,total_kernel_execution_time,0, 0, 0, 0, 7512316
ccsl,100_100_50,1,total_CUDA_functions,0, 0, 0, 0, 7577206381800757
ccsl,100_100_50,1,total_running_time,0, 0, 0, 0, 22896461
ccsl,100_100_50,2,cuDeviceGetAttribute,94,107,101115,2779.17,261242
ccsl,100_100_50,2,cudaSetupArgument,2560,138,676,165.857,424594
ccsl,100_100_50,2,cudaMallocHost,2,776355,74476429,37626392,75252784
ccsl,100_100_50,2,cudaGetDeviceCount,5,335,1794,701.2,3506
ccsl,100_100_50,2,cudaGetDeviceProperties,5,320208,347020,335669.8,1678349
ccsl,100_100_50,2,cudaMemGetInfo,5,190650,211745,203490,1017450
ccsl,100_100_50,2,cudaLaunch,160,6342,243777,9050.519,1448083
ccsl,100_100_50,2,cudaMalloc,22,118272,74476429,3539042,77858916
ccsl,100_100_50,2,cudaMemcpy,80,5554,34565,7904.5,632360
ccsl,100_100_50,2,CUDA memcpy HtoD,40,43233,188740,133656,5346242
ccsl,100_100_50,2,CUDA memcpy DtoH,40,33345,183299,126523.1,5060923
ccsl,100_100_50,2,cudaFree,22,122159,1052734,383654.5,8440398
ccsl,100_100_50,2,cudaLaunch (gpu_stencil37_hack2_cp_slices,40,7388,243777,14661.9,586476
ccsl,100_100_50,2,gpu_stencil37_hack2_cp_slices,40,16576,23104,20817.88,832715
ccsl,100_100_50,2,cudaLaunch (gpu_stencil37_hack2_cp_rows,40,6432,12284,7068.175,282727
ccsl,100_100_50,2,gpu_stencil37_hack2_cp_rows,40,44577,62145,56715.4,2268616
ccsl,100_100_50,2,cudaLaunch (gpu_stencil37_hack2_cp_cols,40,6342,10642,7047.25,281890
ccsl,100_100_50,2,gpu_stencil37_hack2_cp_cols,40,105826,118434,110250,4409999
ccsl,100_100_50,2,cudaLaunch (gpu_stencil37_hack2,120,6342,243777,9592.442,1151093
ccsl,100_100_50,2,gpu_stencil37_hack2,120,16576,118434,62594.42,7511330
ccsl,100_100_50,2,total_CUDA memcpy HtoD,40,43233,188740,133656,5346242
ccsl,100_100_50,2,total_CUDA memcpy DtoH,40,33345,183299,126523.1,5060923
ccsl,100_100_50,2,total_kernel_execution_time,0, 0, 0, 0, 15022660
ccsl,100_100_50,2,total_CUDA_functions,0, 0, 0, 0, 7594212682002798
ccsl,100_100_50,2,total_running_time,0, 0, 0, 0, 27619392
ccsl,100_100_50,3,cuDeviceGetAttribute,94,108,117853,3184.691,299361
ccsl,100_100_50,3,cudaSetupArgument,3840,138,604,156.4799,600883
ccsl,100_100_50,3,cudaMallocHost,2,782190,74303255,37542722,75085445
ccsl,100_100_50,3,cudaGetDeviceCount,5,316,882,467.4,2337
ccsl,100_100_50,3,cudaGetDeviceProperties,5,304650,337709,322731,1613655
ccsl,100_100_50,3,cudaMemGetInfo,5,189977,211200,197700.6,988503
ccsl,100_100_50,3,cudaLaunch,240,6385,245276,8425.429,2022103
ccsl,100_100_50,3,cudaMalloc,22,115026,74303255,3530782,77677197
ccsl,100_100_50,3,cudaMemcpy,120,5898,24910,7675.942,921113
ccsl,100_100_50,3,CUDA memcpy HtoD,60,42688,172675,132883.9,7973032
ccsl,100_100_50,3,CUDA memcpy DtoH,60,33664,170179,126530.2,7591813
ccsl,100_100_50,3,cudaFree,22,106239,1051495,380105.8,8362328
ccsl,100_100_50,3,cudaLaunch (gpu_stencil37_hack2_cp_slices,60,7784,245276,12821.32,769279
ccsl,100_100_50,3,gpu_stencil37_hack2_cp_slices,60,16288,23009,20679.83,1240790
ccsl,100_100_50,3,cudaLaunch (gpu_stencil37_hack2_cp_rows,60,6486,10891,6958.567,417514
ccsl,100_100_50,3,gpu_stencil37_hack2_cp_rows,60,45729,63233,57356.73,3441404
ccsl,100_100_50,3,cudaLaunch (gpu_stencil37_hack2_cp_cols,60,6385,9541,6811.567,408694
ccsl,100_100_50,3,gpu_stencil37_hack2_cp_cols,60,105890,120514,110260.6,6615634
ccsl,100_100_50,3,cudaLaunch (gpu_stencil37_hack2,180,6385,245276,8863.817,1595487
ccsl,100_100_50,3,gpu_stencil37_hack2,180,16288,120514,62765.71,11297828
ccsl,100_100_50,3,total_CUDA memcpy HtoD,60,42688,172675,132883.9,7973032
ccsl,100_100_50,3,total_CUDA memcpy DtoH,60,33664,170179,126530.2,7591813
ccsl,100_100_50,3,total_kernel_execution_time,0, 0, 0, 0, 22595656
ccsl,100_100_50,3,total_CUDA_functions,0, 0, 0, 0, 7598802682301458
ccsl,100_100_50,3,total_running_time,0, 0, 0, 0, 33087857
ccsl,100_100_50,4,cuDeviceGetAttribute,94,106,101137,2784.309,261725
ccsl,100_100_50,4,cudaSetupArgument,5120,138,567,158.5053,811547
ccsl,100_100_50,4,cudaMallocHost,2,783384,74205812,37494598,74989196
ccsl,100_100_50,4,cudaGetDeviceCount,5,344,1357,562.6,2813
ccsl,100_100_50,4,cudaGetDeviceProperties,5,304512,331675,320145.8,1600729
ccsl,100_100_50,4,cudaMemGetInfo,5,181917,204550,193294.8,966474
ccsl,100_100_50,4,cudaLaunch,320,6176,280159,18342,5869439
ccsl,100_100_50,4,cudaMalloc,22,138644,74205812,3557871,78273161
ccsl,100_100_50,4,cudaMemcpy,160,6750,60906,22926.61,3668257
ccsl,100_100_50,4,CUDA memcpy HtoD,80,41569,209379,141136,11290880
ccsl,100_100_50,4,CUDA memcpy DtoH,80,34273,199203,134703.5,10776283
ccsl,100_100_50,4,cudaFree,22,147180,1110093,422820.9,9302059
ccsl,100_100_50,4,cudaLaunch (gpu_stencil37_hack2_cp_slices,80,9717,280159,26623.01,2129841
ccsl,100_100_50,4,gpu_stencil37_hack2_cp_slices,80,16128,22081,20216.71,1617337
ccsl,100_100_50,4,cudaLaunch (gpu_stencil37_hack2_cp_rows,80,6433,26882,13609.42,1088754
ccsl,100_100_50,4,gpu_stencil37_hack2_cp_rows,80,46433,61313,55706.9,4456552
ccsl,100_100_50,4,cudaLaunch (gpu_stencil37_hack2_cp_cols,80,6176,40801,17190.05,1375204
ccsl,100_100_50,4,gpu_stencil37_hack2_cp_cols,80,105858,114434,108586.2,8686900
ccsl,100_100_50,4,cudaLaunch (gpu_stencil37_hack2,240,6176,280159,19140.83,4593799
ccsl,100_100_50,4,gpu_stencil37_hack2,240,16128,114434,61503.29,14760789
ccsl,100_100_50,4,total_CUDA memcpy HtoD,80,41569,209379,141136,11290880
ccsl,100_100_50,4,total_CUDA memcpy DtoH,80,34273,199203,134703.5,10776283
ccsl,100_100_50,4,total_kernel_execution_time,0, 0, 0, 0, 29521578
ccsl,100_100_50,4,total_CUDA_functions,0, 0, 0, 0, 7606528186709803
ccsl,100_100_50,4,total_running_time,0, 0, 0, 0, 44008857
ccsl,100_100_50,5,cuDeviceGetAttribute,94,107,100796,2764.702,259882
ccsl,100_100_50,5,cudaSetupArgument,6400,137,689,169.3427,1083793
ccsl,100_100_50,5,cudaMallocHost,2,769860,74381278,37575569,75151138
ccsl,100_100_50,5,cudaGetDeviceCount,5,314,1078,537.6,2688
ccsl,100_100_50,5,cudaGetDeviceProperties,5,302941,338351,317085,1585425
ccsl,100_100_50,5,cudaMemGetInfo,5,187466,196666,190998.4,954992
ccsl,100_100_50,5,cudaLaunch,400,6529,245922,8207.417,3282967
ccsl,100_100_50,5,cudaMalloc,22,116435,74381278,3534033,77748732
ccsl,100_100_50,5,cudaMemcpy,200,5700,32466,7469.675,1493935
ccsl,100_100_50,5,CUDA memcpy HtoD,100,42273,174083,133208,13320805
ccsl,100_100_50,5,CUDA memcpy DtoH,100,33121,170755,126320.6,12632055
ccsl,100_100_50,5,cudaFree,22,109407,1050614,382211.4,8408651
ccsl,100_100_50,5,cudaLaunch (gpu_stencil37_hack2_cp_slices,100,7743,245922,11117.49,1111749
ccsl,100_100_50,5,gpu_stencil37_hack2_cp_slices,100,16448,23137,20800.73,2080073
ccsl,100_100_50,5,cudaLaunch (gpu_stencil37_hack2_cp_rows,100,6574,11443,7118.19,711819
ccsl,100_100_50,5,gpu_stencil37_hack2_cp_rows,100,48161,65057,57526.1,5752610
ccsl,100_100_50,5,cudaLaunch (gpu_stencil37_hack2_cp_cols,100,6529,9962,7044.96,704496
ccsl,100_100_50,5,gpu_stencil37_hack2_cp_cols,100,105794,139267,110264.2,11026425
ccsl,100_100_50,5,cudaLaunch (gpu_stencil37_hack2,300,6529,245922,8426.88,2528064
ccsl,100_100_50,5,gpu_stencil37_hack2,300,16448,139267,62863.69,18859108
ccsl,100_100_50,5,total_CUDA memcpy HtoD,100,42273,174083,133208,13320805
ccsl,100_100_50,5,total_CUDA memcpy DtoH,100,33121,170755,126320.6,12632055
ccsl,100_100_50,5,total_kernel_execution_time,0, 0, 0, 0, 37718216
ccsl,100_100_50,5,total_CUDA_functions,0, 0, 0, 0, 7649750183572116
ccsl,100_100_50,5,total_running_time,0, 0, 0, 0, 43749701
ccsl,100_100_50,6,cuDeviceGetAttribute,94,105,101363,2791.809,262430
ccsl,100_100_50,6,cudaSetupArgument,7680,138,700,160.2336,1230594
ccsl,100_100_50,6,cudaMallocHost,2,781774,74126294,37454034,74908068
ccsl,100_100_50,6,cudaGetDeviceCount,5,349,2138,1489.6,7448
ccsl,100_100_50,6,cudaGetDeviceProperties,5,509176,532911,521123.4,2605617
ccsl,100_100_50,6,cudaMemGetInfo,5,176885,206586,194807.6,974038
